stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1603,-17,5,-60667,63859,-1192,-97,102,-2,198907,145132,33761,319,233,54,259574,81273,34953,416,131,56
20260601,1620,-85,5,22993,-81998,55940,37,-133,92,462519,140652,69767,759,232,114,439526,222650,13827,722,366,23
20260529,1705,-1,5,-17263,-41609,57691,-29,-71,97,264548,89766,66364,448,152,112,281811,131375,8673,477,223,15
20260528,1706,33,2,22443,-27872,2423,38,-47,4,317356,86985,4809,529,145,8,294913,114857,2386,491,192,4
20260527,1673,-100,5,258265,-287528,27473,437,-486,46,631098,54509,31826,1068,93,54,372833,342037,4353,631,579,7
20260526,1773,-17,5,89037,-90482,1445,158,-161,3,385208,96492,10121,690,174,18,296171,186974,8676,531,335,16
20260522,1790,59,2,-75276,72280,-1377,-134,129,-2,197479,166462,4698,352,297,8,272755,94182,6075,486,168,11
20260521,1731,21,2,147438,-149474,311,258,-262,1,421091,86664,8275,734,151,14,273653,236138,7964,476,413,14
20260520,1710,-60,5,37436,-34055,-4559,64,-59,-8,318002,136770,6513,542,233,11,280566,170825,11072,477,291,19
20260519,1770,-17,5,57283,-57354,71,101,-101,0,229635,70827,8621,405,125,15,172352,128181,8550,304,226,15
20260518,1787,6,2,11892,-15985,2847,24,-31,5,209204,138018,3726,369,242,7,197312,154003,879,345,273,2
20260515,1781,-54,5,125936,-126143,207,228,-228,0,384182,73006,11164,693,132,20,258246,199149,10957,466,360,20
20260514,1835,32,2,80659,-72501,-608,148,-133,-1,351801,117990,14138,646,217,26,271142,190491,14746,498,350,27
20260513,1803,-29,5,97784,-91472,305,179,-167,1,320491,85187,8966,584,155,16,222707,176659,8661,405,322,16
20260512,1832,-69,5,234454,-344484,-70,435,-639,0,743401,133027,7370,1374,244,14,508947,477511,7440,939,883,14
20260511,1901,-60,5,79632,-159149,-1008,152,-303,-2,572623,95803,1392,1093,184,3,492991,254952,2400,941,487,5
20260508,1961,-54,5,68076,-168216,-374,132,-327,-1,499101,157396,4013,971,306,8,431025,325612,4387,839,632,9
20260507,2015,118,2,128984,-127138,-3856,259,-254,-9,1919412,1027326,41360,3826,2052,82,1790428,1154464,45216,3567,2306,91
20260506,1897,-75,5,112757,-112614,-143,216,-215,0,831017,272827,11069,1595,524,21,718260,385441,11212,1379,739,22
20260504,1972,12,2,107860,-117693,3833,213,-233,8,498313,84853,12147,985,168,24,390453,202546,8314,772,401,16
20260430,1960,-60,5,234621,-264883,62,467,-528,0,662268,91476,4018,1319,182,8,427647,356359,3956,851,710,8
20260429,2020,-25,5,244566,-199528,-15038,490,-400,-30,618276,87371,2076,1240,175,4,373710,286899,17114,750,575,34
20260428,2045,30,2,26081,14693,-71744,53,31,-148,846826,354471,65,1736,729,0,820745,339778,71809,1684,698,148
20260427,2015,-10,5,-381,7583,52,-2,16,0,668429,242899,2069,1338,487,4,668810,235316,2017,1339,470,4
20260424,2025,0,3,27614,-27630,16,58,-58,0,464167,186347,17,939,375,0,436553,213977,1,881,433,0
20260423,2025,-20,5,134746,-123039,-11991,278,-253,-25,947826,205383,2468,1924,416,5,813080,328422,14459,1647,670,30
20260422,2045,-80,5,277728,-245489,-39991,568,-502,-81,1019870,178347,984,2076,362,2,742142,423836,40975,1509,864,83
20260421,2125,95,2,576202,-240910,-332382,1247,-525,-715,3130505,1153390,4121,6733,2490,9,2554303,1394300,336503,5487,3015,724
20260420,2030,-55,5,84674,-26447,-59999,174,-55,-122,569973,146854,10,1162,299,0,485299,173301,60009,988,354,122
20260417,2085,-25,5,188462,-99360,-89823,394,-208,-187,947561,238157,971,1973,495,2,759099,337517,90794,1579,703,189
