stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,2005,5,2,-810,810,0,-2,2,0,10268,810,0,21,2,0,11078,0,0,22,0,0
20260601,2000,-5,5,-2260,-6,2266,-5,0,5,1568,0,2549,3,0,5,3828,6,283,8,0,1
20260529,2005,0,3,0,0,0,0,0,0,5867,0,0,12,0,0,5867,0,0,12,0,0
20260528,2005,0,3,-20,20,0,0,0,0,4700,20,0,9,0,0,4720,0,0,9,0,0
20260527,2005,-10,5,3000,0,-3000,6,0,-6,9599,0,0,19,0,0,6599,0,3000,13,0,6
20260526,2015,-5,5,0,0,0,0,0,0,3618,0,0,7,0,0,3618,0,0,7,0,0
20260522,2020,0,3,0,0,0,0,0,0,451,0,0,1,0,0,451,0,0,1,0,0
20260521,2020,5,2,-290,290,0,-1,1,0,404,290,0,1,1,0,694,0,0,1,0,0
20260520,2015,10,2,-20,20,0,0,0,0,564,20,0,1,0,0,584,0,0,1,0,0
20260519,2005,0,3,0,0,0,0,0,0,8451,0,0,17,0,0,8451,0,0,17,0,0
20260518,2005,-5,5,5610,0,-5610,11,0,-11,10831,0,0,22,0,0,5221,0,5610,11,0,11
20260515,2007,-13,5,0,0,0,0,0,0,13247,0,0,27,0,0,13247,0,0,27,0,0
20260514,2020,0,3,10037,0,-10037,20,0,-20,10153,0,19000,20,0,38,116,0,29037,0,0,58
20260513,2020,0,3,0,0,0,0,0,0,722,0,0,1,0,0,722,0,0,1,0,0
20260512,2020,0,3,38138,0,-38138,76,0,-76,45569,0,0,91,0,0,7431,0,38138,15,0,76
20260511,2020,-5,5,1015,0,-1015,2,0,-2,11691,0,0,24,0,0,10676,0,1015,22,0,2
20260508,2025,0,3,0,0,0,0,0,0,615,0,0,1,0,0,615,0,0,1,0,0
20260507,2025,0,3,713,-358,-355,1,-1,-1,2546,0,500,5,0,1,1833,358,855,4,1,2
20260506,2025,0,3,12822,358,-13297,26,1,-27,14938,358,0,30,1,0,2116,0,13297,4,0,27
20260504,2025,-5,5,23511,0,-23511,48,0,-48,24761,0,0,50,0,0,1250,0,23511,3,0,48
20260430,2030,0,3,41,0,-41,0,0,0,2029,0,0,4,0,0,1988,0,41,4,0,0
20260429,2027,-3,5,241,0,-241,0,0,0,12120,0,0,25,0,0,11879,0,241,24,0,0
20260428,2030,-5,5,617,0,-617,1,0,-1,5126,0,0,10,0,0,4509,0,617,9,0,1
20260427,2035,0,3,-645,0,645,-1,0,1,2556,0,646,5,0,1,3201,0,1,6,0,0
20260424,2035,0,3,-128,0,-1975,0,0,-4,2239,25,1354,5,0,3,2367,25,3329,5,0,7
20260423,2035,-5,5,2474,0,-3336,5,0,-7,6706,0,0,14,0,0,4232,0,3336,9,0,7
20260422,2040,0,3,3407,-1,-3406,7,0,-7,3697,0,0,8,0,0,290,1,3406,1,0,7
20260421,2040,0,3,193,-60,-133,0,0,0,644,0,0,1,0,0,451,60,133,1,0,0
20260420,2040,0,3,4940,60,-5000,10,0,-10,8805,60,0,18,0,0,3865,0,5000,8,0,10
20260417,2040,-10,5,2009,0,-2009,4,0,-4,2200,0,0,4,0,0,191,0,2009,0,0,4
