stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,8440,-290,5,-688,688,0,-6,6,0,12517,3771,69,105,32,1,13205,3083,69,111,26,1
20260601,8730,-30,5,593,-594,1,6,-6,0,25518,7076,23,221,61,0,24925,7670,22,215,67,0
20260529,8760,-400,5,2549,-2568,19,23,-23,0,19987,7016,22,176,61,0,17438,9584,3,153,84,0
20260528,9160,-220,5,-1455,1452,3,-13,13,0,19560,6111,3,179,56,0,21015,4659,0,192,43,0
20260527,9380,-370,5,540,-485,-55,5,-5,-1,22523,4328,22,211,41,0,21983,4813,77,205,45,1
20260526,9750,-180,5,5294,-2064,56,52,-21,1,15474,4688,56,150,45,1,10180,6752,0,98,66,0
20260522,9930,280,2,-2009,2064,-55,-20,20,-1,9117,6272,46,91,62,0,11126,4208,101,110,42,1
20260521,9650,0,3,75,-131,56,1,-1,1,9885,1357,57,95,13,1,9810,1488,1,94,14,0
20260520,9650,-350,5,2484,-2484,0,24,-24,0,19393,2722,1,188,26,0,16909,5206,1,163,51,0
20260519,10000,0,3,-1406,1406,0,-14,14,0,11479,4000,55,114,40,1,12885,2594,55,128,26,1
20260518,10000,-300,5,-530,1660,0,-5,16,0,15334,4246,54,152,42,1,15864,2586,54,157,26,1
20260515,10300,-470,5,557,-471,-51,5,-5,-1,31221,6842,1,323,71,0,30664,7313,52,318,76,1
20260514,10770,20,2,2356,-2407,51,25,-26,1,7945,1016,52,86,11,1,5589,3423,1,60,37,0
20260513,10750,-110,5,1430,-1430,0,15,-15,0,6876,1249,0,74,13,0,5446,2679,0,59,29,0
20260512,10860,-460,5,-5949,5949,0,-64,64,0,29861,15141,10,328,165,0,35810,9192,10,391,101,0
20260511,11320,-490,5,2857,-2857,0,33,-33,0,17252,1345,47,198,15,1,14395,4202,47,165,48,1
20260508,11810,60,2,2449,-2450,1,28,-28,0,11374,1643,2,132,19,0,8925,4093,1,104,48,0
20260507,11750,-250,5,503,-503,0,6,-6,0,11789,2306,1,138,27,0,11286,2809,1,132,33,0
20260506,12000,-150,5,8092,-8092,0,95,-95,0,17821,380,0,210,4,0,9729,8472,0,115,100,0
20260504,12150,-50,5,2443,-2442,-1,30,-30,0,16255,1967,0,196,24,0,13812,4409,1,167,53,0
20260430,12200,-90,5,2752,-2752,0,33,-33,0,8594,1929,0,104,23,0,5842,4681,0,71,57,0
20260429,12290,80,2,-1890,1890,0,-23,23,0,10150,4389,0,124,54,0,12040,2499,0,147,31,0
20260428,12210,-330,5,2162,-2162,0,26,-26,0,14665,853,0,180,10,0,12503,3015,0,153,37,0
20260427,12540,170,2,-2874,2874,0,-36,36,0,10959,4032,2,136,50,0,13833,1158,2,172,14,0
20260424,12370,60,2,-2732,2812,0,-34,35,0,10469,3463,0,129,43,0,13201,651,0,162,8,0
20260423,12310,-150,5,1439,-1439,0,18,-18,0,11903,1836,0,145,22,0,10464,3275,0,128,40,0
20260422,12460,-20,5,1987,-1987,0,25,-25,0,13558,1494,0,168,19,0,11571,3481,0,143,43,0
20260421,12480,-90,5,6304,-5734,0,78,-71,0,11508,970,1,142,12,0,5204,6704,1,64,83,0
20260420,12570,-130,5,-5815,5735,0,-72,71,0,8925,9214,0,112,115,0,14740,3479,0,184,43,0
20260417,12700,100,2,4281,455,-5660,54,6,-71,15665,6141,0,199,78,0,11384,5686,5660,145,72,71
