stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,5950,-140,5,12800,-12800,0,77,-77,0,72314,19072,318,436,115,2,59514,31872,318,359,193,2
20260601,6090,-140,5,16107,-16107,0,100,-100,0,71251,35387,66,437,215,0,55144,51494,66,336,316,0
20260529,6230,50,2,-2284,2285,-1,-14,14,0,39837,25174,770,244,154,5,42121,22889,771,258,140,5
20260528,6180,-200,5,-4468,4467,1,-27,27,0,47192,31734,1339,294,198,8,51660,27267,1338,321,170,8
20260527,6380,10,2,32264,-32264,0,197,-197,0,124725,25713,925,767,158,6,92461,57977,925,569,356,6
20260526,6370,0,3,20359,-20359,0,132,-131,0,61812,13981,477,397,89,3,41453,34340,477,266,221,3
20260522,6370,270,2,-2012,2014,-2,-13,13,0,34598,15821,87,219,100,1,36610,13807,89,232,87,1
20260521,6100,10,2,23690,-23475,-65,147,-146,0,57929,15642,425,357,96,3,34239,39117,490,210,241,3
20260520,6090,180,2,-339,-4672,11,6,-36,0,92492,42089,663,551,245,4,92831,46761,652,545,281,4
20260519,5910,-470,5,-38409,18752,-343,-224,106,-2,113819,71354,1655,673,420,10,152228,52602,1998,898,315,12
20260518,6380,-220,5,9488,-9876,399,63,-66,2,63014,25549,1680,405,163,11,53526,35425,1281,342,228,8
20260515,6600,-410,5,-1296,-8704,0,-10,-59,0,104818,47746,1687,702,321,11,106114,56450,1687,711,380,11
20260514,7010,-60,5,4377,-14378,0,30,-103,0,75174,23455,117,539,169,1,70797,37833,117,509,271,1
20260513,7070,170,2,3710,-3710,0,26,-26,0,44438,13078,646,309,91,4,40728,16788,646,283,117,4
20260512,6900,-90,5,15158,-15158,0,105,-105,0,72081,32863,453,499,227,3,56923,48021,453,394,332,3
20260511,6990,-160,5,53134,-52213,-138,372,-366,-1,126670,30614,441,885,213,3,73536,82827,579,513,579,4
20260508,7150,680,2,-33109,32328,-2,-238,233,0,389284,185026,725,2737,1303,5,422393,152698,727,2975,1071,5
20260507,6470,450,2,2765,-2773,5,16,-16,0,172468,76472,505,1081,479,3,169703,79245,500,1065,495,3
20260506,6020,110,2,1278,-1275,-8,11,-11,0,212943,81896,1917,1245,474,11,211665,83171,1925,1235,485,11
20260504,5910,120,2,35469,-29472,-5997,212,-176,-35,99220,20033,354,591,119,2,63751,49505,6351,380,295,38
20260430,5790,-230,5,24113,-23113,-1000,140,-134,-6,95994,15995,251,558,93,1,71881,39108,1251,418,227,7
20260429,6020,-130,5,13061,-12061,-1000,79,-73,-6,59370,6557,659,358,40,4,46309,18618,1659,279,113,10
20260428,6150,-30,5,27600,-27072,-1000,170,-167,-6,73332,16930,66,451,104,0,45732,44002,1066,280,271,7
20260427,6180,-370,5,69262,-65214,-4439,436,-411,-27,178127,31202,595,1120,198,4,108865,96416,5034,684,609,31
20260424,6550,740,2,-46444,47615,-1000,-291,299,-7,302501,144536,618,1909,910,4,348945,96921,1618,2200,611,10
20260423,5810,410,2,2678,-2667,-3,15,-15,0,178333,45947,197,1003,258,1,175655,48614,200,988,273,1
20260422,5400,-210,5,39583,-33143,-5050,217,-182,-27,125433,20511,1,682,111,0,85850,53654,5051,466,293,27
20260421,5610,-20,5,69940,-70929,0,394,-399,0,170030,22561,1,957,127,0,100090,93490,1,563,526,0
20260420,5630,-340,5,66757,-63741,-4000,384,-367,-23,228319,37332,177,1321,218,1,161562,101073,4177,937,586,24
20260417,5970,880,2,-64270,64869,0,-357,361,0,395118,169254,172,2226,948,1,459388,104385,172,2584,587,1
