stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,9080,-800,5,-15906,15891,2,-145,145,0,35677,38235,202,323,348,2,51583,22344,200,468,203,2
20260601,9880,-360,5,3132,-3124,-108,29,-29,-1,59405,31134,260,591,313,3,56273,34258,368,562,342,4
20260529,10240,-1010,5,-991,878,113,-10,8,1,45840,16962,733,483,178,8,46831,16084,620,492,170,7
20260528,11250,-500,5,7805,-8794,989,91,-102,11,48983,16636,1535,556,190,17,41178,25430,546,465,292,6
20260527,11750,0,3,10584,-10583,0,125,-125,0,65025,25167,358,761,295,4,54441,35750,358,636,420,4
20260526,11750,-100,5,-18627,19486,-3,-223,233,0,41660,45644,170,494,542,2,60287,26158,173,716,310,2
20260522,11850,1230,2,2766,-4369,446,46,-66,6,159594,88236,558,1961,1075,7,156828,92605,112,1915,1140,1
20260521,10620,670,2,-9266,8899,367,-95,91,4,19943,19070,460,213,200,5,29209,10171,93,308,109,1
20260520,9950,-510,5,-16650,17334,-459,-164,171,-5,27023,30119,55,268,298,1,43673,12785,514,433,127,5
20260519,10460,-120,5,-14145,14145,0,-145,145,0,19238,23145,596,199,240,6,33383,9000,596,344,95,6
20260518,10580,-340,5,-18633,18608,0,-193,192,0,29887,34459,150,307,356,2,48520,15851,150,500,163,2
20260515,10920,-780,5,-2064,8243,-389,-23,90,-4,44069,38247,99,498,430,1,46133,30004,488,521,340,5
20260514,11700,-90,5,-7837,7652,85,-90,88,1,20975,19923,165,242,230,2,28812,12271,80,333,142,1
20260513,11790,-160,5,-15860,15894,-34,-175,175,0,49419,43798,547,564,493,6,65279,27904,581,739,318,7
20260512,11950,-630,5,-11051,9797,-466,-129,114,-5,113479,71312,1315,1370,861,16,124530,61515,1781,1498,747,21
20260511,12580,730,2,19355,297,-18632,260,-10,-237,270866,102554,409,3434,1292,5,251511,102257,19041,3174,1301,242
20260508,11850,680,2,8690,9703,-18393,96,113,-209,164799,62187,574,1911,720,7,156109,52484,18967,1815,607,216
20260507,11170,-460,5,-21408,45771,-24214,-241,510,-268,84361,79478,820,942,889,9,105769,33707,25034,1183,379,277
20260506,11630,1600,2,108742,-39806,-68885,1306,-505,-800,690703,156882,935,8194,1835,11,581961,196688,69820,6888,2340,811
20260504,10030,140,2,464,-444,0,6,-6,0,67247,24157,377,660,235,4,66783,24601,377,655,241,4
20260430,9890,540,2,-22440,23265,0,-222,230,0,127106,73123,324,1258,722,3,149546,49858,324,1480,492,3
20260429,9350,670,2,-15363,14453,-5000,-138,129,-46,98588,45439,691,910,416,6,113951,30986,5691,1047,286,52
20260428,8680,250,2,-11261,15048,-5000,-97,131,-44,63070,35168,0,555,308,0,74331,20120,5000,653,177,44
20260427,8430,-30,5,10167,-9937,0,86,-84,0,31080,5928,0,261,50,0,20913,15865,0,175,133,0
20260424,8460,250,2,-5832,6236,-122,-50,53,-1,41904,24842,0,352,209,0,47736,18606,122,402,156,1
20260423,8210,-70,5,-1088,1194,-208,-9,10,-2,33527,11374,0,274,93,0,34615,10180,208,283,83,2
20260422,8280,340,2,-2409,6829,-4470,-19,55,-37,72773,25321,0,600,208,0,75182,18492,4470,619,153,37
20260421,7940,230,2,-9970,10141,0,-78,79,0,32236,21968,0,253,172,0,42206,11827,0,331,93,0
20260420,7710,-220,5,2820,612,-3438,22,5,-26,20057,5112,0,155,40,0,17237,4500,3438,133,35,26
20260417,7930,30,2,-854,844,0,-6,6,0,10757,3880,0,85,30,0,11611,3036,0,92,24,0
