stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,2005,-10,5,-2053,448,-5400,-4,1,-11,18868,964,0,38,2,0,20921,516,5400,42,1,11
20260601,2015,15,2,-3678,678,0,-7,1,0,14480,814,0,29,2,0,18158,136,0,37,0,0
20260529,2000,0,3,-28814,-1186,30000,-58,-2,60,1895,83,30000,4,0,60,30709,1269,0,62,3,0
20260528,2000,-10,5,69602,974,-70576,139,2,-141,85093,992,0,170,2,0,15491,18,70576,31,0,141
20260527,2010,10,2,1428,-965,0,3,-2,0,9650,0,0,19,0,0,8222,965,0,16,2,0
20260526,2000,0,3,2294,-2294,0,5,-5,0,23158,1124,0,47,2,0,20864,3418,0,42,7,0
20260522,2000,0,3,5324,158,-5482,11,0,-11,7738,158,0,15,0,0,2414,0,5482,5,0,11
20260521,2000,0,3,129,178,-307,0,0,-1,3276,178,0,7,0,0,3147,0,307,6,0,1
20260520,2000,0,3,64117,-2986,-66253,128,-6,-133,66611,96,2000,133,0,4,2494,3082,68253,5,6,137
20260519,2000,-10,5,-733,733,0,-1,1,0,13594,743,0,27,1,0,14327,10,0,29,0,0
20260518,2010,0,3,3969,94,-4063,8,0,-8,19286,94,5000,39,0,10,15317,0,9063,31,0,18
20260515,2010,0,3,37286,13220,-50506,75,27,-101,49097,13220,537,98,27,1,11811,0,51043,24,0,102
20260514,2010,-5,5,529,-529,0,1,-1,0,13363,0,0,27,0,0,12834,529,0,26,1,0
20260513,2015,5,2,-18371,557,17814,-37,1,36,36266,566,22000,73,1,44,54637,9,4186,109,0,8
20260512,2010,-5,5,19232,-3083,-16149,39,-6,-33,22268,182,5000,45,0,10,3036,3265,21149,6,7,43
20260511,2015,0,3,-10048,-2469,12517,-20,-5,25,10674,679,20000,21,1,40,20722,3148,7483,42,6,15
20260508,2015,0,3,25,-25,0,0,0,0,2106,48,0,4,0,0,2081,73,0,4,0,0
20260507,2015,0,3,207,24,-231,0,0,0,2793,60,0,6,0,0,2586,36,231,5,0,0
20260506,2015,-20,5,8073,171,-9100,16,0,-18,23279,571,0,47,1,0,15206,400,9100,31,1,18
20260504,2035,-5,5,1592,30,-1622,3,0,-3,4036,30,0,8,0,0,2444,0,1622,5,0,3
20260430,2040,5,2,-8376,-2524,10900,-17,-5,22,3631,31,10900,7,0,22,12007,2555,0,24,5,0
20260429,2035,0,3,-3562,1885,1677,-7,4,3,14326,1902,20280,29,4,41,17888,17,18603,36,0,38
20260428,2035,0,3,-9845,-155,10000,-20,0,20,3204,237,10000,6,0,20,13049,392,0,27,1,0
20260427,2035,5,2,0,0,0,0,0,0,11105,0,0,23,0,0,11105,0,0,23,0,0
20260424,2030,0,3,0,0,0,0,0,0,1391,0,0,3,0,0,1391,0,0,3,0,0
20260423,2030,-15,5,41421,-278,-41156,84,-1,-84,97355,4,1000,198,0,2,55934,282,42156,114,1,86
20260422,2045,-5,5,42960,140,-43100,87,0,-87,64126,309,1900,130,1,4,21166,169,45000,43,0,91
20260421,2050,0,3,829,669,-1498,2,1,-3,6553,787,0,13,2,0,5724,118,1498,12,0,3
20260420,2050,-5,5,16795,6205,-23000,34,13,-47,19608,6205,2000,40,13,4,2813,0,25000,6,0,51
20260417,2055,-10,5,-6427,71,2197,-13,0,5,1323,91,2710,3,0,6,7750,20,513,16,0,1
