stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,10060,-440,5,276,-258,-18,3,-3,0,9053,1874,20,90,19,0,8777,2132,38,87,21,0
20260601,10500,-190,5,414,2412,0,4,25,0,8920,7637,19,94,81,0,8506,5225,19,90,55,0
20260529,10690,-600,5,185,-334,19,2,-4,0,6236,2467,37,68,27,0,6051,2801,18,66,31,0
20260528,11290,-800,5,2876,-2687,-15,34,-31,0,7828,762,2,91,9,0,4952,3449,17,58,40,0
20260527,12090,240,2,-6613,-3158,-229,-83,-42,-3,8271,7117,32,100,87,0,14884,10275,261,183,129,3
20260526,11850,-700,5,-1608,1363,245,-19,16,3,26225,4638,297,316,56,4,27833,3275,52,335,39,1
20260522,12550,800,2,-3709,3709,0,-46,46,0,91702,22467,127,1202,293,2,95411,18758,127,1248,247,2
20260521,11750,560,2,-235,235,0,-2,2,0,4385,1212,1,51,14,0,4620,977,1,53,11,0
20260520,11190,-750,5,-1489,1534,-45,-16,16,-1,6434,4316,1,71,47,0,7923,2782,46,87,31,1
20260519,11940,-180,5,372,-418,46,5,-5,1,4926,1051,48,58,12,1,4554,1469,2,53,17,0
20260518,12120,-80,5,725,-682,-43,9,-9,0,6411,2020,3,76,24,0,5686,2702,46,67,32,1
20260515,12200,-310,5,904,-949,45,11,-11,1,20980,1777,48,255,22,1,20076,2726,3,244,33,0
20260514,12510,100,2,321,-320,-1,5,-4,0,5603,1441,2,69,17,0,5282,1761,3,65,22,0
20260513,12410,-650,5,-507,849,-342,-4,8,-4,17682,8121,3,218,98,0,18189,7272,345,222,90,4
20260512,13060,-1180,5,-646,229,1147,-10,4,15,30135,5921,1701,402,80,23,30781,5692,554,412,76,7
20260511,14240,800,2,-3617,2437,1200,-50,33,17,66943,16388,1279,957,233,18,70560,13951,79,1007,200,1
20260508,13440,620,2,-2494,1994,0,-33,26,0,31816,8099,3,422,107,0,34310,6105,3,455,81,0
20260507,12820,-500,5,-1276,1275,1,-15,15,0,17610,5654,441,224,72,6,18886,4379,440,239,57,6
20260506,13320,2000,2,819,-823,1,19,-19,0,168455,35209,3,2251,463,0,167636,36032,2,2233,482,0
20260504,11320,0,3,-1604,-300,1490,-18,-3,17,5237,750,1491,59,8,17,6841,1050,1,77,12,0
20260430,11320,300,2,-281,-929,1510,-3,-11,18,27864,3765,1511,315,43,18,28145,4694,1,318,53,0
20260429,11020,480,2,-87,-57,-1,-1,-1,0,23747,2067,1,260,23,0,23834,2124,2,261,23,0
20260428,10540,220,2,-524,524,0,-5,5,0,8869,1571,0,93,16,0,9393,1047,0,98,11,0
20260427,10320,30,2,834,-834,0,9,-9,0,5151,218,0,53,2,0,4317,1052,0,44,11,0
20260424,10290,130,2,-2322,2322,0,-24,24,0,13847,4636,0,142,48,0,16169,2314,0,166,24,0
20260423,10160,-30,5,-144,105,0,-1,1,0,2717,288,0,27,3,0,2861,183,0,29,2,0
20260422,10190,120,2,-1324,1008,0,-14,10,0,10037,1583,0,103,16,0,11361,575,0,117,6,0
20260421,10070,120,2,231,-167,0,2,-2,0,1646,21,0,16,0,0,1415,188,0,14,2,0
20260420,9950,-240,5,453,-142,0,5,-1,0,3392,155,0,34,2,0,2939,297,0,29,3,0
20260417,10190,50,2,153,-153,0,2,-2,0,791,64,0,8,1,0,638,217,0,6,2,0
