stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1975,42,2,9448,-1821,-7627,18,-4,-14,46624,30204,9864,89,57,19,37176,32025,17491,71,61,33
20260601,1933,-97,5,29423,-29101,-322,59,-58,0,91387,31845,16284,179,62,32,61964,60946,16606,121,120,32
20260529,2030,-75,5,-4097,4327,-230,-8,8,0,90821,23191,10565,183,47,21,94918,18864,10795,191,38,22
20260528,2105,5,2,-7972,7790,182,-16,16,0,27411,15646,6958,57,32,14,35383,7856,6776,73,16,14
20260527,2100,-70,5,-10806,11240,-437,-22,23,-1,51828,25801,11413,109,54,24,62634,14561,11850,131,31,25
20260526,2170,-100,5,-29773,29361,406,-66,65,1,85177,38755,13838,189,86,31,114950,9394,13432,255,21,30
20260522,2270,10,2,555,883,-52,1,2,0,13239,4983,2,30,11,0,12684,4100,54,29,9,0
20260521,2260,15,2,13661,-12837,-149,31,-29,0,32031,5180,6769,73,12,15,18370,18017,6918,42,41,15
20260520,2245,25,2,-731,1466,-15,-1,3,0,24850,21009,3622,55,46,8,25581,19543,3637,56,43,8
20260519,2220,-40,5,2211,-1514,3,5,-4,0,44035,35813,7828,98,79,17,41824,37327,7825,93,83,17
20260518,2260,-120,5,2820,-2383,86,7,-6,0,49342,40406,7250,113,92,17,46522,42789,7164,106,98,16
20260515,2380,-145,5,7270,-6835,11,19,-18,0,91377,38068,10450,223,93,25,84107,44903,10439,205,110,25
20260514,2525,0,3,-3166,3891,-6,-8,10,0,69482,15394,3278,173,39,8,72648,11503,3284,181,29,8
20260513,2525,5,2,-1466,3731,-1607,-4,9,-4,46363,16497,6065,117,42,15,47829,12766,7672,121,32,19
20260512,2520,-40,5,-23384,41739,-14,-59,106,0,103486,74155,3404,259,187,8,126870,32416,3418,318,81,8
20260511,2560,-115,5,22311,-21040,-645,58,-55,-2,82373,27324,7888,214,71,20,60062,48364,8533,156,126,22
20260508,2675,-15,5,23883,-24502,625,64,-66,2,87284,20528,5865,234,54,16,63401,45030,5240,169,120,14
20260507,2690,30,2,3212,-3126,-86,10,-10,0,102206,36782,5703,275,99,15,98994,39908,5789,265,108,16
20260506,2660,-65,5,-4960,4000,-40,-13,10,0,89952,21895,6634,240,59,18,94912,17895,6674,253,48,18
20260504,2725,-10,5,-11006,10148,-148,-30,27,0,80157,45880,7967,218,126,22,91163,35732,8115,247,98,22
20260430,2735,-130,5,-24516,24536,-20,-68,68,0,80387,34448,7476,223,96,21,104903,9912,7496,291,28,21
20260429,2865,10,2,20941,-20961,20,61,-62,0,85690,18182,3271,248,53,9,64749,39143,3251,187,114,9
20260428,2855,-75,5,508,2023,-31,2,5,0,120537,23556,4501,345,67,13,120029,21533,4532,343,62,13
20260427,2930,-5,5,-22989,23017,-28,-66,66,0,118017,47552,1852,344,138,5,141006,24535,1880,409,72,5
20260424,2935,30,2,-3253,3173,-20,-9,8,0,108574,39127,4208,315,113,12,111827,35954,4228,323,105,12
20260423,2905,-105,5,17305,-19186,-31,51,-56,0,189820,44145,3413,553,129,10,172515,63331,3444,502,185,10
20260422,3010,-230,5,-24499,10655,-156,-74,32,0,473888,102056,3674,1421,307,11,498387,91401,3830,1494,275,11
20260421,3240,445,2,4926,-5305,-109,46,-52,0,5293018,893487,44298,17850,2921,146,5288092,898792,44407,17804,2973,147
20260420,2795,-55,5,2500,-2248,-258,7,-6,-1,35626,15141,2807,101,43,8,33126,17389,3065,94,49,9
20260417,2850,-250,5,1031,-2356,-13,4,-8,0,132938,34992,7525,384,100,22,131907,37348,7538,380,108,22
