stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1982,-6,5,34040,-426,-37673,68,-1,-75,39567,844,0,79,2,0,5527,1270,37673,11,3,75
20260601,1988,-2,5,278,-13,-265,1,0,-1,8031,0,4000,16,0,8,7753,13,4265,15,0,8
20260529,1990,1,2,7394,-345,-7049,15,-1,-14,14106,0,20000,28,0,40,6712,345,27049,13,1,54
20260528,1989,-3,5,5894,1277,-11575,12,3,-23,26376,1504,11000,52,3,22,20482,227,22575,41,0,45
20260527,1992,-4,5,-26115,30,26085,-52,0,52,12451,230,49667,25,0,99,38566,200,23582,77,0,47
20260526,1996,2,2,-36811,-108,36919,-73,0,74,10140,142,36919,20,0,74,46951,250,0,94,0,0
20260522,1994,-2,5,36255,6,-42032,72,0,-84,40278,316,3000,80,1,6,4023,310,45032,8,1,90
20260521,1996,-1,5,-2500,-330,2830,-5,-1,6,5034,0,2830,10,0,6,7534,330,0,15,1,0
20260520,1997,-1,5,-1972,-28,2000,-4,0,4,5896,0,2000,12,0,4,7868,28,0,16,0,0
20260519,1998,7,2,-32111,-456,32567,-64,-1,65,14085,489,32567,28,1,65,46196,945,0,92,2,0
20260518,1991,-1,5,-6805,312,6493,-14,1,13,11506,322,6493,23,1,13,18311,10,0,37,0,0
20260515,1992,1,2,-10653,0,10653,-21,0,21,8188,0,10653,16,0,21,18841,0,0,38,0,0
20260514,1991,-8,5,652,0,-652,1,0,-1,15463,0,4534,31,0,9,14811,0,5186,30,0,10
20260513,1999,10,2,-23062,-258,23320,-46,-1,47,11026,28,30678,22,0,61,34088,286,7358,68,1,15
20260512,1989,-9,5,52972,-859,-52113,105,-2,-104,62119,44,4532,124,0,9,9147,903,56645,18,2,113
20260511,1998,0,3,-45981,853,45128,-92,2,90,15695,1201,48793,31,2,98,61676,348,3665,123,1,7
20260508,1998,3,2,-3837,-681,4518,-8,-1,9,12090,50,6518,24,0,13,15927,731,2000,32,1,4
20260507,1995,-5,5,-13896,-119,14015,-28,0,28,17447,60,16515,35,0,33,31343,179,2500,63,0,5
20260506,2000,2,2,-88258,-796,87971,-176,-2,176,19972,0,87971,40,0,176,108230,796,0,216,2,0
20260504,1998,6,2,-42018,1186,30832,-84,2,62,5032,1324,30832,10,3,62,47050,138,0,94,0,0
20260430,1992,-5,5,31647,-13270,-18350,63,-27,-36,132437,813,53000,264,2,106,100790,14083,71350,201,28,142
20260429,1997,6,2,20751,-2946,-17805,41,-6,-35,39432,60,40000,79,0,80,18681,3006,57805,37,6,115
20260428,1991,0,3,75886,-1055,-84831,151,-2,-169,88038,168,23500,175,0,47,12152,1223,108331,24,2,216
20260427,1991,-9,5,67665,-7461,-69167,135,-15,-138,101754,248,19500,203,0,39,34089,7709,88667,68,15,177
20260424,2000,0,3,110635,-1708,-108953,221,-3,-217,121106,346,12000,242,1,24,10471,2054,120953,21,4,241
20260423,2000,3,2,65225,-333,-64892,130,-1,-130,84794,196,14284,169,0,29,19569,529,79176,39,1,158
20260422,1997,-3,5,12242,185,-12431,24,0,-25,41195,206,34294,82,0,69,28953,21,46725,58,0,93
20260421,2000,-5,5,41892,447,-59839,84,1,-120,77907,456,65000,156,1,130,36015,9,124839,72,0,249
20260420,2005,5,2,75227,-16406,-61652,150,-33,-123,112543,110,67000,225,0,134,37316,16516,128652,75,33,257
20260417,2000,0,3,156056,366,-156422,312,1,-313,226806,1540,72665,454,3,146,70750,1174,229087,142,2,458
