stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,2020,0,3,12578,919,-16088,25,2,-32,19846,1042,1190,40,2,2,7268,123,17278,15,0,35
20260601,2020,-20,5,0,0,0,0,0,0,1331,0,0,3,0,0,1331,0,0,3,0,0
20260529,2040,20,2,-20078,78,20000,-41,0,41,1590,79,20000,3,0,41,21668,1,0,44,0,0
20260528,2020,5,2,-674,0,0,-1,0,0,284,0,0,1,0,0,958,0,0,2,0,0
20260527,2015,-5,5,250,-250,0,1,-1,0,7109,0,0,14,0,0,6859,250,0,14,1,0
20260526,2020,-10,5,40,-40,0,0,0,0,546,0,0,1,0,0,506,40,0,1,0,0
20260522,2030,10,2,0,0,0,0,0,0,844,0,0,2,0,0,844,0,0,2,0,0
20260521,2020,5,2,0,0,0,0,0,0,3420,0,0,7,0,0,3420,0,0,7,0,0
20260520,2015,-15,5,-48,48,0,0,0,0,423,48,0,1,0,0,471,0,0,1,0,0
20260519,2030,5,2,-6819,74,2645,-14,0,5,2967,74,2645,6,0,5,9786,0,0,20,0,0
20260518,2025,5,2,-3233,374,0,-7,1,0,5664,374,0,11,1,0,8897,0,0,18,0,0
20260515,2020,-10,5,2,-2,0,0,0,0,1909,16,0,4,0,0,1907,18,0,4,0,0
20260514,2030,-10,5,-14,14,0,0,0,0,834,18,0,2,0,0,848,4,0,2,0,0
20260513,2040,0,3,40,-40,0,0,0,0,155,0,0,0,0,0,115,40,0,0,0,0
20260512,2040,0,3,-12,12,0,0,0,0,1185,13,0,2,0,0,1197,1,0,2,0,0
20260511,2040,15,2,-20024,24,20000,-41,0,41,10132,81,20000,21,0,41,30156,57,0,61,0,0
20260508,2025,0,3,37,-37,0,0,0,0,4275,0,0,9,0,0,4238,37,0,9,0,0
20260507,2025,0,3,0,0,0,0,0,0,4733,0,0,10,0,0,4733,0,0,10,0,0
20260506,2025,-10,5,0,0,0,0,0,0,5575,0,0,11,0,0,5575,0,0,11,0,0
20260504,2035,-10,5,-52,52,0,0,0,0,4365,52,0,9,0,0,4417,0,0,9,0,0
20260430,2045,5,2,-6100,0,6100,-12,0,12,806,0,6100,2,0,12,6906,0,0,14,0,0
20260429,2040,10,2,-20042,42,20000,-41,0,41,414,98,20000,1,0,41,20456,56,0,42,0,0
20260428,2030,0,3,-5336,336,5000,-11,1,10,548,336,5000,1,1,10,5884,0,0,12,0,0
20260427,2030,-20,5,-96,96,0,0,0,0,9720,122,0,20,0,0,9816,26,0,20,0,0
20260424,2050,0,3,-9856,181,0,-20,0,0,11514,194,0,24,0,0,21370,13,0,44,0,0
20260423,2050,5,2,0,0,0,0,0,0,3652,0,0,7,0,0,3652,0,0,7,0,0
20260422,2045,-5,5,0,0,0,0,0,0,943,0,0,2,0,0,943,0,0,2,0,0
20260421,2050,0,3,11,-105,0,0,0,0,896,0,0,2,0,0,885,105,0,2,0,0
20260420,2050,5,2,-1816,0,0,-4,0,0,4226,0,0,9,0,0,6042,0,0,12,0,0
20260417,2045,0,3,-79,79,0,0,0,0,4205,79,0,9,0,0,4284,0,0,9,0,0
