stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,15200,-830,5,-26229,90349,-55590,-399,1376,-846,170965,317884,5580,2615,4853,85,197194,227535,61170,3013,3478,932
20260601,16030,420,2,-39036,60841,-25396,-639,984,-405,231462,384936,66173,3702,6177,1071,270498,324095,91569,4342,5193,1477
20260529,15610,-660,5,-399625,765399,-316601,-6230,11983,-4981,455145,1089947,128394,7126,17070,2005,854770,324548,444995,13357,5088,6986
20260528,16270,-710,5,-25466,132808,-59765,-408,2123,-959,245248,329776,34803,3950,5300,560,270714,196968,94568,4358,3177,1519
20260527,16980,-470,5,-48959,77336,-31600,-833,1314,-536,239025,229460,12540,4067,3904,213,287984,152124,44140,4900,2591,748
20260526,17450,-460,5,87775,25435,-61541,1543,450,-1087,257886,183338,32951,4579,3256,580,170111,157903,94492,3036,2806,1667
20260522,17910,140,2,13298,-12171,9298,232,-212,168,163949,150811,66767,2948,2718,1199,150651,162982,57469,2716,2930,1031
20260521,17770,1000,2,38382,-15875,22411,650,-260,386,303308,418365,142528,5249,7297,2469,264926,434240,120117,4599,7557,2083
20260520,16770,-1340,5,167238,138663,-261213,2816,2301,-4372,539660,517782,29392,9045,8668,490,372422,379119,290605,6229,6367,4861
20260519,18110,-830,5,34840,-19814,-11536,617,-346,-203,202332,246042,44503,3657,4477,807,167492,265856,56039,3041,4823,1009
20260518,18940,40,2,-62478,-10471,179046,-1194,-197,3408,167476,317601,225504,3163,6022,4287,229954,328072,46458,4357,6219,879
20260515,18900,-910,5,147828,21675,-114964,2859,421,-2197,492403,479693,65111,9554,9324,1266,344575,458018,180075,6694,8902,3464
20260514,19810,-340,5,119826,-145118,35851,2387,-2895,720,256581,145234,38425,5120,2903,772,136755,290352,2574,2733,5798,51
20260513,20150,-850,5,47030,-126589,90163,956,-2568,1828,315630,268986,105339,6411,5481,2136,268600,395575,15176,5455,8049,309
20260512,21000,-1950,5,-29697,52019,-21998,-664,1138,-464,432376,404829,54271,9245,8677,1141,462073,352810,76269,9910,7540,1606
20260511,22950,50,2,-140498,199809,-24527,-3267,4629,-562,171200,418745,32564,3959,9703,749,311698,218936,57091,7226,5074,1311
20260508,22900,200,2,-27252,59243,-10718,-610,1339,-242,219079,286413,28864,4992,6519,658,246331,227170,39582,5602,5180,900
20260507,22700,-1100,5,-179494,233786,-60714,-4074,5303,-1374,307590,654696,5999,6981,14876,136,487084,420910,66713,11055,9573,1510
20260506,23800,3250,2,-695922,727959,156620,-16150,16907,3596,846138,1403821,281034,19282,32400,6476,1542060,675862,124414,35431,15493,2880
20260504,20550,1040,2,-433072,507611,3860,-8876,10382,89,185683,734205,65891,3775,15009,1360,618755,226594,62031,12651,4627,1270
20260430,19510,-790,5,243929,-218145,-15119,4842,-4312,-316,499873,299115,134506,9885,5891,2620,255944,517260,149625,5042,10203,2936
20260429,20300,-100,5,-32800,134640,-72413,-670,2722,-1457,145367,269036,37780,2924,5429,764,178167,134396,110193,3594,2707,2220
20260428,20400,100,2,-84125,-13638,105329,-1731,-276,2163,124579,145787,110036,2544,2988,2259,208704,159425,4707,4275,3264,96
20260427,20300,300,2,-80801,84581,-203,-1641,1711,4,187887,234593,23763,3772,4731,483,268688,150012,23966,5413,3020,479
20260424,20000,-500,5,89947,5730,-24801,1805,115,-498,249839,104843,30222,5023,2112,610,159892,99113,55023,3218,1997,1107
20260423,20500,-350,5,75840,-2087,-81984,1558,-60,-1668,244772,117637,26223,5016,2403,534,168932,119724,108207,3458,2463,2203
20260422,20850,250,2,-79419,77072,2387,-1645,1596,50,89561,131216,30990,1851,2717,642,168980,54144,28603,3496,1121,592
20260421,20600,0,3,35524,21163,-56687,723,430,-1152,150289,108379,62040,3067,2214,1265,114765,87216,118727,2344,1783,2417
20260420,20600,-300,5,23359,-1079,-25926,481,-22,-535,98304,48861,4200,2032,1013,87,74945,49940,30126,1552,1034,621
20260417,20900,-150,5,-40626,-18710,64805,-871,-401,1390,105556,117154,88488,2224,2476,1888,146182,135864,23683,3095,2877,498
