stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,21200,-1100,5,-59908,66493,-6790,-1248,1386,-142,90378,127209,467,1888,2658,10,150286,60716,7257,3136,1272,152
20260601,22300,-700,5,-36040,55837,-19897,-794,1232,-441,109229,109832,75,2429,2438,2,145269,53995,19972,3223,1206,442
20260529,23000,-1200,5,-15143,19610,-4657,-344,447,-107,97852,91966,101,2267,2130,2,112995,72356,4758,2611,1683,110
20260528,24200,-1200,5,-18201,23013,-3442,-438,554,-83,92644,65169,74,2239,1574,2,110845,42156,3516,2677,1021,85
20260527,25400,-1350,5,-11445,10249,-233,-282,252,-6,143258,66173,60,3648,1684,2,154703,55924,293,3931,1432,7
20260526,26750,-700,5,53190,-49044,-3946,1468,-1354,-109,277907,92059,368,7602,2518,10,224717,141103,4314,6134,3871,119
20260522,27450,2950,2,-22433,23956,-1523,-590,631,-40,241524,132212,2457,6360,3470,64,263957,108256,3980,6950,2839,105
20260521,24500,1400,2,25854,-18842,-6987,672,-498,-174,337001,129195,1108,8549,3261,28,311147,148037,8095,7877,3758,202
20260520,23100,-1600,5,-14143,40687,-26569,-319,930,-611,98026,109482,4078,2249,2514,94,112169,68795,30647,2568,1584,705
20260519,24700,-2650,5,-3735,48059,-41327,-46,1141,-1025,208077,128301,9274,5183,3162,226,211812,80242,50601,5229,2022,1251
20260518,27350,1450,2,106640,47321,-150088,2865,1090,-3857,432345,254752,2334,11590,6644,59,325705,207431,152422,8725,5554,3915
20260515,25900,-2300,5,-7279,7925,-781,-189,206,-21,161301,61366,130,4321,1644,3,168580,53441,911,4510,1438,24
20260514,28200,-800,5,-2202,3539,-197,-50,89,-6,141017,45848,359,3953,1280,10,143219,42309,556,4003,1191,16
20260513,29000,-550,5,-27408,26493,934,-793,766,27,81371,57894,1281,2360,1680,37,108779,31401,347,3153,913,10
20260512,29550,-1900,5,45588,-48053,1869,1425,-1498,55,216066,60787,2468,6590,1839,73,170478,108840,599,5165,3337,18
20260511,31450,500,2,-10413,8265,-314,-326,257,-10,167555,78505,413,5310,2487,13,177968,70240,727,5636,2230,23
20260508,30950,-900,5,-44051,46934,1327,-1355,1444,41,184425,90238,1600,5673,2786,49,228476,43304,273,7029,1342,8
20260507,31850,-2700,5,70018,-52638,-5737,2301,-1736,-184,267751,49119,485,8713,1596,16,197733,101757,6222,6412,3332,199
20260506,34550,-500,5,5633,1696,1129,197,52,38,224956,78296,2551,7627,2659,87,219323,76600,1422,7430,2607,49
20260504,35050,2350,2,-142189,132158,4139,-4990,4639,145,269547,316951,5405,9479,11111,190,411736,184793,1266,14469,6472,45
20260430,32700,-500,5,-11305,9342,5659,-369,305,186,109719,47606,5777,3625,1574,190,121024,38264,118,3994,1269,4
20260429,33200,-850,5,-24742,28615,838,-824,953,28,137200,65580,2010,4564,2184,67,161942,36965,1172,5389,1231,39
20260428,34050,-1550,5,33583,-31323,8,1150,-1074,2,247273,47868,3438,8566,1679,119,213690,79191,3430,7417,2753,118
20260427,35600,750,2,-37279,15673,21305,-1327,560,759,216120,89031,21711,7607,3136,773,253399,73358,406,8934,2576,14
20260424,34850,-50,5,2674,-4565,1735,95,-161,61,249271,80596,2194,8725,2828,77,246597,85161,459,8631,2988,16
20260423,34900,-950,5,79186,-84065,745,2826,-3000,26,479458,79022,1666,16902,2775,59,400272,163087,921,14077,5775,32
20260422,35850,2800,2,-49782,25383,21786,-1965,1098,775,1735879,591416,37963,62225,21205,1355,1785661,566033,16177,64190,20107,580
20260421,33050,-200,5,110096,-107297,597,3640,-3548,20,282388,48162,602,9317,1587,20,172292,155459,5,5677,5135,0
20260420,33250,1700,2,-89754,87347,3963,-2996,2917,129,316477,279226,4272,10269,9163,139,406231,191879,309,13264,6246,10
20260417,31550,600,2,32398,-34531,0,1025,-1093,0,215651,56765,1,6824,1794,0,183253,91296,1,5799,2887,0
