stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,3470,-30,5,-33929,35608,-1129,-117,123,-4,56807,57980,8369,198,201,29,90736,22372,9498,315,78,33
20260601,3500,-95,5,56823,-29109,-24281,200,-103,-85,180354,37276,4174,635,131,15,123531,66385,28455,435,234,100
20260529,3595,-165,5,64936,15327,-80263,238,55,-293,177945,66445,9404,651,243,34,113009,51118,89667,413,188,328
20260528,3760,-55,5,35969,-34762,-1395,136,-131,-5,147325,41618,1525,549,154,6,111356,76380,2920,414,285,11
20260527,3815,-155,5,106212,-107989,1421,410,-417,6,250955,9895,4834,970,39,19,144743,117884,3413,560,455,13
20260526,3970,-85,5,92078,-78757,56,367,-314,0,161126,5838,93,643,23,0,69048,84595,37,276,338,0
20260522,4055,90,2,-19768,22848,-3080,-79,92,-13,60019,37741,5802,241,152,23,79787,14893,8882,321,60,36
20260521,3965,45,2,23411,-24673,1262,93,-98,5,84312,16861,7428,335,67,29,60901,41534,6166,242,165,24
20260520,3920,-70,5,44948,-39884,399,177,-157,2,95916,16228,1870,377,64,7,50968,56112,1471,200,221,6
20260519,3990,-50,5,41951,-41565,-386,168,-167,-2,81194,11708,3042,326,47,12,39243,53273,3428,158,214,14
20260518,4040,-40,5,6213,-6420,-203,26,-26,-1,80303,35652,7621,323,143,31,74090,42072,7824,298,169,32
20260515,4080,-55,5,2163,1079,-242,10,4,-1,98654,45982,6771,405,188,28,96491,44903,7013,395,185,29
20260514,4135,15,2,8320,-8312,-8,34,-34,0,76294,22106,597,316,92,2,67974,30418,605,282,126,3
20260513,4120,-35,5,39884,-39158,-726,165,-162,-3,98127,19057,280,407,79,1,58243,58215,1006,242,241,4
20260512,4155,-130,5,-475,1852,-1403,-2,8,-6,108799,30874,5414,456,129,23,109274,29022,6817,458,122,29
20260511,4285,-115,5,29689,-30036,525,128,-130,2,107101,10022,1277,462,43,6,77412,40058,752,334,173,3
20260508,4400,10,2,-28836,30224,-1388,-125,131,-6,57454,43638,3936,251,190,17,86290,13414,5324,376,59,23
20260507,4390,-40,5,-6028,8369,-2341,-27,37,-10,76467,31938,3782,338,141,17,82495,23569,6123,365,104,27
20260506,4430,-215,5,65123,-13728,-51617,291,-62,-229,203470,36561,6308,913,164,28,138347,50289,57925,623,227,258
20260504,4645,5,2,54218,-26062,-713,252,-121,-3,157983,38785,4403,739,182,21,103765,64847,5116,487,304,24
20260430,4640,-65,5,5459,5002,1245,25,23,6,85123,27079,4981,396,126,23,79664,22077,3736,370,103,17
20260429,4705,130,2,-55797,47666,8830,-259,221,41,99359,55877,12129,462,259,56,155156,8211,3299,721,38,15
20260428,4575,10,2,552,-3521,-2531,3,-16,-12,88363,22340,2668,406,102,12,87811,25861,5199,403,119,24
20260427,4565,-120,5,4295,-18091,-2082,20,-84,-10,237649,52482,16013,1088,241,73,233354,70573,18095,1068,325,83
20260424,4685,275,2,-90970,69208,6324,-415,315,29,303073,110044,16134,1381,500,73,394043,40836,9810,1796,186,44
20260423,4410,10,2,15368,-13122,-1746,68,-58,-8,75217,10472,5366,330,46,24,59849,23594,7112,263,104,31
20260422,4400,-60,5,8357,-9579,1722,37,-42,8,100774,10381,4984,443,46,22,92417,19960,3262,406,88,14
20260421,4460,-25,5,12102,-12909,807,54,-58,4,93410,15017,4435,417,67,20,81308,27926,3628,362,125,16
20260420,4485,50,2,32563,-32521,-42,146,-146,0,170199,24579,1132,762,110,5,137636,57100,1174,616,256,5
20260417,4435,40,2,-22266,23775,-1509,-98,105,-7,56214,33426,673,248,147,3,78480,9651,2182,346,43,10
