stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,5960,-90,5,158,-158,0,1,-1,0,4624,409,0,27,2,0,4466,567,0,26,3,0
20260601,6050,-120,5,43,-43,0,0,0,0,2783,187,0,17,1,0,2740,230,0,17,1,0
20260529,6170,-100,5,415,-415,0,3,-3,0,4029,70,0,25,0,0,3614,485,0,22,3,0
20260528,6270,-140,5,-6,6,0,0,0,0,12413,393,0,79,2,0,12419,387,0,79,2,0
20260527,6410,-310,5,409,-409,0,3,-3,0,10917,908,0,71,6,0,10508,1317,0,69,9,0
20260526,6720,0,3,539,-539,0,4,-4,0,3489,234,0,23,2,0,2950,773,0,20,5,0
20260522,6720,90,2,192,-192,0,1,-1,0,3234,615,0,22,4,0,3042,807,0,20,5,0
20260521,6630,-20,5,521,-521,0,3,-3,0,5412,230,0,36,2,0,4891,751,0,32,5,0
20260520,6650,-150,5,119,-119,0,1,-1,0,5937,115,0,39,1,0,5818,234,0,38,2,0
20260519,6800,30,2,1093,-1093,0,7,-7,0,3647,160,0,24,1,0,2554,1253,0,17,8,0
20260518,6770,-280,5,441,-441,0,3,-3,0,14091,572,0,96,4,0,13650,1013,0,93,7,0
20260515,7050,-260,5,1353,-1279,-74,10,-9,-1,17870,1824,78,127,13,1,16517,3103,152,117,22,1
20260514,7310,-10,5,458,-458,0,3,-3,0,4652,218,74,34,2,1,4194,676,74,31,5,1
20260513,7320,40,2,-3,-20,23,0,0,0,10201,2089,74,76,15,1,10204,2109,51,76,16,0
20260512,7280,-140,5,4,6,-10,0,0,0,7595,663,0,56,5,0,7591,657,10,56,5,0
20260511,7420,-300,5,245,-306,61,2,-2,0,8689,251,72,65,2,1,8444,557,11,63,4,0
20260508,7720,10,2,615,-615,0,5,-5,0,2108,49,0,16,0,0,1493,664,0,11,5,0
20260507,7710,-20,5,395,-395,0,3,-3,0,2644,113,0,20,1,0,2249,508,0,17,4,0
20260506,7730,-210,5,1353,-1353,0,11,-11,0,10473,1078,0,82,8,0,9120,2431,0,71,19,0
20260504,7940,40,2,3002,-3002,0,24,-24,0,9531,534,0,75,4,0,6529,3536,0,51,28,0
20260430,7900,90,2,84,-84,0,1,-1,0,1687,120,0,13,1,0,1603,204,0,13,2,0
20260429,7810,0,3,320,-309,0,3,-2,0,6625,159,0,51,1,0,6305,468,0,49,4,0
20260428,7810,-120,5,-240,229,0,-2,2,0,9662,624,0,75,5,0,9902,395,0,77,3,0
20260427,7930,310,2,-2374,2374,0,-19,19,0,29376,4247,0,234,34,0,31750,1873,0,252,15,0
20260424,7620,10,2,-249,249,0,-2,2,0,5612,433,0,42,3,0,5861,184,0,44,1,0
20260423,7610,140,2,-388,388,0,-3,3,0,10921,621,0,82,5,0,11309,233,0,85,2,0
20260422,7470,0,3,11,-11,0,0,0,0,686,3,0,5,0,0,675,14,0,5,0,0
20260421,7470,30,2,154,-154,0,1,-1,0,2442,67,0,18,0,0,2288,221,0,17,2,0
20260420,7440,-30,5,38,-38,0,0,0,0,623,9,0,5,0,0,585,47,0,4,0,0
20260417,7470,-30,5,34,-34,0,0,0,0,1335,67,0,10,0,0,1301,101,0,10,1,0
