stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,39650,2250,2,65556,-61114,-1781,2560,-2389,-65,112222,139645,72294,4384,5432,2835,46666,200759,74075,1824,7821,2900
20260601,37400,-50,5,-5071,65591,-63480,-188,2435,-2357,10731,130196,29913,396,4833,1105,15802,64605,93393,584,2398,3462
20260529,37450,-800,5,901,-23091,19149,31,-860,715,9052,81186,54337,336,3027,2026,8151,104277,35188,305,3887,1311
20260528,38250,250,2,-3023,23907,-25596,-111,899,-966,9416,59515,25913,356,2247,978,12439,35608,51509,467,1348,1944
20260527,38000,-1350,5,20077,56596,-77909,760,2144,-2951,28342,95337,16932,1077,3623,646,8265,38741,94841,317,1479,3597
20260526,39350,450,2,-6500,47011,-45408,-258,1840,-1774,12550,93658,26296,490,3676,1033,19050,46647,71704,748,1835,2807
20260522,38900,-150,5,-201,-3293,-1505,-10,-129,-56,14599,72041,30373,569,2813,1188,14800,75334,31878,579,2942,1244
20260521,39050,-100,5,-2129,18359,-19149,-84,715,-744,17810,115680,32661,691,4497,1272,19939,97321,51810,776,3782,2016
20260520,39150,-1150,5,-7146,2756,-673,-279,107,-26,12034,82777,48328,474,3250,1899,19180,80021,49001,753,3143,1925
20260519,40300,-600,5,-10266,-17940,23179,-422,-714,933,13712,58608,91852,551,2367,3691,23978,76548,68673,973,3082,2758
20260518,40900,1700,2,-20364,-20086,35432,-817,-823,1436,17232,137593,57224,693,5555,2313,37596,157679,21792,1510,6378,877
20260515,39200,1200,2,-39371,-46307,77747,-1563,-1829,3079,20097,115833,117640,789,4555,4647,59468,162140,39893,2352,6384,1568
20260514,38000,1900,2,-21487,-84076,99566,-822,-3202,3796,15880,138543,131662,590,5206,5004,37367,222619,32096,1412,8408,1208
20260513,36100,-950,5,14627,-12609,-2038,532,-462,-70,23291,140335,30003,849,5117,1100,8664,152944,32041,318,5579,1171
20260512,37050,-750,5,24586,643,-25125,907,22,-925,52623,129790,24204,1937,4778,891,28037,129147,49329,1030,4756,1816
20260511,37800,-300,5,10197,10911,-21030,380,417,-794,28332,153940,26090,1077,5873,998,18135,143029,47120,697,5456,1792
20260508,38100,-450,5,12095,8448,-26047,461,323,-995,25762,87335,17154,985,3341,657,13667,78887,43201,524,3018,1652
20260507,38550,-450,5,25177,-39834,7304,963,-1527,283,40919,159073,49268,1568,6104,1890,15742,198907,41964,605,7631,1607
20260506,39000,-1350,5,29178,9298,-48530,1149,360,-1905,38477,110387,8836,1516,4346,349,9299,101089,57366,368,3986,2254
20260504,40350,-250,5,21101,-48456,18812,854,-1960,762,34322,76677,57355,1388,3092,2313,13221,125133,38543,534,5052,1552
20260430,40600,-800,5,3217,1246,-13468,130,53,-551,9216,77199,33078,375,3149,1349,5999,75953,46546,245,3096,1899
20260429,41400,600,2,-18505,27268,-13322,-757,1116,-546,16708,141561,26002,679,5798,1065,35213,114293,39324,1436,4682,1611
20260428,40800,-400,5,6282,-2716,-8801,256,-112,-358,13491,73683,34089,552,3024,1401,7209,76399,42890,296,3136,1759
20260427,41200,-200,5,2235,-6401,-4385,92,-264,-181,11272,81228,15771,465,3358,652,9037,87629,20156,373,3623,833
20260424,41400,-350,5,4550,-487,-12237,188,-22,-506,11562,91026,30141,481,3795,1258,7012,91513,42378,292,3817,1764
20260423,41750,50,2,-3232,19772,-17250,-137,826,-718,12620,156048,28479,524,6509,1187,15852,136276,45729,661,5684,1905
20260422,41700,-950,5,13676,13704,-37500,567,574,-1566,20945,107800,16240,874,4519,682,7269,94096,53740,307,3945,2247
20260421,42650,-450,5,13118,-18556,-1814,560,-793,-76,17254,47505,17092,737,2028,731,4136,66061,18906,177,2821,807
20260420,43100,500,2,-8784,4225,-8247,-384,184,-355,8411,49936,14859,363,2167,645,17195,45711,23106,747,1983,1000
20260417,42600,-500,5,5167,16674,-36796,219,709,-1567,10581,110204,25467,451,4696,1085,5414,93530,62263,231,3987,2652
