stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,25950,-1250,5,-1288,1859,-1383,-33,48,-36,35801,20190,54,927,523,1,37089,18331,1437,960,476,37
20260601,27200,-1050,5,1621,9145,-11385,47,247,-311,67215,35783,117,1842,981,3,65594,26638,11502,1796,734,314
20260529,28250,-1600,5,15268,3841,-19331,435,107,-548,63840,34963,1436,1816,996,41,48572,31122,20767,1381,889,588
20260528,29850,-1700,5,11323,-11399,-680,333,-335,-20,69278,31842,157,2069,955,5,57955,43241,837,1736,1290,25
20260527,31550,-2350,5,32982,5095,-37758,1060,152,-1203,79658,35479,1328,2555,1133,42,46676,30384,39086,1495,981,1245
20260526,33900,-1500,5,48371,-20231,-30859,1669,-702,-1062,94384,34385,1,3262,1190,0,46013,54616,30860,1593,1893,1062
20260522,35400,1450,2,13090,-6684,-6797,461,-236,-239,35744,25408,2558,1259,893,90,22654,32092,9355,798,1130,329
20260521,33950,800,2,29707,-13845,-13411,1010,-473,-454,53787,26610,4749,1830,905,161,24080,40455,18160,820,1378,616
20260520,33150,-2500,5,34257,9469,-44473,1143,292,-1460,81897,83645,3840,2722,2753,126,47640,74176,48313,1579,2460,1586
20260519,35650,-1550,5,11305,-1696,-7830,412,-67,-278,50634,35680,4606,1836,1288,165,39329,37376,12436,1424,1355,443
20260518,37200,-1550,5,-10301,28285,-12310,-375,1039,-456,49373,53124,3944,1806,1951,144,59674,24839,16254,2180,912,600
20260515,38750,-4700,5,43559,7220,-30271,1741,263,-1186,155529,70322,4199,6230,2802,165,111970,63102,34470,4489,2539,1351
20260514,43450,-300,5,16423,-28736,12327,733,-1271,539,122444,45527,14772,5366,1994,644,106021,74263,2445,4633,3265,105
20260513,43750,5000,2,-96233,68525,4382,-4162,2951,188,252480,185614,6146,10878,7968,264,348713,117089,1764,15040,5017,76
20260512,38750,-1850,5,-35806,39717,-4050,-1366,1516,-156,69264,69423,1828,2701,2671,71,105070,29706,5878,4067,1155,227
20260511,40600,200,2,13364,7684,-18682,557,308,-767,92310,45462,2359,3825,1881,98,78946,37778,21041,3269,1573,865
20260508,40400,-2600,5,32366,-18434,-11559,1321,-755,-469,91491,21596,98,3733,882,4,59125,40030,11657,2412,1637,473
20260507,43000,1600,2,-6483,1639,4866,-271,62,210,112323,60775,8062,4781,2582,346,118806,59136,3196,5052,2520,136
20260506,41400,1250,2,20149,-4019,-16117,822,-167,-655,93494,33205,4521,3828,1360,186,73345,37224,20638,3005,1527,841
20260504,40150,-2150,5,-1608,24344,-20638,-84,1003,-834,138056,86434,1546,5574,3506,62,139664,62090,22184,5658,2503,896
20260430,42300,-2600,5,22208,-17739,-4768,948,-758,-202,123881,31913,4434,5300,1366,189,101673,49652,9202,4352,2124,392
20260429,44900,3100,2,-57028,31642,21338,-2561,1412,965,383047,182482,36200,17311,8210,1646,440075,150840,14862,19872,6798,681
20260428,41800,50,2,-19304,2756,21301,-799,95,898,125549,68102,35214,5252,2831,1485,144853,65346,13913,6051,2735,587
20260427,41750,-2800,5,36669,-15410,-23149,1538,-647,-971,173993,59827,23310,7338,2529,983,137324,75237,46459,5799,3176,1954
20260424,44550,-2000,5,-13411,-22856,36473,-581,-1043,1630,223848,78843,60152,9896,3468,2680,237259,101699,23679,10477,4511,1050
20260423,46550,5500,2,-203755,97581,94821,-9324,4371,4431,731366,340669,201465,34119,15582,9360,935121,243088,106644,43443,11212,4929
20260422,41050,-450,5,-36206,-20547,56410,-1470,-879,2338,133886,54613,66724,5482,2219,2759,170092,75160,10314,6952,3098,421
20260421,41500,5650,2,-144640,61880,77864,-5632,2484,2955,418749,195460,112108,16812,7805,4347,563389,133580,34244,22445,5322,1391
20260420,35850,1950,2,-33552,9655,20759,-1179,348,723,88827,39142,25404,3128,1381,885,122379,29487,4645,4308,1033,163
20260417,33900,1650,2,-23295,19314,5148,-775,639,174,57569,34513,5939,1929,1152,200,80864,15199,791,2703,513,26
