stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,163500,300,2,-2633,-1415,4048,-428,-228,657,2545,1966,5070,403,311,819,5178,3381,1022,831,539,162
20260601,163200,15000,2,-6218,2366,3842,-1000,385,614,3779,6701,11492,591,1061,1808,9997,4335,7650,1591,676,1194
20260529,148200,-1700,5,354,-478,127,50,-70,21,3685,1495,2620,538,219,386,3331,1973,2493,488,289,365
20260528,149900,-1600,5,186,-889,693,27,-132,104,2298,1105,1467,341,164,219,2112,1994,774,314,296,115
20260527,151500,-2100,5,346,-764,373,51,-115,57,3490,1222,2508,525,184,379,3144,1986,2135,474,299,321
20260526,153600,-2300,5,1621,-206,-1415,248,-33,-214,4041,1708,2222,621,263,342,2420,1914,3637,374,296,556
20260522,155900,2800,2,279,-836,549,43,-130,86,1566,857,1508,244,133,235,1287,1693,959,200,264,149
20260521,153100,200,2,2502,-1031,-1471,381,-158,-223,5651,1855,4105,863,283,627,3149,2886,5576,482,441,850
20260520,152900,-5100,5,1261,-945,-319,190,-144,-46,3073,2931,4714,463,443,717,1812,3876,5033,274,586,764
20260519,158000,3600,2,1130,-2464,1334,157,-372,215,11496,4416,16986,1719,668,2603,10366,6880,15652,1563,1040,2388
20260518,154400,-34900,5,14355,-2724,-12647,2287,-452,-1995,21456,12802,13996,3431,2027,2161,7101,15526,26643,1145,2479,4157
20260515,189300,3800,2,-10493,1008,9864,-2034,199,1911,1756,6765,13678,335,1307,2645,12249,5757,3814,2369,1108,735
20260514,185500,9000,2,-3853,1648,2197,-704,297,405,1960,4295,7886,353,780,1442,5813,2647,5689,1057,483,1037
20260513,176500,-4300,5,458,-805,344,81,-142,61,2020,1240,5327,358,220,943,1562,2045,4983,277,362,882
20260512,180800,-8600,5,1938,-1161,-799,345,-210,-138,5277,3442,5012,943,614,901,3339,4603,5811,599,825,1039
20260511,189400,-3000,5,290,-478,186,55,-91,36,1487,613,874,283,116,166,1197,1091,688,227,208,130
20260508,192400,3500,2,-1809,718,1091,-349,139,210,799,1568,1423,152,301,273,2608,850,332,501,162,63
20260507,188900,2200,2,-1547,1151,396,-293,218,75,924,2966,3789,174,560,718,2471,1815,3393,467,342,642
20260506,186700,-6300,5,1316,-2339,1078,246,-438,203,3270,1577,3080,613,296,579,1954,3916,2002,367,734,376
20260504,193000,1000,2,106,-1736,1630,20,-334,314,2658,1542,4553,513,299,879,2552,3278,2923,493,633,565
20260430,192000,-2500,5,671,-4146,3470,126,-794,667,2771,1883,7125,528,359,1366,2100,6029,3655,403,1153,699
20260429,194500,4000,2,-3257,-693,3955,-634,-132,767,2075,3639,8180,402,707,1585,5332,4332,4225,1035,839,819
20260428,190500,2500,2,-3238,1935,1603,-622,369,309,1381,4004,5199,264,766,998,4619,2069,3596,886,397,689
20260427,188000,1300,2,-1519,-1456,2975,-286,-271,557,1326,1160,4116,246,216,770,2845,2616,1141,533,487,212
20260424,186700,2100,2,-2205,59,2086,-412,12,389,1888,2140,4292,351,398,799,4093,2081,2206,763,386,410
20260423,184600,4600,2,-5073,3176,1897,-934,585,349,1059,4632,2689,194,851,493,6132,1456,792,1127,266,144
20260422,180000,-1000,5,157,-2110,1953,27,-377,350,1153,329,2753,206,59,493,996,2439,800,178,436,143
20260421,181000,1500,2,-1082,-1902,2984,-196,-342,539,1363,624,4276,244,112,771,2445,2526,1292,440,454,232
20260420,179500,-2700,5,86,-792,706,16,-143,128,1033,472,1410,187,86,255,947,1264,704,171,229,127
20260417,182200,400,2,-1671,-627,2300,-309,-115,424,1054,2021,4279,193,372,789,2725,2648,1979,502,486,364
