stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,10620,-840,5,25726,-21700,-6374,293,-252,-67,200567,116220,2224,2217,1274,25,174841,137920,8598,1924,1526,91
20260601,11460,360,2,16045,55192,-70236,189,606,-784,228100,190522,495,2567,2135,6,212055,135330,70731,2378,1529,790
20260529,11100,-1210,5,-4223,-1552,507,-56,-10,6,197515,88757,4753,2245,1018,54,201738,90309,4246,2301,1028,47
20260528,12310,-590,5,28270,-32805,2536,341,-397,31,192000,69201,2888,2293,827,35,163730,102006,352,1951,1223,4
20260527,12900,-620,5,36800,-36195,-1055,475,-467,-14,251543,113824,722,3224,1460,9,214743,150019,1777,2749,1927,23
20260526,13520,640,2,-60389,75953,-15914,-854,1066,-217,249119,200602,149,3463,2803,2,309508,124649,16063,4318,1737,219
20260522,12880,250,2,-19703,17468,-451,-251,223,-6,113242,88478,607,1442,1127,8,132945,71010,1058,1693,904,13
20260521,12630,650,2,-51727,36270,13801,-652,457,175,86821,101044,14707,1093,1275,186,138548,64774,906,1746,818,11
20260520,11980,-1290,5,-51375,51601,-39,-615,617,0,150673,148254,445,1837,1799,5,202048,96653,484,2452,1182,6
20260519,13270,-910,5,110065,-124623,11358,1494,-1689,153,288915,110822,12862,3906,1490,173,178850,235445,1504,2412,3180,20
20260518,14180,1390,2,-55987,-1045,55427,-774,-11,763,385678,315444,56587,5221,4273,779,441665,316489,1160,5996,4284,15
20260515,12790,-430,5,-26927,24398,1077,-341,308,14,148149,121784,2449,1924,1574,32,175076,97386,1372,2265,1266,18
20260514,13220,-760,5,54635,-33444,-22091,727,-449,-290,269148,80608,691,3531,1057,9,214513,114052,22782,2804,1506,300
20260513,13980,-250,5,-3222,-5220,8442,-43,-74,117,120864,75798,8742,1679,1052,122,124086,81018,300,1722,1126,4
20260512,14230,-1170,5,119546,-109078,-1730,1717,-1569,-23,394397,119158,5698,5713,1735,83,274851,228236,7428,3995,3304,106
20260511,15400,200,2,77371,-113644,47496,1227,-1795,748,522144,231413,47751,8272,3679,752,444773,345057,255,7045,5473,4
20260508,15200,680,2,-3297,-8178,11146,-47,-130,174,233142,103821,20264,3408,1516,302,236439,111999,9118,3455,1646,128
20260507,14520,-1520,5,31940,-5078,-26426,466,-61,-399,350963,140074,803,5274,2127,12,319023,145152,27229,4808,2188,411
20260506,16040,-230,5,106877,-44259,-22617,1739,-717,-369,557993,239007,427,9184,3952,7,451116,283266,23044,7445,4669,376
20260504,16270,60,2,-19290,4671,14596,-348,108,240,336725,174523,19976,5569,2924,328,356015,169852,5380,5917,2815,88
20260430,16210,-190,5,24201,42768,-58257,393,705,-954,372783,215412,3,6174,3570,0,348582,172644,58260,5781,2865,954
20260429,16400,-1050,5,271412,-270285,-4419,4523,-4508,-73,655236,110509,584,10893,1847,10,383824,380794,5003,6370,6354,82
20260428,17450,710,2,32198,14574,21344,458,342,375,920451,429948,28887,15558,7293,505,888253,415374,7543,15099,6951,130
20260427,16740,1910,2,-526851,500759,22512,-8713,8279,374,906719,868412,36982,15085,14408,617,1433570,367653,14470,23798,6129,244
20260424,14830,150,2,-29554,32933,-3463,-453,504,-51,242871,107756,1,3635,1624,0,272425,74823,3464,4088,1120,51
20260423,14680,-390,5,-14903,11793,-1007,-214,167,-15,217891,79528,2,3221,1172,0,232794,67735,1009,3434,1005,15
20260422,15070,70,2,88266,-92283,2517,1345,-1405,38,448939,92280,2517,6835,1404,38,360673,184563,0,5490,2810,0
20260421,15000,-50,5,15485,-10087,-1898,236,-157,-28,260196,69988,41,3861,1035,1,244711,80075,1939,3625,1191,29
20260420,15050,-550,5,206270,-206313,43,3163,-3163,1,469620,73818,438,7179,1129,7,263350,280131,395,4017,4293,6
20260417,15600,1110,2,-38213,33838,3330,-508,441,51,2079427,671559,3887,33643,10720,60,2117640,637721,557,34151,10279,9
