stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,35300,-3400,5,13419,-85129,52962,501,-2949,1813,1382821,672684,133226,47966,23369,4587,1369402,757813,80264,47465,26318,2774
20260601,38700,6250,2,-782206,526835,241270,-29109,19496,9075,5446400,2223037,513325,206849,83643,19198,6228606,1696202,272055,235958,64147,10122
20260529,32450,1650,2,-76494,56271,19287,-2466,1809,628,629754,331635,182368,20250,10665,5859,706248,275364,163081,22716,8856,5231
20260528,30800,-350,5,1890,3745,-5572,70,98,-166,238737,115043,57129,7267,3500,1736,236847,111298,62701,7196,3402,1903
20260527,31150,-1300,5,118509,-65141,-52566,3680,-2019,-1635,307290,107307,27926,9569,3351,873,188781,172448,80492,5889,5370,2508
20260526,32450,-350,5,-46707,39117,9049,-1607,1340,316,179097,132743,58538,5912,4425,1943,225804,93626,49489,7519,3085,1628
20260522,32800,850,2,-132491,92265,40151,-4337,3017,1317,124629,172473,82023,4088,5646,2688,257120,80208,41872,8426,2629,1370
20260521,31950,2300,2,-115844,101457,14700,-3658,3201,467,135260,182122,77054,4261,5749,2443,251104,80665,62354,7919,2548,1976
20260520,29650,-1350,5,-35602,35380,4150,-1032,1028,123,235548,190294,61270,6936,5597,1805,271150,154914,57120,7968,4569,1682
20260519,31000,-2800,5,124775,-100289,-27544,3982,-3203,-877,485413,166481,71761,15344,5208,2238,360638,266770,99305,11362,8411,3115
20260518,33800,100,2,328615,-255659,-74360,11273,-8785,-2537,666237,96751,31933,22795,3290,1086,337622,352410,106293,11522,12075,3623
20260515,33700,-1950,5,-93523,66337,30841,-3828,2806,1144,1261713,715797,189869,45590,26329,6873,1355236,649460,159028,49418,23523,5729
20260514,35650,2100,2,-199266,-941,200846,-6891,-72,6984,221288,190332,345512,7513,6517,11955,420554,191273,144666,14403,6588,4972
20260513,33550,-1100,5,40359,35877,-75601,1341,1198,-2518,241931,142217,71460,8064,4747,2389,201572,106340,147061,6723,3549,4906
20260512,34650,400,2,-334026,295228,41062,-11511,10177,1413,392028,648898,190293,13512,22341,6550,726054,353670,149231,25023,12163,5136
20260511,34250,-1000,5,79872,-67474,-14473,2760,-2336,-495,296313,80740,65952,10205,2776,2273,216441,148214,80425,7445,5112,2768
20260508,35250,350,2,-33215,9591,21528,-1164,334,755,307211,119668,70555,10799,4204,2480,340426,110077,49027,11962,3870,1725
20260507,34900,350,2,-9574,6851,5924,-329,231,207,206042,96867,52990,7095,3337,1831,215616,90016,47066,7424,3107,1624
20260506,34550,-800,5,-11955,16262,-6814,-400,556,-242,307327,102965,62072,10681,3577,2157,319282,86703,68886,11081,3021,2399
20260504,35350,450,2,-54566,29399,22109,-1970,1068,794,232761,113608,52797,8283,4060,1881,287327,84209,30688,10253,2992,1087
20260430,34900,-1450,5,123903,-43811,-72967,4440,-1582,-2605,452740,69887,57204,16085,2457,2004,328837,113698,130171,11645,4039,4609
20260429,36350,-250,5,63135,-29228,-32229,2305,-1072,-1174,295356,62690,23106,10734,2275,839,232221,91918,55335,8429,3347,2013
20260428,36600,1000,2,149156,-99455,-51183,5458,-3640,-1872,941323,211606,94969,34669,7826,3496,792167,311061,146152,29212,11465,5368
20260427,35600,800,2,25412,-7548,-17672,869,-238,-624,401479,161212,45867,14235,5744,1634,376067,168760,63539,13366,5983,2258
20260424,34800,250,2,-645,739,1791,-21,25,62,185612,71381,22620,6411,2464,782,186257,70642,20829,6432,2440,720
20260423,34550,-1100,5,103981,-85715,-18115,3645,-3013,-627,409243,62527,51902,14226,2168,1801,305262,148242,70017,10582,5181,2428
20260422,35650,1000,2,334371,-205999,-127165,12018,-7431,-4546,797377,100719,29874,28502,3575,1061,463006,306718,157039,16484,11006,5607
20260421,34650,1400,2,4746,33011,-39298,158,1128,-1339,458493,145144,69438,15715,4971,2383,453747,112133,108736,15557,3843,3722
20260420,33250,0,3,-18405,26357,-7026,-625,885,-229,168571,75232,33971,5621,2513,1136,186976,48875,40997,6246,1628,1364
20260417,33250,0,3,121689,-70540,-51029,4066,-2359,-1704,326130,85045,22010,10885,2833,733,204441,155585,73039,6819,5192,2437
