stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,13470,-90,5,1791,-1633,-158,24,-22,-2,5262,1182,1661,70,16,22,3471,2815,1819,46,37,24
20260601,13560,-560,5,1880,-1822,-58,26,-25,-1,5197,481,840,71,7,11,3317,2303,898,45,31,12
20260529,14120,0,3,671,-669,-2,9,-9,0,4450,128,29,62,2,0,3779,797,31,52,11,0
20260528,14120,0,3,841,-946,105,12,-13,1,2612,139,252,36,2,3,1771,1085,147,25,15,2
20260527,14120,-160,5,2415,-1785,-630,34,-25,-9,5246,617,643,74,9,9,2831,2402,1273,40,34,18
20260526,14280,-140,5,2236,-2409,173,32,-34,2,10862,724,792,154,10,11,8626,3133,619,122,44,9
20260522,14420,500,2,-362,143,219,-5,2,3,2417,1414,658,34,20,9,2779,1271,439,39,18,6
20260521,13920,-110,5,693,-429,-264,10,-6,-4,3382,412,167,47,6,2,2689,841,431,38,12,6
20260520,14030,-290,5,3063,-2616,-447,43,-36,-6,5609,701,735,78,10,10,2546,3317,1182,35,46,16
20260519,14320,-370,5,48,-302,254,1,-4,4,1867,685,633,27,10,9,1819,987,379,26,14,5
20260518,14690,-150,5,1940,-944,-996,28,-14,-14,4068,858,463,59,12,7,2128,1802,1459,31,26,21
20260515,14840,-160,5,-308,-489,797,-5,-7,12,4251,1702,1265,62,25,19,4559,2191,468,67,32,7
20260514,15000,920,2,-536,524,12,-7,7,0,4870,3316,795,73,49,12,5406,2792,783,80,42,12
20260513,14080,110,2,1259,-563,-696,19,-9,-10,9830,3829,845,141,55,12,8571,4392,1541,123,63,22
20260512,13970,-470,5,2754,90,-2844,38,1,-39,16676,3920,509,231,54,7,13922,3830,3353,193,53,46
20260511,14440,-190,5,1844,-1817,-27,27,-27,0,5424,587,385,79,9,6,3580,2404,412,52,35,6
20260508,14630,-290,5,3501,-2222,-1279,51,-33,-19,8553,535,802,125,8,12,5052,2757,2081,74,40,30
20260507,14920,-50,5,3835,-4390,555,56,-64,8,9147,689,1042,134,10,15,5312,5079,487,77,74,7
20260506,14970,-130,5,3641,-3391,-250,54,-51,-4,6480,296,293,97,4,4,2839,3687,543,42,55,8
20260504,15100,20,2,481,-324,-157,7,-5,-2,6517,1746,3456,98,27,52,6036,2070,3613,91,31,55
20260430,15080,-20,5,66,185,-251,1,3,-4,2007,631,45,30,10,1,1941,446,296,29,7,4
20260429,15100,100,2,-1008,839,169,-15,13,3,1362,1200,292,21,18,4,2370,361,123,36,5,2
20260428,15000,-190,5,467,-1220,53,7,-18,1,3067,364,254,46,6,4,2600,1584,201,39,24,3
20260427,15190,-50,5,676,-543,-133,10,-8,-2,4062,828,1058,62,13,16,3386,1371,1191,51,21,18
20260424,15240,150,2,186,-217,31,3,-3,0,967,298,222,15,5,3,781,515,191,12,8,3
20260423,15090,-150,5,4428,-1422,-3006,67,-21,-45,6896,713,422,104,11,6,2468,2135,3428,37,32,52
20260422,15240,-100,5,1578,-650,-928,24,-10,-14,3101,187,304,47,3,5,1523,837,1232,23,13,19
20260421,15340,140,2,738,-342,-396,11,-5,-6,3225,338,722,49,5,11,2487,680,1118,38,10,17
20260420,15200,0,3,1616,1680,-3296,25,26,-50,6195,5157,383,94,79,6,4579,3477,3679,70,53,56
20260417,15200,-50,5,18851,402,-19253,287,6,-293,19500,642,69,296,10,1,649,240,19322,10,4,294
