stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,3190,-160,5,-1253819,1309918,-22730,-3965,4142,-72,3321367,2604540,19490,10518,8249,62,4575186,1294622,42220,14484,4107,134
20260601,3350,100,2,-719951,625213,84876,-2222,1900,289,8807394,4888627,152165,30104,16477,513,9527345,4263414,67289,32326,14577,224
20260529,3250,-200,5,-752818,818848,-45002,-2465,2681,-146,4846180,2859157,16293,15901,9395,54,5598998,2040309,61295,18366,6714,200
20260528,3450,-200,5,-1808392,1820740,-21344,-6286,6325,-71,4889630,3457528,44648,16884,11996,156,6698022,1636788,65992,23170,5671,227
20260527,3650,-340,5,1178914,-1124152,-71875,4483,-4282,-263,7647955,1301186,10815,28838,4935,40,6469041,2425338,82690,24356,9217,303
20260526,3990,140,2,675789,-655495,-26228,2599,-2520,-103,11462677,3488785,10307,45923,14130,42,10786888,4144280,36535,43325,16651,146
20260522,3850,-75,5,1106323,-1122503,7080,4317,-4381,30,5447396,1077817,23144,21230,4225,92,4341073,2200320,16064,16913,8606,62
20260521,3925,210,2,-184507,156073,13244,-737,625,52,6480411,2400626,47676,25418,9437,187,6664918,2244553,34432,26154,8812,135
20260520,3715,-105,5,-937691,940678,-6658,-3489,3500,-25,3384138,2203277,14730,12503,8182,54,4321829,1262599,21388,15992,4682,79
20260519,3820,-190,5,-495541,523970,-17681,-1881,1992,-68,3412722,1825062,17663,13158,7027,68,3908263,1301092,35344,15039,5034,136
20260518,4010,-150,5,-672844,545254,212810,-2683,2174,850,4863015,3174575,266705,19340,12639,1064,5535859,2629321,53895,22023,10464,215
20260515,4160,-315,5,354219,-422346,87111,1774,-2086,392,10861178,3858208,131429,47306,16761,580,10506959,4280554,44318,45532,18848,188
20260514,4475,0,3,-848684,693770,154648,-3738,3058,679,6830347,2898005,183619,30163,12808,807,7679031,2204235,28971,33902,9750,128
20260513,4475,-300,5,1776523,-1863419,139957,8026,-8420,630,9025786,2152726,146680,40824,9770,661,7249263,4016145,6723,32798,18190,31
20260512,4775,-265,5,-630826,591415,-5415,-3089,2908,-28,13424151,4845865,46157,64389,23321,215,14054977,4254450,51572,67478,20413,244
20260511,5040,-90,5,397609,-454797,23576,1754,-2049,122,13360414,2967949,59748,69171,15696,307,12962805,3422746,36172,67418,17744,185
20260508,5130,-140,5,925956,-912184,53804,4924,-4850,276,11250492,2439209,59397,58500,12696,305,10324536,3351393,5593,53575,17546,29
20260507,5270,-370,5,1756071,-1787940,21337,9234,-9404,112,16097626,3420175,147104,86033,18489,776,14341555,5208115,125767,76799,27892,663
20260506,5640,450,2,-3038193,3466505,-102501,-16990,19333,-575,89100295,19157365,355234,507623,108236,2019,92138488,15690860,457735,524612,88903,2594
20260504,5190,-40,5,2026703,-1658964,-447738,10764,-8838,-2265,71919906,4917312,21439,382684,25329,113,69893203,6576276,469177,371920,34166,2377
20260430,5230,-90,5,725874,-799762,-128597,3986,-4393,-684,31397265,5268559,13513,172931,28890,76,30671391,6068321,142110,168945,33283,759
20260429,5320,-190,5,-164155,28237,69017,-513,-213,369,25660859,4549090,143319,136178,24046,762,25825014,4520853,74302,136691,24258,394
20260428,5510,665,2,4579326,-492930,-105675,24294,-2531,-609,140431308,17040634,49070,805670,98215,284,135851982,17533564,154745,781376,100745,892
20260427,4845,1115,1,-4807339,1330128,-192671,-22756,5656,-842,46665130,4775091,32170,210964,20998,140,51472469,3444963,224841,233720,15342,982
20260424,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260423,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260422,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260421,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260420,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20260417,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
