stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,5720,-260,5,-83,0,0,0,0,0,22497,0,0,130,0,0,22580,0,0,131,0,0
20260601,5980,-220,5,-339,-163,0,-2,-1,0,25496,4,0,154,0,0,25835,167,0,156,1,0
20260529,6200,-270,5,-500,0,0,-3,0,0,13698,0,0,86,0,0,14198,0,0,89,0,0
20260528,6470,-80,5,100,-121,0,1,-1,0,19480,50,0,123,0,0,19380,171,0,123,1,0
20260527,6550,-290,5,-158,157,0,-1,1,0,15637,157,0,103,1,0,15795,0,0,104,0,0
20260526,6840,-50,5,1153,-1153,0,8,-8,0,26094,10,0,179,0,0,24941,1163,0,172,8,0
20260522,6890,-10,5,-112,110,0,-1,1,0,33424,150,0,231,1,0,33536,40,0,232,0,0
20260521,6900,280,2,-10,-90,0,0,-1,0,13991,0,0,97,0,0,14001,90,0,97,1,0
20260520,6620,-190,5,-10,10,0,0,0,0,13796,20,0,91,0,0,13806,10,0,91,0,0
20260519,6810,80,2,230,-230,0,2,-2,0,11402,0,0,77,0,0,11172,230,0,76,2,0
20260518,6730,-470,5,107,-107,0,1,-1,0,34202,8,0,228,0,0,34095,115,0,227,1,0
20260515,7200,-200,5,-976,-24,0,-7,0,0,77067,0,0,569,0,0,78043,24,0,577,0,0
20260514,7400,-1280,5,2281,-1977,-308,14,-11,-3,290577,1752,0,2375,14,0,288296,3729,308,2361,25,3
20260513,8680,2000,1,-139,-135,274,-1,-1,2,126563,0,274,1068,0,2,126702,135,0,1070,1,0
20260512,6680,-50,5,-498,-2,0,-3,0,0,11738,0,0,78,0,0,12236,2,0,81,0,0
20260511,6730,-300,5,-13,0,0,0,0,0,33491,0,0,223,0,0,33504,0,0,223,0,0
20260508,7030,-210,5,54,-54,0,0,0,0,12506,0,0,89,0,0,12452,54,0,88,0,0
20260507,7240,-150,5,0,0,0,0,0,0,6157,0,0,45,0,0,6157,0,0,45,0,0
20260506,7390,220,2,-11464,11462,0,-82,82,0,18151,11616,0,129,83,0,29615,154,0,211,1,0
20260504,7170,-130,5,-62,27,34,0,0,0,11782,27,34,85,0,0,11844,0,0,86,0,0
20260430,7300,-280,5,-7,5,0,0,0,0,14808,5,0,109,0,0,14815,0,0,109,0,0
20260429,7580,30,2,-1285,1285,0,-9,9,0,27561,1337,0,204,10,0,28846,52,0,213,0,0
20260428,7550,-650,5,-74,66,0,-1,0,0,51686,66,0,390,0,0,51760,0,0,391,0,0
20260427,8200,-280,5,7311,-6779,-32,61,-56,0,229831,662,0,2002,6,0,222520,7441,32,1941,62,0
20260424,8480,1950,1,-7641,7133,0,-61,57,0,120396,7136,0,1000,57,0,128037,3,0,1061,0,0
20260423,6530,40,2,-500,0,0,-3,0,0,41668,538,0,270,4,0,42168,538,0,273,3,0
20260422,6490,500,2,-600,598,0,-4,4,0,57588,600,0,377,4,0,58188,2,0,381,0,0
20260421,5990,0,3,-10,10,0,0,0,0,12948,10,0,78,0,0,12958,0,0,78,0,0
20260420,5990,-170,5,0,0,0,0,0,0,18787,0,0,113,0,0,18787,0,0,113,0,0
20260417,6160,180,2,-2,0,0,0,0,0,23350,0,0,139,0,0,23352,0,0,139,0,0
