stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1802,-45,5,-2532,2148,384,-5,4,1,25864,10600,493,47,20,1,28396,8452,109,52,15,0
20260601,1847,-33,5,-49658,49658,0,-92,92,0,90145,75481,555,169,141,1,139803,25823,555,261,49,1
20260529,1880,116,2,97215,-88952,-263,208,-193,0,477990,87220,0,990,172,0,380775,176172,263,782,366,0
20260528,1764,-100,5,-13551,13288,263,-23,22,1,41048,22883,1171,73,40,2,54599,9595,908,96,17,2
20260527,1864,-286,5,-48796,48781,0,-96,96,0,98785,96834,100,191,191,0,147581,48053,100,287,95,0
20260526,2150,-95,5,7689,-7689,0,17,-17,0,44472,614,0,96,1,0,36783,8303,0,79,18,0
20260522,2245,115,2,763,-763,0,2,-2,0,15932,3075,0,35,7,0,15169,3838,0,34,8,0
20260521,2130,90,2,-1545,1545,0,-3,3,0,10251,4774,0,22,10,0,11796,3229,0,25,7,0
20260520,2040,-95,5,226,-226,0,1,-1,0,9543,4571,0,20,9,0,9317,4797,0,19,10,0
20260519,2135,-25,5,1191,-1191,0,3,-3,0,5186,1555,0,11,3,0,3995,2746,0,8,6,0
20260518,2160,-10,5,2694,-2694,0,6,-6,0,17236,5051,0,36,11,0,14542,7745,0,31,16,0
20260515,2170,-50,5,4259,-4255,-4,9,-9,0,15427,2558,0,33,5,0,11168,6813,4,24,15,0
20260514,2220,80,2,-352,348,4,-1,1,0,19490,7889,4,43,18,0,19842,7541,0,44,17,0
20260513,2140,-10,5,-19053,19053,0,-40,40,0,12488,21222,1389,27,45,3,31541,2169,1389,67,5,3
20260512,2150,-230,5,3851,-3716,-135,9,-8,0,147415,31802,4,319,69,0,143564,35518,139,310,78,0
20260511,2380,-95,5,-5675,5671,4,-13,13,0,22878,11869,228,55,29,1,28553,6198,224,69,15,1
20260508,2475,-125,5,-11781,11999,-218,-29,29,-1,29991,18276,0,75,45,0,41772,6277,218,103,16,1
20260507,2600,-30,5,6937,-6936,0,18,-18,0,23545,2177,0,62,6,0,16608,9113,0,43,24,0
20260506,2630,-25,5,6603,-6602,-1,17,-17,0,27403,3467,468,72,9,1,20800,10069,469,55,26,1
20260504,2655,55,2,-1982,1632,350,-5,4,1,39623,15318,374,105,41,1,41605,13686,24,111,36,0
20260430,2600,-190,5,5765,-4316,0,16,-12,0,59379,16991,1545,155,44,4,53614,21307,1545,139,56,4
20260429,2790,-10,5,-3984,3984,0,-11,11,0,40895,9654,253,114,27,1,44879,5670,253,125,16,1
20260428,2800,95,2,-11482,11582,0,-32,32,0,56157,14892,0,155,41,0,67639,3310,0,187,9,0
20260427,2705,5,2,909,-909,0,3,-3,0,45745,5500,0,123,15,0,44836,6409,0,120,17,0
20260424,2700,45,2,-8188,9307,0,-21,24,0,107419,21649,0,280,56,0,115607,12342,0,301,33,0
20260423,2655,190,2,4058,-4006,0,14,-14,0,916104,190579,0,2572,530,0,912046,194585,0,2558,543,0
20260422,2465,0,3,-3822,3122,0,-8,6,0,230111,42048,0,560,101,0,233933,38926,0,568,95,0
20260421,2465,285,2,26554,-29745,0,74,-82,0,1347009,290345,0,3427,737,0,1320455,320090,0,3354,819,0
20260420,2180,-20,5,723,-723,0,2,-2,0,24685,1708,0,54,4,0,23962,2431,0,53,5,0
20260417,2200,55,2,-1747,1747,0,-4,4,0,35780,2554,0,78,6,0,37527,807,0,82,2,0
