stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,6990,190,2,76,747,-34,1,5,0,24299,7093,2492,165,48,17,24223,6346,2526,165,43,17
20260601,6800,-140,5,7949,-7716,-233,54,-53,-2,52889,4406,3428,360,30,23,44940,12122,3661,306,83,25
20260529,6940,-150,5,11870,-10511,8,82,-73,0,48718,3162,1288,337,22,9,36848,13673,1280,255,95,9
20260528,7090,-10,5,6480,-5725,-755,46,-41,-5,37369,4694,1477,263,33,10,30889,10419,2232,217,73,16
20260527,7100,-120,5,4643,-4996,353,33,-36,2,47215,4689,3188,336,33,23,42572,9685,2835,303,69,20
20260526,7220,-80,5,22194,-21035,-33,160,-152,0,63590,1355,828,458,10,6,41396,22390,861,298,161,6
20260522,7300,120,2,14479,16138,-30617,105,117,-222,33402,25536,1453,243,185,11,18923,9398,32070,138,68,232
20260521,7180,10,2,6621,-6736,-26,48,-48,0,37037,530,7,266,4,0,30416,7266,33,219,52,0
20260520,7170,-160,5,6161,-2850,-4511,44,-20,-32,25115,4474,1099,180,32,8,18954,7324,5610,136,53,40
20260519,7330,20,2,-18854,938,17916,-137,7,131,24505,11749,22214,177,85,162,43359,10811,4298,314,79,31
20260518,7310,-50,5,6758,-5223,-1535,49,-38,-11,49740,9152,4132,360,66,30,42982,14375,5667,310,104,41
20260515,7360,-120,5,9918,-10413,480,72,-76,4,55229,8711,5858,406,65,43,45311,19124,5378,334,141,40
20260514,7480,100,2,-868,-3291,4159,-6,-25,31,38795,7386,5872,288,55,43,39663,10677,1713,294,79,13
20260513,7380,60,2,-5015,3980,835,-36,28,6,33120,16223,3269,244,119,24,38135,12243,2434,280,90,18
20260512,7320,-80,5,5782,-5057,-211,42,-37,-2,44449,9442,1351,324,69,10,38667,14499,1562,282,106,11
20260511,7400,-130,5,2633,-3020,89,20,-22,1,54952,10284,1688,408,76,13,52319,13304,1599,388,99,12
20260508,7530,-130,5,8876,-9122,242,67,-69,2,65196,4478,2077,490,34,16,56320,13600,1835,423,103,14
20260507,7660,10,2,2355,-2340,-15,18,-18,0,29900,4158,1404,228,32,11,27545,6498,1419,210,50,11
20260506,7650,-70,5,22182,-22150,-164,169,-169,-1,103517,12679,2344,787,96,18,81335,34829,2508,618,265,19
20260504,7720,-150,5,30802,-32482,522,239,-252,4,89714,5437,1079,696,42,8,58912,37919,557,457,294,4
20260430,7870,-130,5,602,-890,-212,5,-7,-2,67892,13027,2415,535,103,19,67290,13917,2627,530,110,21
20260429,8000,-120,5,22921,-22920,-1,184,-184,0,45103,961,0,362,8,0,22182,23881,1,178,192,0
20260428,8120,160,2,-30187,13729,16458,-241,109,132,40732,23925,17109,327,191,137,70919,10196,651,569,82,5
20260427,7960,0,3,17264,-17245,-144,138,-138,-1,59168,7329,481,472,58,4,41904,24574,625,334,196,5
20260424,7960,0,3,16420,-15476,-1094,131,-123,-9,63915,3306,242,508,26,2,47495,18782,1336,377,149,11
20260423,7960,60,2,-13576,12217,809,-107,96,6,32152,14469,2445,253,114,19,45728,2252,1636,360,18,13
20260422,7900,-60,5,-2274,1417,167,-18,11,1,24883,12236,543,196,96,4,27157,10819,376,214,85,3
20260421,7960,-40,5,4736,-5261,275,38,-42,2,44891,7150,281,357,57,2,40155,12411,6,319,99,0
20260420,8000,-60,5,1934,-2906,-528,15,-23,-4,18650,8019,62,150,64,0,16716,10925,590,134,88,5
20260417,8060,-10,5,-2361,2512,638,-19,20,5,21655,6254,995,174,50,8,24016,3742,357,193,30,3
