stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1168,-34,5,890,-1476,586,1,-2,1,143880,32076,757,169,38,1,142990,33552,171,168,39,0
20260601,1202,4,2,-27676,-14915,42591,-34,-17,51,189704,59936,43575,224,71,53,217380,74851,984,258,88,1
20260529,1198,-24,5,21368,-21367,-1,26,-26,0,174308,26530,0,209,32,0,152940,47897,1,184,58,0
20260528,1222,-16,5,12644,-13458,814,15,-16,1,173092,56238,966,210,68,1,160448,69696,152,194,85,0
20260527,1238,-9,5,40432,-40432,0,50,-50,0,167817,43372,0,208,54,0,127385,83804,0,158,104,0
20260526,1247,-41,5,72441,-72441,0,92,-92,0,309413,65367,2061,391,82,3,236972,137808,2061,299,175,3
20260522,1288,40,2,-6645,6645,0,-8,8,0,81046,39412,0,104,50,0,87691,32767,0,112,42,0
20260521,1248,0,3,-9982,9995,-13,-13,13,0,92736,60529,1382,118,77,2,102718,50534,1395,131,65,2
20260520,1248,-62,5,32077,-32090,13,41,-41,0,138983,50233,782,175,63,1,106906,82323,769,134,104,1
20260519,1310,14,2,-49494,49494,0,-64,64,0,150448,128872,603,198,169,1,199942,79378,603,263,105,1
20260518,1296,-40,5,13260,-13260,0,17,-17,0,141315,55879,508,184,73,1,128055,69139,508,167,90,1
20260515,1336,-50,5,82625,-82625,0,112,-112,0,196930,37281,0,267,51,0,114305,119906,0,155,163,0
20260514,1386,-16,5,34832,-33746,-1086,49,-47,-2,147322,46065,173,205,64,0,112490,79811,1259,157,111,2
20260513,1402,33,2,56713,-57650,937,81,-82,1,303271,129684,1996,430,182,3,246558,187334,1059,349,264,2
20260512,1369,-20,5,58355,-55504,149,80,-76,0,190243,42063,721,260,58,1,131888,97567,572,180,133,1
20260511,1389,-68,5,84301,-83389,-912,119,-117,-1,253925,49630,0,358,70,0,169624,133019,912,240,188,1
20260508,1457,-4,5,16717,-17629,912,25,-26,1,156275,57166,2085,228,83,3,139558,74795,1173,203,109,2
20260507,1461,-8,5,-9291,10290,-999,-14,15,-1,126772,59948,0,187,88,0,136063,49658,999,200,73,1
20260506,1469,-68,5,48219,-49218,999,71,-73,1,305562,75793,999,452,113,1,257343,125011,0,381,185,0
20260504,1537,-18,5,32611,-31668,-943,50,-49,-1,153159,48745,635,237,76,1,120548,80413,1578,187,125,2
20260430,1555,-44,5,-35599,34790,943,-55,54,1,158438,84302,2716,249,132,4,194037,49512,1773,304,78,3
20260429,1599,8,2,-48192,48192,0,-77,77,0,108268,71123,680,173,114,1,156460,22931,680,250,37,1
20260428,1591,-9,5,-14064,14064,0,-22,22,0,122619,71333,0,196,114,0,136683,57269,0,218,91,0
20260427,1600,7,2,-9262,9262,0,-15,15,0,163613,68505,0,261,110,0,172875,59243,0,276,95,0
20260424,1593,-12,5,-116201,116566,0,-187,188,0,120227,137648,0,193,222,0,236428,21082,0,380,34,0
20260423,1605,-13,5,45202,-50202,0,72,-80,0,329409,98780,0,525,158,0,284207,148982,0,453,237,0
20260422,1618,23,2,293576,-293941,0,479,-480,0,904058,121077,0,1467,196,0,610482,415018,0,988,676,0
20260421,1595,-18,5,-27948,23555,0,-45,38,0,281602,112962,0,451,181,0,309550,89407,0,496,143,0
20260420,1613,-57,5,18862,-19257,0,31,-32,0,426812,88019,0,692,143,0,407950,107276,0,662,174,0
20260417,1670,100,2,65019,-63231,0,138,-135,0,4767140,1435433,0,8255,2463,0,4702121,1498664,0,8118,2597,0
