stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,2030,5,2,3906,94,-4000,8,0,-8,7644,94,0,15,0,0,3738,0,4000,8,0,8
20260601,2025,0,3,504,-504,0,1,-1,0,6777,0,0,14,0,0,6273,504,0,13,1,0
20260529,2025,-5,5,-5078,78,5000,-10,0,10,3397,78,5000,7,0,10,8475,0,0,17,0,0
20260528,2030,0,3,-453,453,0,-1,1,0,4734,453,0,10,1,0,5187,0,0,10,0,0
20260527,2030,-5,5,-11,11,0,0,0,0,38081,226,0,77,0,0,38092,215,0,77,0,0
20260526,2035,5,2,-138,138,0,0,0,0,1750,138,0,4,0,0,1888,0,0,4,0,0
20260522,2030,-5,5,-154,154,0,0,0,0,3804,154,0,8,0,0,3958,0,0,8,0,0
20260521,2035,0,3,-84,84,0,0,0,0,6812,176,0,14,0,0,6896,92,0,14,0,0
20260520,2035,0,3,-1003,3,1000,-2,0,2,6736,46,1000,14,0,2,7739,43,0,16,0,0
20260519,2035,0,3,0,0,0,0,0,0,9757,0,0,20,0,0,9757,0,0,20,0,0
20260518,2035,5,2,-4990,-10,5000,-10,0,10,506,55,5000,1,0,10,5496,65,0,11,0,0
20260515,2030,-5,5,77,-77,0,0,0,0,15805,0,0,32,0,0,15728,77,0,32,0,0
20260514,2035,0,3,5031,-31,-5000,10,0,-10,20647,0,0,42,0,0,15616,31,5000,32,0,10
20260513,2035,15,2,-520,20,500,-1,0,1,16310,20,500,33,0,1,16830,0,0,34,0,0
20260512,2020,-5,5,-10352,102,10250,-21,0,21,16469,105,10250,33,0,21,26821,3,0,54,0,0
20260511,2025,-10,5,23981,67,-24048,49,0,-49,49706,219,0,101,0,0,25725,152,24048,52,0,49
20260508,2035,-5,5,0,0,0,0,0,0,19513,0,0,40,0,0,19513,0,0,40,0,0
20260507,2040,0,3,-350,100,250,-1,0,1,31644,100,250,64,0,1,31994,0,0,65,0,0
20260506,2040,0,3,1,-1,0,0,0,0,10797,0,0,22,0,0,10796,1,0,22,0,0
20260504,2040,-5,5,228,-228,0,0,0,0,4733,0,0,10,0,0,4505,228,0,9,0,0
20260430,2045,10,2,-114,114,0,0,0,0,2275,116,0,5,0,0,2389,2,0,5,0,0
20260429,2035,-5,5,14,-14,0,0,0,0,1990,0,0,4,0,0,1976,14,0,4,0,0
20260428,2040,-10,5,-143,-1,144,0,0,0,17743,0,144,36,0,0,17886,1,0,37,0,0
20260427,2050,0,3,-3740,240,3500,-8,0,7,25642,387,5000,52,1,10,29382,147,1500,60,0,3
20260424,2050,-15,5,-6454,173,-2000,-13,0,-4,15127,353,0,31,1,0,21581,180,2000,44,0,4
20260423,2065,5,2,41,-41,0,0,0,0,6238,0,0,13,0,0,6197,41,0,13,0,0
20260422,2060,-5,5,-105,105,0,0,0,0,14047,632,0,29,1,0,14152,527,0,29,1,0
20260421,2065,20,2,-4845,-11,4856,-10,0,10,4580,10,4856,9,0,10,9425,21,0,19,0,0
20260420,2045,-25,5,10699,108,-10807,22,0,-22,15938,216,0,33,0,0,5239,108,10807,11,0,22
20260417,2070,5,2,-5087,87,5000,-11,0,10,14715,88,5000,30,0,10,19802,1,0,41,0,0
