stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1992,-1,5,3804,96,-4000,8,0,-8,11511,96,0,23,0,0,7707,0,4000,15,0,8
20260601,1993,-5,5,-8999,-1,9000,-18,0,18,7966,0,9000,16,0,18,16965,1,0,34,0,0
20260529,1998,3,2,-7681,81,7600,-15,0,15,1446,81,7600,3,0,15,9127,0,0,18,0,0
20260528,1995,1,2,-9850,0,7409,-20,0,15,439,0,7409,1,0,15,10289,0,0,21,0,0
20260527,1994,-3,5,-230,230,0,0,0,0,11603,230,0,23,0,0,11833,0,0,24,0,0
20260526,1997,-3,5,123,-225,102,0,0,0,2179,284,102,4,1,0,2056,509,0,4,1,0
20260522,2000,5,2,-250,250,0,0,0,0,2439,250,0,5,0,0,2689,0,0,5,0,0
20260521,1995,0,3,0,0,0,0,0,0,3035,0,0,6,0,0,3035,0,0,6,0,0
20260520,1995,0,3,194,-194,0,0,0,0,68907,1049,0,138,2,0,68713,1243,0,137,2,0
20260519,1995,-4,5,2039,472,-2511,4,1,-5,16318,661,1489,33,1,3,14279,189,4000,28,0,8
20260518,1999,-6,5,-8715,344,6489,-17,1,13,2683,394,6489,5,1,13,11398,50,0,23,0,0
20260515,2005,10,2,-31777,168,31609,-64,0,63,4551,403,35064,9,1,70,36328,235,3455,73,0,7
20260514,1995,-2,5,-3264,-16,3280,-7,0,7,10693,0,3280,21,0,7,13957,16,0,28,0,0
20260513,1997,-2,5,-6533,1,6532,-13,0,13,10867,1,6532,22,0,13,17400,0,0,35,0,0
20260512,1999,-1,5,-1540,10,1530,-3,0,3,2144,10,1530,4,0,3,3684,0,0,7,0,0
20260511,2000,0,3,1132,-180,-952,2,0,-2,61281,500,22531,122,1,45,60149,680,23483,120,1,47
20260508,2000,0,3,-1747,228,1519,-3,0,3,2588,241,1519,5,0,3,4335,13,0,9,0,0
20260507,2000,1,2,-1512,0,1512,-3,0,3,7322,0,1512,15,0,3,8834,0,0,18,0,0
20260506,1999,0,3,-164,164,0,0,0,0,4970,164,0,10,0,0,5134,0,0,10,0,0
20260504,1999,-1,5,5800,200,-6000,12,0,-12,13871,200,0,28,0,0,8071,0,6000,16,0,12
20260430,2000,-5,5,-118,118,0,0,0,0,763,118,0,2,0,0,881,0,0,2,0,0
20260429,2005,0,3,-192,192,0,0,0,0,8657,192,0,17,0,0,8849,0,0,18,0,0
20260428,2005,0,3,-8455,0,-1545,-17,0,-3,11017,0,0,22,0,0,19472,0,1545,39,0,3
20260427,2005,-5,5,0,0,0,0,0,0,12597,0,0,25,0,0,12597,0,0,25,0,0
20260424,2010,5,2,-9944,0,0,-20,0,0,8948,5,0,18,0,0,18892,5,0,38,0,0
20260423,2005,0,3,4526,-26,-4500,9,0,-9,12560,0,1514,25,0,3,8034,26,6014,16,0,12
20260422,2005,-5,5,-1465,-10,1475,-3,0,3,2000,0,1475,4,0,3,3465,10,0,7,0,0
20260421,2010,0,3,-5812,12,5800,-12,0,12,36138,12,7000,72,0,14,41950,0,1200,84,0,2
20260420,2010,0,3,-2751,0,0,-6,0,0,2921,0,0,6,0,0,5672,0,0,11,0,0
20260417,2010,5,2,-7801,0,7801,-16,0,16,1436,0,21944,3,0,44,9237,0,14143,19,0,28
