stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,11370,-160,5,-279397,96371,177317,-3039,995,1980,546575,532196,210225,6120,5886,2347,825972,435825,32908,9159,4891,368
20260601,11530,-950,5,-205418,657661,-467508,-2407,7583,-5365,743373,1122299,300213,8634,13029,3499,948791,464638,767721,11041,5446,8864
20260529,12480,-70,5,-141392,311824,-197636,-1757,3729,-2309,859634,962712,192904,10782,11944,2429,1001026,650888,390540,12539,8215,4738
20260528,12550,-1890,5,159653,229819,-408512,2049,2832,-5140,1201707,356940,26953,15535,4536,345,1042054,127121,435465,13486,1704,5485
20260527,14440,-770,5,-49663,12457,26647,-696,170,378,831837,112813,67907,11975,1618,967,881500,100356,41260,12672,1448,590
20260526,15210,20,2,-58189,75160,-22994,-889,1146,-351,751202,183381,28279,11712,2839,438,809391,108221,51273,12601,1693,789
20260522,15190,390,2,-21321,21565,-6053,-299,305,-90,686252,108978,2158,10292,1625,32,707573,87413,8211,10591,1320,123
20260521,14800,810,2,-1901,-26812,-4657,-20,-408,-65,951265,99056,17461,13929,1440,255,953166,125868,22118,13949,1848,319
20260520,13990,150,2,-19115,-42022,55410,-259,-595,777,497624,88195,73831,6862,1212,1031,516739,130217,18421,7122,1806,254
20260519,13840,-50,5,-5227,-104366,103208,-54,-1495,1459,913868,128818,104556,12880,1792,1478,919095,233184,1348,12934,3286,19
20260518,13890,620,2,-105957,-190529,313318,-1357,-2630,4221,800013,163480,339756,10413,2091,4581,905970,354009,26438,11770,4721,360
20260515,13270,-850,5,-218250,-6535,221231,-2881,-107,2939,869180,277471,296996,11482,3665,3943,1087430,284006,75765,14363,3771,1004
20260514,14120,-700,5,26737,-232552,200917,397,-3287,2825,1330791,203918,228245,18351,2809,3202,1304054,436470,27328,17954,6096,377
20260513,14820,240,2,-211667,-31505,237223,-3212,-486,3594,2518030,1163987,247216,37976,17522,3744,2729697,1195492,9993,41188,18007,150
20260512,14580,440,2,-902144,304784,603927,-12051,3402,8781,6761144,3304504,752628,97097,46590,10843,7663288,2999720,148701,109147,43189,2061
20260511,14140,3260,1,154380,-622686,480747,2350,-8391,6197,5263651,1334549,640771,69866,16683,8372,5109271,1957235,160024,67516,25074,2175
20260508,10880,1730,2,-65623,-321423,407310,-667,-3446,4328,4125063,1745293,421983,43296,18225,4484,4190686,2066716,14673,43962,21671,155
20260507,9150,1250,2,-605605,137694,455480,-5342,1161,4068,2230670,1319810,461283,19708,11568,4120,2836275,1182116,5803,25051,10408,52
20260506,7900,-360,5,200937,-165229,-35558,1610,-1324,-284,676096,176016,4437,5484,1445,36,475159,341245,39995,3874,2769,320
20260504,8260,130,2,-109189,-6680,114869,-934,-31,957,572486,321461,198080,4743,2689,1640,681675,328141,83211,5677,2720,683
20260430,8130,-350,5,-69719,155354,-90335,-575,1274,-739,549480,359289,618,4607,2993,5,619199,203935,90953,5181,1719,744
20260429,8480,360,2,-144502,-77751,223203,-1223,-638,1870,865182,478654,256826,7088,3929,2143,1009684,556405,33623,8311,4567,274
20260428,8120,-570,5,57454,-68128,-5226,449,-535,-44,1150839,430640,5000,9603,3630,41,1093385,498768,10226,9154,4165,85
20260427,8690,1260,2,-148157,49065,107273,-1142,278,933,4366487,1675138,144500,36796,14029,1238,4514644,1626073,37227,37939,13751,305
20260424,7430,250,2,-2521,-3038,20659,-3,-39,148,858869,318126,20923,6212,2290,150,861390,321164,264,6215,2329,2
20260423,7180,-140,5,-70982,73903,3315,-506,528,24,406143,185330,4518,2938,1337,33,477125,111427,1203,3444,809,9
20260422,7320,-120,5,-3595,848,1317,-33,13,10,535538,170080,3024,3946,1265,22,539133,169232,1707,3978,1251,12
20260421,7440,-260,5,-37329,-8296,52555,-276,-66,392,679076,257719,103059,5043,1916,766,716405,266015,50504,5319,1981,375
20260420,7700,-200,5,294329,-312001,9401,2272,-2409,73,1147162,180255,11100,8852,1390,86,852833,492256,1699,6580,3799,13
20260417,7900,490,2,-160272,117030,42241,-1203,873,323,1052270,379996,50867,8091,2883,387,1212542,262966,8626,9293,2009,64
