stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,11150,40,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20260601,11110,-330,5,-99,0,99,-1,0,1,3,0,101,0,0,1,102,0,2,1,0,0
20260529,11440,290,2,-22,0,22,0,0,0,13,0,23,0,0,0,35,0,1,0,0,0
20260528,11150,300,2,92,0,-92,1,0,-1,96,0,1,1,0,0,4,0,93,0,0,1
20260527,10850,310,2,-99,0,99,-1,0,1,4,0,100,0,0,1,103,0,1,1,0,0
20260526,10540,290,2,-101,0,101,-1,0,1,12,0,101,0,0,1,113,0,0,1,0,0
20260522,10250,300,2,-93,0,93,-1,0,1,12,0,104,0,0,1,105,0,11,1,0,0
20260521,9950,280,2,-106,0,106,-1,0,1,4,0,107,0,0,1,110,0,1,1,0,0
20260520,9670,260,2,-107,0,109,-1,0,1,265,0,110,2,0,1,372,0,1,3,0,0
20260519,9410,-280,5,-107,0,107,-1,0,1,3,0,107,0,0,1,110,0,0,1,0,0
20260518,9690,-290,5,-104,0,104,-1,0,1,57,0,104,1,0,1,161,0,0,2,0,0
20260515,9980,980,2,3,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
20260514,9000,-350,5,-12,0,112,0,0,1,12,0,112,0,0,1,24,0,0,0,0,0
20260513,9350,-1650,4,-100,0,100,-1,0,1,37,0,100,0,0,1,137,0,0,1,0,0
20260512,11000,50,2,-100,0,100,-1,0,1,2,0,100,0,0,1,102,0,0,1,0,0
20260511,10950,-40,5,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
20260508,10990,1340,2,53,0,0,1,0,0,53,0,0,1,0,0,0,0,0,0,0,0
20260507,9650,1160,2,4,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0
20260506,8490,1070,2,3,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0
20260504,7420,-1260,5,0,0,0,0,0,0,109,0,0,1,0,0,109,0,0,1,0,0
20260430,8680,1120,2,-1,0,1,0,0,0,217,0,1,2,0,0,218,0,0,2,0,0
20260429,7560,980,1,100,0,0,1,0,0,563,0,0,4,0,0,463,0,0,4,0,0
20260428,6580,850,1,700,0,0,5,0,0,893,0,0,6,0,0,193,0,0,1,0,0
20260427,5730,740,1,400,0,0,2,0,0,568,0,0,3,0,0,168,0,0,1,0,0
