stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,28800,-600,5,288,-288,0,8,-8,0,1085,81,1,31,2,0,797,369,1,23,11,0
20260601,29400,0,3,117,-117,0,3,-3,0,3665,564,14,108,17,0,3548,681,14,105,20,0
20260529,29400,200,2,80,-74,-6,2,-2,0,3594,283,1,106,8,0,3514,357,7,103,11,0
20260528,29200,100,2,315,-315,0,10,-10,0,2425,563,7,70,16,0,2110,878,7,61,26,0
20260527,29100,-1400,5,-1038,1033,6,-30,30,0,3751,1379,7,110,40,0,4789,346,1,140,10,0
20260526,30500,-100,5,88,-88,0,3,-3,0,1118,59,2,34,2,0,1030,147,2,31,5,0
20260522,30600,500,2,-169,169,0,-5,5,0,631,441,20,19,13,1,800,272,20,24,8,1
20260521,30100,900,2,21,-3,-18,1,0,-1,923,175,1,28,5,0,902,178,19,27,5,1
20260520,29200,-350,5,193,-194,1,6,-6,0,1296,79,1,38,2,0,1103,273,0,32,8,0
20260519,29550,-300,5,-796,778,18,-23,23,1,3356,918,19,98,27,1,4152,140,1,122,4,0
20260518,29850,-1600,5,132,-115,-17,4,-3,-1,3846,219,1,113,6,0,3714,334,18,109,10,1
20260515,31450,-350,5,-535,518,17,-17,16,1,3470,945,37,108,29,1,4005,427,20,124,13,1
20260514,31800,1400,2,178,-170,-8,7,-7,0,9303,2547,1,304,82,0,9125,2717,9,297,90,0
20260513,30400,-150,5,228,-235,7,7,-7,0,1516,290,17,46,9,1,1288,525,10,39,16,0
20260512,30550,-950,5,1046,-1047,1,32,-32,0,5568,259,2,172,8,0,4522,1306,1,139,40,0
20260511,31500,-900,5,-252,252,0,-8,8,0,4729,792,1,150,25,0,4981,540,1,159,17,0
20260508,32400,-400,5,2,-2,0,0,0,0,1567,109,1,51,4,0,1565,111,1,51,4,0
20260507,32800,1000,2,-173,173,0,-6,6,0,2706,556,1,88,18,0,2879,383,1,94,12,0
20260506,31800,-1000,5,95,-95,0,3,-3,0,2844,176,2,91,6,0,2749,271,2,88,9,0
20260504,32800,-200,5,374,-374,0,12,-12,0,1104,55,0,36,2,0,730,429,0,24,14,0
20260430,33000,-350,5,70,-70,0,2,-2,0,1678,43,1,55,1,0,1608,113,1,53,4,0
20260429,33350,-150,5,-75,74,1,-2,2,0,1620,282,2,53,9,0,1695,208,1,56,7,0
20260428,33500,-250,5,-279,279,0,-9,9,0,2928,339,0,98,11,0,3207,60,0,107,2,0
20260427,33750,150,2,-177,177,0,-6,6,0,1045,286,3,35,10,0,1222,109,3,41,4,0
20260424,33600,50,2,-911,911,0,-31,31,0,678,922,2,23,31,0,1589,11,2,53,0,0
20260423,33550,-800,5,-444,444,0,-15,15,0,3008,779,1,101,26,0,3452,335,1,116,11,0
20260422,34350,-150,5,61,-61,0,2,-2,0,566,43,2,20,1,0,505,104,2,17,4,0
20260421,34500,300,2,-259,259,0,-9,9,0,1385,322,2,48,11,0,1644,63,2,57,2,0
20260420,34200,-100,5,205,-225,20,7,-8,1,1341,64,22,46,2,1,1136,289,2,39,10,0
20260417,34300,-550,5,-106,105,1,-4,4,0,1086,222,2,37,8,0,1192,117,1,41,4,0
