stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1992,-8,5,2065,157,-2222,4,0,-4,5007,159,9778,10,0,19,2942,2,12000,6,0,24
20260601,2000,-5,5,-10893,15,10878,-22,0,22,342,16,10878,1,0,22,11235,1,0,22,0,0
20260529,2005,10,2,-20305,-340,20645,-41,-1,41,836,0,20645,2,0,41,21141,340,0,42,1,0
20260528,1995,-4,5,-7200,239,6961,-14,0,14,1551,239,6961,3,0,14,8751,0,0,17,0,0
20260527,1999,3,2,-70,70,0,0,0,0,1028,71,0,2,0,0,1098,1,0,2,0,0
20260526,1996,-2,5,-6324,0,6324,-13,0,13,2215,0,6324,4,0,13,8539,0,0,17,0,0
20260522,1998,0,3,-8024,24,8000,-16,0,16,1910,60,8000,4,0,16,9934,36,0,20,0,0
20260521,1998,2,2,2175,-5949,3774,4,-12,8,11057,671,7274,22,1,15,8882,6620,3500,18,13,7
20260520,1996,1,2,-10655,133,10522,-21,0,21,55006,142,10522,110,0,21,65661,9,0,131,0,0
20260519,1995,1,2,-23768,92,23676,-47,0,47,7441,146,30176,15,0,60,31209,54,6500,62,0,13
20260518,1994,1,2,2314,194,-2508,5,0,-5,14500,329,7492,29,1,15,12186,135,10000,24,0,20
20260515,1993,-1,5,5954,-27,-5927,12,0,-12,13580,279,0,27,1,0,7626,306,5927,15,1,12
20260514,1994,1,2,-1311,-221,1532,-3,0,3,3480,0,1532,7,0,3,4791,221,0,10,0,0
20260513,1993,-4,5,-7371,263,7108,-15,1,14,32419,273,7532,65,1,15,39790,10,424,79,0,1
20260512,1997,-2,5,-2575,44,2531,-5,0,5,10109,44,2531,20,0,5,12684,0,0,25,0,0
20260511,1999,-1,5,26976,86,-27062,54,0,-54,38088,111,2537,76,0,5,11112,25,29599,22,0,59
20260508,2000,0,3,-1508,-12,1520,-3,0,3,10108,48,1520,20,0,3,11616,60,0,23,0,0
20260507,2000,4,2,-1632,120,1512,-3,0,3,4059,120,1512,8,0,3,5691,0,0,11,0,0
20260506,1996,-4,5,-164,164,0,0,0,0,19618,164,0,39,0,0,19782,0,0,40,0,0
20260504,2000,-5,5,-100,100,0,0,0,0,13850,100,0,28,0,0,13950,0,0,28,0,0
20260430,2005,0,3,0,0,0,0,0,0,5856,0,0,12,0,0,5856,0,0,12,0,0
20260429,2005,0,3,0,0,0,0,0,0,1316,0,0,3,0,0,1316,0,0,3,0,0
20260428,2005,0,3,-18090,163,7927,-36,0,16,6521,168,10000,13,0,20,24611,5,2073,49,0,4
20260427,2005,5,2,-2248,248,2000,-4,0,4,23327,248,2000,47,0,4,25575,0,0,51,0,0
20260424,2000,0,3,-7567,38,0,-15,0,0,15625,172,0,31,0,0,23192,134,0,47,0,0
20260423,2000,-10,5,7433,78,-7511,15,0,-15,12537,493,2186,25,1,4,5104,415,9697,10,1,19
20260422,2010,0,3,-1283,-188,1471,-3,0,3,2329,0,1471,5,0,3,3612,188,0,7,0,0
20260421,2010,-5,5,-38668,-1215,38200,-78,-2,77,4627,314,40000,9,1,80,43295,1529,1800,87,3,4
20260420,2015,5,2,0,0,0,0,0,0,23169,0,0,47,0,0,23169,0,0,47,0,0
20260417,2010,0,3,-9978,415,9563,-20,1,19,89731,1051,29224,180,2,59,99709,636,19661,201,1,39
