stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,12960,-170,5,1751,-1751,0,22,-22,0,9518,1052,46,120,13,1,7767,2803,46,98,36,1
20260601,13130,-270,5,1750,-1751,1,23,-23,0,14633,2610,1,190,34,0,12883,4361,0,167,57,0
20260529,13400,-120,5,3983,-3983,0,53,-53,0,14198,2792,0,189,37,0,10215,6775,0,136,90,0
20260528,13520,-120,5,473,-474,1,7,-7,0,25015,4569,31,328,60,0,24542,5043,30,321,66,0
20260527,13640,-80,5,3564,-3525,-39,49,-48,-1,26413,4955,6,371,71,0,22849,8480,45,322,119,1
20260526,13720,360,2,-5315,5317,-2,-73,73,0,20521,7333,41,282,101,1,25836,2016,43,355,28,1
20260522,13360,440,2,-2118,2077,41,-28,27,1,20571,2966,55,271,39,1,22689,889,14,299,12,0
20260521,12920,560,2,-2799,2842,-43,-36,36,-1,13498,3805,42,174,49,1,16297,963,85,210,12,1
20260520,12360,-510,5,1777,-1818,43,22,-23,1,12314,690,45,153,9,1,10537,2508,2,131,31,0
20260519,12870,-410,5,236,-68,0,3,-1,0,10565,1562,43,136,20,1,10329,1630,43,133,21,1
20260518,13280,280,2,-816,647,-1,-11,9,0,21745,3395,127,284,44,2,22561,2748,128,295,35,2
20260515,13000,-30,5,-187,304,-117,-2,4,-2,21928,2883,44,284,38,1,22115,2579,161,286,34,2
20260514,13030,50,2,-18,-58,76,0,-1,1,7955,780,78,102,10,1,7973,838,2,102,11,0
20260513,12980,600,2,1424,807,41,20,9,1,47808,8171,87,609,104,1,46384,7364,46,589,95,1
20260512,12380,-50,5,2609,199,-329,35,2,-4,40296,6374,85,514,81,1,37687,6175,414,479,79,5
20260511,12430,-110,5,1166,-667,1,15,-8,0,26231,2217,3,331,28,0,25065,2884,2,316,36,0
20260508,12540,90,2,1724,-1048,-1,21,-13,0,12017,1799,1,148,22,0,10293,2847,2,127,35,0
20260507,12450,550,2,-2292,1818,0,-28,23,0,35737,8086,1,442,101,0,38029,6268,1,470,78,0
20260506,11900,300,2,-4018,2866,2,-48,34,0,20309,4071,2,241,48,0,24327,1205,0,289,14,0
20260504,11600,170,2,503,-508,5,6,-6,0,17693,1945,5,203,22,0,17190,2453,0,198,28,0
20260430,11430,40,2,1293,-1093,-200,15,-13,-2,14679,1035,0,169,12,0,13386,2128,200,155,25,2
20260429,11390,80,2,-1454,1254,0,-16,14,0,10042,1589,0,113,18,0,11496,335,0,129,4,0
20260428,11310,-120,5,-1309,1221,159,-15,14,2,11227,1643,159,126,18,2,12536,422,0,141,5,0
20260427,11430,-160,5,-392,-79,200,-5,-1,2,8768,642,200,102,8,2,9160,721,0,107,8,0
20260424,11590,440,2,-460,560,-100,-5,6,-1,20455,1069,0,234,12,0,20915,509,100,240,6,1
20260423,11150,200,2,-1617,1826,-330,-18,20,-4,16684,2676,11,185,30,0,18301,850,341,203,9,4
20260422,10950,130,2,-555,-145,600,-6,-2,7,4735,305,600,52,3,7,5290,450,0,58,5,0
20260421,10820,240,2,-231,230,0,-3,3,0,8303,557,0,90,6,0,8534,327,0,92,4,0
20260420,10580,-60,5,-281,281,0,-3,3,0,7580,962,0,81,10,0,7861,681,0,83,7,0
20260417,10640,140,2,-443,343,0,-5,4,0,11401,654,0,121,7,0,11844,311,0,125,3,0
