stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,42650,-1800,5,23286,-70998,48210,991,-3039,2069,77846,114165,78335,3326,4882,3357,54560,185163,30125,2335,7921,1288
20260601,44450,-300,5,10729,-51137,31586,478,-2295,1421,77915,260418,62452,3493,11688,2806,67186,311555,30866,3015,13983,1384
20260529,44750,-1300,5,34919,-63191,12011,1573,-2854,549,90983,198022,42238,4103,8927,1911,56064,261213,30227,2530,11780,1362
20260528,46050,-2300,5,29682,-32055,752,1397,-1497,24,90065,278684,33898,4199,12885,1574,60383,310739,33146,2801,14382,1550
20260527,48350,-2050,5,31937,-17044,-16920,1562,-840,-821,83666,101183,27288,4104,4941,1340,51729,118227,44208,2542,5781,2161
20260526,50400,-1200,5,21093,26709,-48649,1054,1352,-2448,54928,127383,32338,2787,6466,1663,33835,100674,80987,1733,5115,4111
20260522,51600,3650,2,-55384,39881,15919,-2844,2056,810,40147,240889,55357,2064,12455,2836,95531,201008,39438,4908,10399,2027
20260521,47950,1400,2,-3253,11837,-8343,-165,572,-395,40131,96373,26962,1947,4671,1312,43384,84536,35305,2112,4099,1707
20260520,46550,-2200,5,42043,-29605,-13014,1974,-1392,-609,82790,112916,32428,3889,5311,1527,40747,142521,45442,1915,6703,2136
20260519,48750,650,2,-32613,26931,-75,-1593,1307,1,39736,186131,38060,1933,9037,1849,72349,159200,38135,3525,7730,1849
20260518,48100,-2400,5,84057,10585,-95786,4046,501,-4601,117745,192912,14121,5667,9285,680,33688,182327,109907,1622,8784,5281
20260515,50500,-4500,5,63398,47797,-103910,3241,2406,-5278,126373,182815,25891,6477,9355,1337,62975,135018,129801,3236,6950,6615
20260514,55000,4000,2,36030,-38425,-43201,1532,-1907,-1953,196671,206298,76101,9833,10518,4062,160641,244723,119302,8301,12425,6015
20260513,51000,-3700,5,36497,151139,-195195,1866,7657,-9898,322145,456115,38513,16469,23310,1981,285648,304976,233708,14603,15653,11879
20260512,54700,-900,5,-7598,20877,-6983,-420,1150,-387,78964,142921,27903,4334,7847,1529,86562,122044,34886,4755,6697,1916
20260511,55600,0,3,-2649,34503,-30703,-173,1956,-1718,72318,165228,12919,4056,9309,729,74967,130725,43622,4230,7353,2447
20260508,55600,1700,2,-15811,-18422,-3166,-895,-1032,-172,65923,99831,22812,3645,5542,1269,81734,118253,25978,4540,6574,1441
20260507,53900,-1200,5,16340,-18531,1228,859,-983,72,85234,116652,26125,4634,6389,1429,68894,135183,24897,3775,7372,1357
20260506,55100,-1200,5,12876,15735,-14878,708,855,-818,82723,90299,20597,4543,4956,1132,69847,74564,35475,3834,4101,1950
20260504,56300,700,2,-7391,9287,-583,-441,539,-25,71259,66713,22948,4064,3810,1311,78650,57426,23531,4505,3271,1336
20260430,55600,-1900,5,53922,-13175,-42120,3025,-733,-2368,114395,48062,18382,6419,2708,1032,60473,61237,60502,3395,3441,3400
20260429,57500,0,3,9717,-22,-9995,556,2,-576,80657,35847,6573,4671,2080,382,70940,35869,16568,4114,2078,958
20260428,57500,-3100,5,214872,-139309,-64043,12551,-8137,-3746,289364,76261,19477,16917,4475,1136,74492,215570,83520,4366,12612,4883
20260427,60600,1200,2,-18633,25012,-12988,-1135,1519,-784,113336,146093,29181,6849,8839,1765,131969,121081,42169,7984,7320,2548
20260424,59400,1700,2,-84332,50103,37291,-5024,2981,2225,125269,170635,62858,7428,10133,3740,209601,120532,25567,12452,7153,1515
20260423,57700,400,2,7191,16092,-23232,412,918,-1327,75245,97937,16500,4312,5615,947,68054,81845,39732,3901,4697,2274
20260422,57300,200,2,-8641,34596,-24514,-493,1967,-1392,39568,86850,10162,2244,4942,579,48209,52254,34676,2738,2975,1971
20260421,57100,-300,5,25259,2947,-28346,1433,175,-1616,89815,85821,17995,5142,4933,1036,64556,82874,46341,3709,4759,2652
20260420,57400,-800,5,8364,12549,-22024,476,730,-1270,66103,91801,10961,3818,5313,635,57739,79252,32985,3342,4583,1904
20260417,58200,600,2,-12974,-19423,32145,-764,-1131,1881,57277,142453,59814,3332,8307,3491,70251,161876,27669,4096,9438,1610
