stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,13050,110,2,1304,-978,-443,17,-13,-6,5619,2698,2605,72,35,34,4315,3676,3048,55,47,39
20260601,12940,-450,5,16068,-16425,259,209,-213,3,21489,501,1076,279,7,14,5421,16926,817,71,220,11
20260529,13390,-160,5,-1481,1422,-9,-20,19,0,7221,2601,1143,95,34,15,8702,1179,1152,115,16,15
20260528,13550,140,2,5306,-5338,-6,70,-71,0,12731,1826,216,169,24,3,7425,7164,222,99,95,3
20260527,13410,-240,5,3282,-3339,-3,44,-44,0,20436,2900,471,273,39,6,17154,6239,474,230,83,6
20260526,13650,-160,5,5811,-5734,-137,79,-78,-2,9366,1174,525,127,16,7,3555,6908,662,48,94,9
20260522,13810,-50,5,-1014,2154,131,-14,30,2,5737,3633,611,80,50,8,6751,1479,480,94,21,7
20260521,13860,390,2,4238,-4159,-45,58,-57,-1,8695,879,794,119,12,11,4457,5038,839,61,69,11
20260520,13470,-520,5,5732,-5818,21,77,-79,0,12681,3122,2726,172,43,37,6949,8940,2705,95,121,37
20260519,13990,230,2,74,-28,-46,1,-1,-1,8821,4982,2207,122,69,30,8747,5010,2253,120,69,31
20260518,13760,-350,5,6013,-4152,-1921,83,-57,-26,12354,2967,146,170,41,2,6341,7119,2067,87,98,28
20260515,14110,790,2,-27724,28301,-324,-392,401,-5,42340,38637,4008,601,547,57,70064,10336,4332,993,147,61
20260514,13320,60,2,922,-1669,449,12,-22,6,4511,2162,2549,60,29,34,3589,3831,2100,47,51,28
20260513,13260,-140,5,-1349,746,573,-18,10,8,8719,2044,1958,115,27,26,10068,1298,1385,133,17,18
20260512,13400,-280,5,2475,-2729,91,33,-37,1,7645,946,620,102,13,8,5170,3675,529,69,49,7
20260511,13680,-300,5,4244,-4466,222,58,-61,3,9948,87,322,136,1,4,5704,4553,100,78,62,1
20260508,13980,90,2,-1852,1958,-106,-26,27,-1,5659,2511,1455,78,35,20,7511,553,1561,104,8,22
20260507,13890,30,2,1923,-1597,-356,27,-22,-5,6109,757,944,84,10,13,4186,2354,1300,58,32,18
20260506,13860,-320,5,4523,-5046,463,63,-70,6,11319,749,1334,157,10,19,6796,5795,871,94,81,12
20260504,14180,-320,5,-668,867,-259,-9,12,-4,17201,4484,2687,245,64,38,17869,3617,2946,254,52,42
20260430,14500,-80,5,-1557,1751,-194,-23,25,-3,3719,2524,1175,54,36,17,5276,773,1369,76,11,20
20260429,14580,40,2,-1207,834,403,-18,12,6,1429,906,835,21,13,12,2636,72,432,38,1,6
20260428,14540,90,2,352,163,-515,5,2,-7,3194,1191,752,46,17,11,2842,1028,1267,41,15,18
20260427,14450,-10,5,-475,169,306,-7,2,4,3347,430,1614,48,6,23,3822,261,1308,55,4,19
20260424,14460,160,2,-1996,1959,251,-29,28,4,1675,2364,1283,24,34,19,3671,405,1032,53,6,15
20260423,14300,-40,5,1303,-1307,4,19,-19,0,2261,114,84,32,2,1,958,1421,80,14,20,1
20260422,14340,40,2,174,-131,-43,2,-2,-1,1784,308,148,25,4,2,1610,439,191,23,6,3
20260421,14300,-150,5,-7271,7285,-43,-104,104,-1,3074,7774,1795,44,111,26,10345,489,1838,148,7,26
20260420,14450,-120,5,-588,644,-56,-9,9,-1,2127,1335,1081,31,19,16,2715,691,1137,39,10,16
20260417,14570,-10,5,-351,185,166,-5,3,2,2082,544,364,30,8,5,2433,359,198,35,5,3
