stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,5260,-260,5,6029,-6029,0,32,-32,0,38940,4190,38,203,22,0,32911,10219,38,172,54,0
20260601,5520,-70,5,-4992,4992,0,-27,27,0,36051,12544,905,194,68,5,41043,7552,905,220,41,5
20260529,5590,-150,5,19979,-11059,-120,111,-62,-1,90595,16923,73,501,94,0,70616,27982,193,390,156,1
20260528,5740,-30,5,-479,-106,85,-3,-1,0,32190,8363,294,185,48,2,32669,8469,209,187,49,1
20260527,5770,-240,5,24297,-24932,35,142,-146,0,69452,2327,35,405,13,0,45155,27259,0,263,159,0
20260526,6010,20,2,12723,-10424,1,77,-63,0,40604,4345,2,247,26,0,27881,14769,1,170,89,0
20260522,5990,30,2,6284,-5284,0,38,-32,0,38964,5054,96,233,30,1,32680,10338,96,195,62,1
20260521,5960,70,2,7183,-7162,-21,42,-42,0,33986,5957,0,202,36,0,26803,13119,21,160,78,0
20260520,5890,-170,5,10701,-10701,0,64,-64,0,35189,7350,340,209,44,2,24488,18051,340,145,108,2
20260519,6060,70,2,4676,5203,21,28,32,0,38549,14715,166,234,89,1,33873,9512,145,205,58,1
20260518,5990,140,2,13248,-10081,-167,81,-62,-1,78625,19934,257,466,118,1,65377,30015,424,385,180,2
20260515,5850,-230,5,1085,5810,168,7,33,1,77812,35471,278,465,212,2,76727,29661,110,458,178,1
20260514,6080,-30,5,-4975,6580,-2005,-30,39,-12,71257,13602,601,427,81,4,76232,7022,2606,457,42,16
20260513,6110,20,2,-5111,6100,-989,-31,38,-6,58907,25566,457,361,157,3,64018,19466,1446,393,120,9
20260512,6090,-120,5,6079,-3808,-2271,37,-23,-14,85871,24567,220,526,151,1,79792,28375,2491,488,174,15
20260511,6210,-220,5,40547,-39981,-1066,252,-249,-7,150975,12828,3,941,81,0,110428,52809,1069,689,329,7
20260508,6430,80,2,-5445,5445,0,-35,35,0,58099,18380,130,373,118,1,63544,12935,130,408,83,1
20260507,6350,-320,5,21356,-25623,-722,136,-164,-5,162787,23100,1,1046,149,0,141431,48723,723,909,313,5
20260506,6670,-110,5,18908,-44213,234,127,-295,2,193157,27405,235,1283,182,2,174249,71618,1,1157,477,0
20260504,6780,30,2,129,-129,0,2,-2,0,281669,85453,1110,1920,583,8,281540,85582,1110,1918,585,8
20260430,6750,210,2,34422,-34426,1,294,-294,0,1980257,513375,2709,13925,3574,19,1945835,547801,2708,13632,3868,19
20260429,6540,80,2,4809,-4409,0,32,-29,0,60205,15821,1,394,104,0,55396,20230,1,363,133,0
20260428,6460,-70,5,-6666,6737,-71,-42,43,0,60378,20546,2,390,132,0,67044,13809,73,433,90,0
20260427,6530,-60,5,-20687,20687,0,-136,136,0,65409,42567,1,430,280,0,86096,21880,1,566,144,0
20260424,6590,80,2,-37009,37162,-153,-243,244,-1,107245,52959,2,706,348,0,144254,15797,155,949,104,1
20260423,6510,50,2,70117,-61957,-100,484,-431,-1,682400,145129,0,4548,957,0,612283,207086,100,4065,1388,1
20260422,6460,90,2,2780,-2780,0,18,-18,0,71761,18712,1,463,121,0,68981,21492,1,445,139,0
20260421,6370,-180,5,10161,-10161,0,66,-66,0,157973,13456,1,1012,86,0,147812,23617,1,946,152,0
20260420,6550,0,3,1273,-1273,0,9,-9,0,86794,22664,2,567,148,0,85521,23937,2,559,157,0
20260417,6550,-50,5,-5212,5211,1,-34,34,0,90039,28836,1,592,189,0,95251,23625,0,626,156,0
