stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,883,1,2,-55561,-11545,-13407,-48,-10,-12,59266,26576,11661,50,23,10,114827,38121,25068,98,33,22
20260601,882,-21,5,-9586,-9272,-45142,-8,-8,-40,36298,38882,10339,32,34,9,45884,48154,55481,40,43,49
20260529,903,-9,5,-25827,-43630,-11543,-23,-40,-10,21042,20463,15068,19,18,14,46869,64093,26611,42,58,24
20260528,912,-7,5,-65353,-46303,-3386,-60,-43,-3,16520,19013,3590,15,17,3,81873,65316,6976,75,60,6
20260527,919,16,2,-162917,-33771,619,-150,-31,1,37996,41806,12143,34,37,11,200913,75577,11524,184,68,10
20260526,903,-60,5,35522,-57045,-14408,33,-52,-13,79351,5045,4571,73,5,4,43829,62090,18979,40,57,17
20260522,963,66,2,-34433,-2455,3859,-33,-2,4,25159,15465,10562,23,14,10,59592,17920,6703,56,17,6
20260521,897,0,3,18242,-21706,-1536,16,-20,-1,51478,8286,7811,46,7,7,33236,29992,9347,30,27,8
20260520,897,0,3,-12721,7745,-1044,-11,7,-1,17566,10996,7593,16,10,7,30287,3251,8637,27,3,8
20260519,897,4,2,-14405,14490,-18556,-13,12,-16,56066,37642,30109,49,33,26,70471,23152,48665,61,20,42
20260518,893,33,2,4688,23169,-27887,4,20,-24,80082,63937,29464,70,56,26,75394,40768,57351,66,36,50
20260515,860,-64,5,66881,-51713,-36328,59,-45,-32,202049,63546,37552,178,56,33,135168,115259,73880,119,101,65
20260514,924,-11,5,-34840,21815,-10984,-32,20,-10,47360,49601,18015,43,45,17,82200,27786,28999,75,25,26
20260513,935,-12,5,-220626,-111706,-93418,-202,-103,-87,167699,230996,31908,156,216,30,388325,342702,125326,358,319,117
20260512,947,-86,5,-98332,53357,-28377,-94,51,-27,289738,139971,52539,279,135,51,388070,86614,80916,373,84,78
20260511,1033,-77,5,187361,-49781,-137580,218,-64,-154,822554,225584,39345,929,246,42,635193,275365,176925,711,310,196
20260508,1110,-9,5,-17000,13608,3392,-19,15,4,268014,81279,69074,303,90,76,285014,67671,65682,322,74,72
20260507,1119,-3,5,-30079,58379,-28300,-33,65,-31,124815,94639,35096,138,105,39,154894,36260,63396,171,40,70
20260506,1122,-70,5,158181,-100083,-58984,179,-113,-67,284905,59810,41440,321,67,47,126724,159893,100424,142,180,113
20260504,1192,-45,5,76333,-41003,-35330,92,-49,-43,112893,8565,4498,136,10,5,36560,49568,39828,44,60,48
20260430,1237,-16,5,-8064,3972,4092,-10,5,5,48635,18529,12946,60,23,16,56699,14557,8854,70,18,11
20260429,1253,-7,5,6172,9099,-15271,8,11,-19,42524,18080,16094,52,22,20,36352,8981,31365,45,11,39
20260428,1260,-24,5,24090,-11651,-12439,30,-15,-16,75260,3196,12859,95,4,16,51170,14847,25298,64,19,32
20260427,1284,-20,5,22484,-8889,-13595,29,-11,-18,31556,4698,2097,41,6,3,9072,13587,15692,12,18,20
20260424,1304,6,2,11487,-4673,-6814,15,-6,-9,47673,19159,21586,62,25,28,36186,23832,28400,47,31,37
20260423,1298,-12,5,10891,-11152,261,14,-14,1,43400,6387,23395,55,8,30,32509,17539,23134,42,22,30
20260422,1310,4,2,386,-15501,16368,0,-20,21,27133,6723,27635,35,9,36,26747,22224,11267,35,29,14
20260421,1306,-10,5,22681,-25214,2533,29,-33,3,52208,3917,28115,68,5,36,29527,29131,25582,38,38,33
20260420,1316,-4,5,5550,6913,-13252,7,9,-17,29445,14120,6288,38,18,8,23895,7207,19540,31,9,25
20260417,1320,-1,5,13464,-5821,-8107,17,-8,-10,43317,16806,16792,56,22,22,29853,22627,24899,39,29,32
