stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,664,11,2,-253437,253834,-4596,-159,159,-3,189194,354069,584,119,223,0,442631,100235,5180,278,64,3
20260601,653,-37,5,-144259,145015,-756,-95,96,0,170597,233047,1531,113,155,1,314856,88032,2287,209,59,2
20260529,690,-50,5,-47665,55954,-3289,-33,39,-2,217210,101207,1492,152,71,1,264875,45253,4781,185,32,3
20260528,740,-2,5,-109491,109357,134,-79,79,0,121026,146662,1094,88,106,1,230517,37305,960,167,27,1
20260527,742,-62,5,-64494,59295,1099,-49,45,1,211084,94486,1899,160,72,1,275578,35191,800,209,27,1
20260526,804,-31,5,40578,-45944,5366,33,-38,4,146393,28651,6021,119,23,5,105815,74595,655,86,61,1
20260522,835,61,2,-125510,123172,2338,-102,100,2,122405,166435,3183,100,135,3,247915,43263,845,201,36,1
20260521,774,-54,5,-53342,48353,-11,-38,34,0,354101,112058,1714,280,85,1,407443,63705,1725,318,51,1
20260520,828,-57,5,54580,-57876,1768,47,-49,1,180347,40026,2094,153,34,2,125767,97902,326,106,83,0
20260519,885,15,2,-72212,72451,-239,-63,63,0,78929,107698,423,69,94,0,151141,35247,662,132,31,1
20260518,870,10,2,-35143,31868,3275,-30,27,3,73680,61602,3275,64,53,3,108823,29734,0,94,26,0
20260515,860,-37,5,-122308,123607,-1413,-107,109,-1,136736,152288,1,119,134,0,259044,28681,1414,227,25,1
20260514,897,-6,5,-6963,2568,4395,-6,2,4,95996,46266,5165,86,41,5,102959,43698,770,92,39,1
20260513,903,21,2,-23097,11866,1231,-21,11,1,164144,70209,2765,147,63,2,187241,58343,1534,168,53,1
20260512,882,-4,5,-24028,18711,5317,-21,16,5,218040,106808,6807,191,93,6,242068,88097,1490,211,77,1
20260511,886,-72,5,50099,-52528,2429,46,-48,2,531538,168851,2934,482,152,3,481439,221379,505,436,200,0
20260508,958,-16,5,30240,-34198,2906,29,-33,3,222946,62979,3071,213,60,3,192706,97177,165,184,93,0
20260507,974,-13,5,32780,-32097,-683,32,-31,-1,170955,20217,605,167,20,1,138175,52314,1288,135,51,1
20260506,987,-16,5,119730,-121284,1054,119,-120,1,323689,15730,1448,321,16,1,203959,137014,394,202,136,0
20260504,1003,-22,5,97126,-99308,2182,99,-101,2,335171,30379,8117,339,31,8,238045,129687,5935,240,132,6
20260430,1025,-7,5,14177,-15194,1017,15,-16,1,333140,121588,2242,347,127,2,318963,136782,1225,333,143,1
20260429,1032,-7,5,-3910,3844,66,-4,4,0,165965,45316,1221,171,47,1,169875,41472,1155,175,43,1
20260428,1039,-10,5,-119432,120770,-1549,-123,125,-2,229554,182268,410,238,189,0,348986,61498,1959,362,64,2
20260427,1049,44,2,314416,-314774,-1402,339,-339,-1,2244077,477712,1,2393,508,0,1929661,792486,1403,2054,847,1
20260424,1005,-3,5,31650,-31813,163,32,-32,0,130575,38020,277,132,38,0,98925,69833,114,100,71,0
20260423,1008,-21,5,-18484,15332,652,-18,15,1,186290,76854,752,187,77,1,204774,61522,100,206,62,0
20260422,1029,-1,5,-2728,940,1777,-3,1,2,73925,30245,2136,75,31,2,76653,29305,359,78,30,0
20260421,1030,-39,5,63395,-66059,1697,66,-69,2,240783,30085,2385,250,31,2,177388,96144,688,184,100,1
20260420,1069,11,2,3863,-2572,-1579,4,-3,-2,102207,24024,25,108,25,0,98344,26596,1604,104,28,2
20260417,1058,1,2,-42226,43421,-1195,-44,46,-1,165043,84340,139,174,89,0,207269,40919,1334,218,43,1
