stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,416000,2500,2,-29,-559,602,-14,-224,244,1947,1776,609,776,716,247,1976,2335,7,790,940,3
20260601,413500,-16500,5,-787,744,43,-379,362,18,3632,5289,49,1570,2338,20,4419,4545,6,1950,1976,3
20260529,430000,2500,2,957,-946,0,410,-405,0,3015,1037,2,1297,447,1,2058,1983,2,887,853,1
20260528,427500,-2500,5,-554,155,949,-240,79,395,2836,2768,953,1200,1184,396,3390,2613,4,1440,1105,2
20260527,430000,9000,2,-941,447,495,-411,199,213,3213,1898,502,1400,827,216,4154,1451,7,1811,629,3
20260526,421000,1000,2,48,-39,1,21,-17,0,2211,827,4,933,349,2,2163,866,3,912,365,1
20260522,420000,26000,2,-2296,2407,9,-957,1002,4,2270,3438,14,943,1430,6,4566,1031,5,1900,429,2
20260521,394000,21500,2,-4023,3241,879,-1570,1262,346,3023,4456,884,1172,1737,347,7046,1215,5,2742,474,2
20260520,372500,-7500,5,351,-772,363,126,-283,135,2687,1618,367,995,602,137,2336,2390,4,869,885,1
20260519,380000,2500,2,493,-438,55,181,-160,20,2963,1329,60,1095,493,22,2470,1767,5,914,653,2
20260518,377500,17500,2,-1699,1611,138,-644,611,51,2803,3913,177,1004,1437,65,4502,2302,39,1648,825,15
20260515,360000,-21500,5,1397,-1264,36,515,-469,13,5731,1681,41,2105,617,15,4334,2945,5,1590,1086,2
20260514,381500,0,3,-77,96,0,-32,39,0,1869,1070,5,697,402,2,1946,974,5,729,363,2
20260513,381500,7500,2,-388,378,10,-138,135,4,2387,2112,14,888,778,5,2775,1734,4,1026,643,2
20260512,374000,-21000,5,-1122,675,354,-429,262,133,5569,4568,359,2098,1726,135,6691,3893,5,2528,1464,2
20260511,395000,20000,2,-527,573,56,-209,227,22,5813,2750,61,2258,1070,24,6340,2177,5,2467,842,2
20260508,375000,2000,2,190,-248,56,70,-92,21,3369,1384,60,1238,509,22,3179,1632,4,1168,601,1
20260507,373000,23000,2,-2496,2496,0,-904,904,0,3322,4762,4,1197,1719,1,5818,2266,4,2101,814,1
20260506,350000,24000,2,-2744,2505,0,-954,864,0,11424,6965,4,4156,2494,1,14168,4460,4,5110,1631,1
20260504,326000,28000,2,-2072,815,1254,-662,254,407,7363,3540,1258,2335,1119,409,9435,2725,4,2998,865,1
20260430,298000,-2500,5,-1632,1331,0,-496,406,0,1477,1764,4,448,537,1,3109,433,4,944,131,1
20260429,300500,10500,2,-1979,966,955,-589,286,287,6021,1807,958,1802,537,288,8000,841,3,2392,251,1
20260428,290000,1000,2,-1362,526,492,-400,156,145,1476,1073,494,432,315,145,2838,547,2,832,160,1
20260427,289000,8000,2,-2251,202,0,-649,59,0,2933,1623,4,848,467,1,5184,1421,4,1497,409,1
20260424,281000,4000,2,-572,245,0,-161,69,0,1721,803,2,487,227,1,2293,558,2,649,158,1
20260423,277000,7000,2,-3380,1325,-10,-937,365,-3,1663,2379,3,459,657,1,5043,1054,13,1396,292,4
20260422,270000,-2000,5,-185,184,0,-50,50,0,1612,594,2,433,160,1,1797,410,2,484,110,1
20260421,272000,3500,2,-801,300,0,-217,81,0,1916,767,3,518,208,1,2717,467,3,735,127,1
20260420,268500,4500,2,-457,308,0,-121,82,0,1293,721,3,347,192,1,1750,413,3,468,111,1
20260417,264000,-1000,5,-550,63,0,-145,16,0,490,373,2,129,98,1,1040,310,2,274,82,1
