stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,8960,-280,5,-33632,17580,-996,-305,160,-9,77477,60318,2925,697,545,26,111109,42738,3921,1003,385,35
20260601,9240,-340,5,1390,-3528,-815,14,-33,-8,70564,44403,2177,656,412,20,69174,47931,2992,642,446,28
20260529,9580,-170,5,12338,-14629,280,119,-141,3,62817,20526,2784,602,197,27,50479,35155,2504,483,338,24
20260528,9750,-50,5,-3249,-9616,539,-31,-93,5,54045,20713,1023,523,201,10,57294,30329,484,554,294,5
20260527,9800,-190,5,9912,-29187,2589,97,-286,25,89047,22891,4502,873,224,44,79135,52078,1913,776,511,19
20260526,9990,-110,5,40631,-44809,-12,410,-452,0,88197,15510,567,891,157,6,47566,60319,579,481,609,6
20260522,10100,210,2,6671,-7918,747,68,-80,8,45367,17362,1502,459,176,15,38696,25280,755,392,256,8
20260521,9890,90,2,40678,-38464,1156,407,-385,12,84836,17997,1540,846,178,15,44158,56461,384,439,563,4
20260520,9800,-240,5,23168,-32376,-1365,228,-319,-13,54205,10981,438,534,108,4,31037,43357,1803,306,427,18
20260519,10040,-150,5,-2161,-13422,4737,-22,-137,49,31942,18101,12229,324,184,124,34103,31523,7492,347,321,76
20260518,10190,90,2,5089,-383,-24347,50,-3,-245,39600,29415,4090,395,295,41,34511,29798,28437,345,298,286
20260515,10100,-240,5,-30118,-3153,-699,-309,-31,-7,55683,32537,2971,572,334,31,85801,35690,3670,880,365,38
20260514,10340,220,2,-16237,-721,-3297,-164,-8,-34,44752,22287,5680,459,228,58,60989,23008,8977,623,236,92
20260513,10120,-290,5,46140,-44972,246,470,-458,2,78527,8910,517,801,92,5,32387,53882,271,331,549,3
20260512,10410,-340,5,-69477,17683,165,-725,184,2,82747,75325,3734,862,785,39,152224,57642,3569,1587,601,37
20260511,10750,-410,5,4646,-42613,2067,52,-463,22,88815,6181,2811,965,67,30,84169,48794,744,913,530,8
20260508,11160,-40,5,-5090,-21746,985,-57,-243,11,40820,12491,1221,457,140,14,45910,34237,236,514,383,3
20260507,11200,230,2,-41142,-2163,682,-463,-22,7,101425,42084,5883,1141,474,66,142567,44247,5201,1604,497,59
20260506,10970,-440,5,55205,-71740,-671,610,-792,-7,176907,10573,1828,1951,117,20,121702,82313,2499,1341,909,27
20260504,11410,20,2,43855,-29296,-1549,503,-335,-18,101256,22132,7,1164,255,0,57401,51428,1556,660,590,18
20260430,11390,-170,5,22638,-28761,-384,259,-329,-4,66101,6681,682,757,77,8,43463,35442,1066,498,406,12
20260429,11560,50,2,-6481,-5116,-2052,-75,-59,-24,40523,12797,263,468,148,3,47004,17913,2315,543,207,27
20260428,11510,-70,5,17692,-28470,-291,204,-328,-3,51768,5331,44,596,61,1,34076,33801,335,392,389,4
20260427,11580,-20,5,12840,-12270,-590,148,-142,-7,63694,9475,1579,738,110,18,50854,21745,2169,589,252,25
20260424,11600,100,2,-5316,20114,202,-62,233,2,45462,26112,2156,526,302,25,50778,5998,1954,588,69,23
20260423,11500,-50,5,11428,-37856,-681,131,-434,-8,52979,6189,605,608,71,7,41551,44045,1286,477,505,15
20260422,11550,-80,5,-1700,-8003,3,-19,-92,0,41227,7877,71,476,91,1,42927,15880,68,495,183,1
20260421,11630,20,2,14104,-15970,1515,164,-186,18,88206,13386,4286,1029,156,50,74102,29356,2771,864,343,32
20260420,11610,-100,5,5261,-5469,228,61,-64,3,80937,9218,1410,940,107,16,75676,14687,1182,878,171,14
20260417,11710,-60,5,4764,-4753,-508,56,-56,-6,58304,12766,1013,679,148,12,53540,17519,1521,623,204,18
