stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1185,14,2,4853,-43172,38319,7,-51,44,204753,104807,48852,228,116,56,199900,147979,10533,221,167,12
20260601,1171,-104,5,52325,30593,-82918,62,35,-97,354048,232155,4194,425,278,5,301723,201562,87112,364,242,102
20260529,1275,-41,5,136230,-36230,-100000,181,-53,-128,341584,160355,149,449,208,0,205354,196585,100149,268,261,128
20260528,1316,-103,5,56271,44564,-100835,75,57,-132,329471,184575,3824,438,243,5,273200,140011,104659,363,186,137
20260527,1419,-71,5,42312,-57251,835,66,-88,1,493268,179678,5833,725,262,8,450956,236929,4998,659,350,7
20260526,1490,-128,5,20755,-23321,-337,34,-38,0,619209,171894,3549,942,261,5,598454,195215,3886,908,299,6
20260522,1618,190,2,-312103,281504,49562,-530,476,86,2628519,1502497,57194,4482,2562,99,2940622,1220993,7632,5012,2086,13
20260521,1428,155,2,-34535,34125,410,-46,45,1,632785,240923,5798,885,335,8,667320,206798,5388,931,290,7
20260520,1273,53,2,31354,-31688,334,40,-41,0,244597,81228,1722,306,101,2,213243,112916,1388,266,141,2
20260519,1220,-40,5,-40979,40979,0,-50,50,0,219519,138573,2475,267,169,3,260498,97594,2475,318,119,3
20260518,1260,-115,5,-72435,71942,493,-89,88,1,279333,210149,2586,352,264,3,351768,138207,2093,441,175,3
20260515,1375,-107,5,31570,-30886,-950,95,-93,-1,3973705,1394380,0,5982,2066,0,3942135,1425266,950,5888,2159,1
20260514,1482,342,1,255644,-253983,-21234,359,-359,-29,1973065,418982,10277,2773,567,13,1717421,672965,31511,2414,926,42
20260513,1140,-35,5,19592,-41776,22184,24,-49,25,117970,14531,23033,138,17,26,98378,56307,849,114,66,1
20260512,1175,-26,5,-43350,43768,-418,-52,53,-1,145221,126877,4046,174,153,5,188571,83109,4464,227,100,5
20260511,1201,-16,5,-7249,6831,418,-8,8,0,169110,83924,3053,202,100,4,176359,77093,2635,210,92,3
20260508,1217,-66,5,-20331,20611,-380,-24,25,0,162617,56412,3360,199,69,4,182948,35801,3740,223,44,5
20260507,1283,-64,5,24948,-5016,-20432,33,-7,-26,179976,46574,1465,234,60,2,155028,51590,21897,201,67,28
20260506,1347,-25,5,31319,-21028,709,42,-28,1,143391,51070,1634,193,69,2,112072,72098,925,151,98,1
20260504,1372,-17,5,19490,-19593,103,27,-27,0,195148,60450,1627,273,85,2,175658,80043,1524,246,112,2
20260430,1389,9,2,-69585,70297,-712,-98,99,-1,120737,106390,716,168,149,1,190322,36093,1428,266,50,2
20260429,1380,-13,5,-7416,7416,0,-10,10,0,58033,44457,0,80,61,0,65449,37041,0,90,51,0
20260428,1393,-10,5,30732,-31444,0,43,-44,0,176609,29267,0,247,41,0,145877,60711,0,204,85,0
20260427,1403,45,2,19130,-19133,0,27,-27,0,165706,71761,0,233,101,0,146576,90894,0,206,127,0
20260424,1358,76,2,-17469,14165,3304,-23,19,4,107037,70105,3304,143,94,4,124506,55940,0,166,75,0
20260423,1282,36,2,83549,-83599,0,108,-108,0,200100,64180,0,257,82,0,116551,147779,0,149,191,0
20260422,1246,-78,5,-20377,21390,0,-23,24,0,301953,153686,0,382,192,0,322330,132296,0,405,168,0
20260421,1324,6,2,-52426,51163,0,-70,68,0,101791,78176,0,135,104,0,154217,27013,0,205,36,0
20260420,1318,-53,5,42154,-42264,0,56,-56,0,185600,21610,0,246,29,0,143446,63874,0,190,85,0
20260417,1371,39,2,-47185,47145,0,-63,63,0,132874,90862,0,181,123,0,180059,43717,0,244,60,0
