stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,136600,-1400,5,-860,291,444,-111,34,60,4866,5045,1634,658,678,221,5726,4754,1190,769,644,161
20260601,138000,-4200,5,-2380,2587,-86,-331,360,-12,7437,7333,250,1026,1017,35,9817,4746,336,1357,657,46
20260529,142200,-2800,5,2867,-5575,2930,401,-791,420,7772,3880,3663,1089,546,523,4905,9455,733,688,1337,103
20260528,145000,-2400,5,-4105,3880,179,-592,559,27,4073,8238,1045,583,1186,151,8178,4358,866,1175,627,124
20260527,147400,-5700,5,-430,1848,-1329,-61,270,-196,7321,6127,91,1080,902,13,7751,4279,1420,1141,632,209
20260526,153100,-3800,5,-1153,1730,-66,-184,273,-10,5318,5380,774,833,844,121,6471,3650,840,1017,572,131
20260522,156900,5100,2,-4881,5851,390,-757,905,61,3866,9122,844,599,1413,131,8747,3271,454,1355,508,70
20260521,151800,3700,2,4886,13658,-18607,718,2022,-2750,10548,17658,1592,1562,2620,241,5662,4000,20199,844,597,2990
20260520,148100,-7500,5,807,964,-1808,119,141,-265,5366,4165,544,788,611,80,4559,3201,2352,670,470,346
20260519,155600,1800,2,-1576,1285,150,-240,194,23,3178,4062,1004,485,620,154,4754,2777,854,725,425,130
20260518,153800,-5600,5,-1240,1591,-375,-196,245,-53,4595,4952,1251,704,761,196,5835,3361,1626,900,516,249
20260515,159400,-3700,5,-1498,199,926,-237,25,151,7870,5915,2129,1273,954,344,9368,5716,1203,1510,929,193
20260514,163100,3500,2,951,1013,-1086,154,162,-175,5796,4478,135,938,723,22,4845,3465,1221,784,560,197
20260513,159600,3600,2,1542,-977,-726,246,-160,-113,6800,5596,1664,1082,888,266,5258,6573,2390,836,1048,379
20260512,156000,-7100,5,-2582,4231,-1378,-400,659,-216,13983,10637,245,2220,1675,39,16565,6406,1623,2620,1017,255
20260511,163100,-10900,5,-1675,754,-416,-289,127,-69,11092,3146,201,1848,527,34,12767,2392,617,2137,400,103
20260508,174000,0,3,963,-1191,204,166,-205,36,11174,2805,653,1909,479,112,10211,3996,449,1743,684,76
20260507,174000,-5200,5,1211,-1020,-621,214,-181,-108,9801,4023,161,1721,707,28,8590,5043,782,1507,888,137
20260506,179200,-600,5,10982,-9161,-500,1967,-1642,-89,23033,3065,652,4122,550,117,12051,12226,1152,2155,2192,206
20260504,179800,2400,2,-5210,-6000,10489,-961,-1072,1905,22322,4795,11866,3877,834,2149,27532,10795,1377,4837,1906,244
20260430,177400,-3800,5,6332,-3004,-3701,1115,-533,-648,24155,5321,1293,4264,938,229,17823,8325,4994,3149,1471,877
20260429,181200,-1800,5,12065,-1185,-11475,2192,-214,-2084,45771,14457,4860,8219,2578,874,33706,15642,16335,6027,2792,2957
20260428,183000,20400,2,13621,-11602,-2377,2513,-2132,-443,90936,23830,10154,16179,4133,1793,77315,35432,12531,13666,6266,2236
20260427,162600,8300,2,-5715,7924,-1876,-906,1256,-298,23070,18586,129,3653,2942,21,28785,10662,2005,4558,1686,318
20260424,154300,9000,2,-9797,12895,-4219,-1491,1961,-641,11698,19285,897,1782,2934,137,21495,6390,5116,3272,973,778
20260423,145300,-3200,5,3462,-463,-2905,503,-69,-420,12580,2023,208,1831,293,30,9118,2486,3113,1327,363,451
20260422,148500,1000,2,809,-1369,635,117,-203,97,7971,2739,2626,1176,405,389,7162,4108,1991,1059,608,293
20260421,147500,100,2,78,-1780,2604,8,-263,387,7874,2473,2852,1164,368,424,7796,4253,248,1156,630,37
20260420,147400,-200,5,1488,-3388,794,220,-502,118,18055,5378,1358,2677,797,201,16567,8766,564,2456,1299,83
20260417,147600,600,2,1648,-232,-1356,243,-33,-201,10901,4679,394,1622,698,59,9253,4911,1750,1379,731,260
