stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,251500,9500,2,436,901,-2312,107,210,-554,7867,6881,450,1899,1657,108,7431,5980,2762,1792,1447,661
20260601,242000,13000,2,-2794,1698,1187,-706,380,350,13112,12808,3772,3236,3147,971,15906,11110,2585,3942,2767,621
20260529,229000,8000,2,4618,-3093,-1575,1039,-697,-354,12019,5250,91,2713,1187,21,7401,8343,1666,1674,1884,374
20260528,221000,-4000,5,3477,-5057,879,737,-1077,190,7854,3873,1126,1681,835,244,4377,8930,247,944,1912,54
20260527,225000,-1500,5,3291,-6170,2132,744,-1397,482,8513,3872,2185,1953,899,494,5222,10042,53,1210,2296,12
20260526,226500,-1000,5,80,-2323,2243,13,-527,514,5273,4287,2248,1209,986,516,5193,6610,5,1196,1513,1
20260522,227500,-500,5,1407,-2456,1039,318,-558,238,4513,3526,1796,1025,803,410,3106,5982,757,707,1361,171
20260521,228000,12500,2,3883,-5739,1705,872,-1293,387,11755,5975,2228,2656,1356,505,7872,11714,523,1784,2649,118
20260520,215500,-8000,5,1674,-2383,669,358,-510,144,4834,4874,801,1026,1033,172,3160,7257,132,668,1543,28
20260519,223500,-1000,5,452,-1626,1363,90,-346,296,5643,6961,1566,1204,1500,340,5191,8587,203,1115,1847,43
20260518,224500,-5500,5,2590,-2462,639,553,-535,143,8372,13760,817,1836,3041,181,5782,16222,178,1282,3576,38
20260515,230000,-18500,5,-552,-1634,2108,-117,-399,498,6305,3512,2160,1489,818,510,6857,5146,52,1606,1217,12
20260514,248500,1500,2,-1564,833,812,-406,220,206,5084,4848,1161,1262,1218,291,6648,4015,349,1668,998,85
20260513,247000,-7500,5,-1206,19,380,-278,-17,96,6860,6620,654,1679,1609,163,8066,6601,274,1957,1626,67
20260512,254500,-10500,5,293,-547,546,73,-146,150,10484,7607,751,2757,1997,203,10191,8154,205,2685,2142,52
20260511,265000,20000,2,4054,-4812,431,1087,-1301,128,16256,11037,1221,4372,2952,334,12202,15849,790,3285,4253,207
20260508,245000,21000,2,-3808,994,3112,-859,200,727,10821,10314,3156,2667,2430,737,14629,9320,44,3526,2229,10
20260507,224000,4000,2,2009,1531,-2921,436,327,-632,9725,6700,473,2101,1442,103,7716,5169,3394,1664,1116,734
20260506,220000,24900,2,-6002,8915,-417,-1307,1931,-86,12498,13987,520,2692,3028,113,18500,5072,937,3998,1097,199
20260504,195100,4800,2,764,730,-2689,148,143,-523,2979,2933,6,580,572,1,2215,2203,2695,432,429,524
20260430,190300,-7600,5,2147,-3393,-315,414,-659,-60,4134,1382,10,802,268,2,1987,4775,325,388,927,62
20260429,197900,-2100,5,743,628,-383,147,124,-76,1465,1659,38,290,328,8,722,1031,421,143,204,83
20260428,200000,0,3,-350,-2391,2698,-73,-478,543,2760,4114,2833,554,827,569,3110,6505,135,626,1306,27
20260427,200000,-500,5,789,-2797,1139,158,-560,228,2085,572,1210,417,114,242,1296,3369,71,259,674,14
20260424,200500,0,3,-478,-987,1465,-96,-198,294,890,403,1529,178,81,306,1368,1390,64,274,278,13
20260423,200500,5500,2,-1257,-532,1820,-253,-108,366,3703,2939,1911,743,589,385,4960,3471,91,995,697,18
20260422,195000,1200,2,-1248,-533,1747,-241,-103,338,1549,823,1753,299,159,339,2797,1356,6,540,262,1
20260421,193800,700,2,-1895,268,654,-366,52,127,1983,1331,658,383,257,127,3878,1063,4,749,205,1
20260420,193100,1100,2,331,-815,466,64,-158,90,2821,965,700,543,185,135,2490,1780,234,479,343,45
20260417,192000,0,3,132,-2114,1999,25,-404,382,1309,321,2007,250,61,384,1177,2435,8,225,466,2
