stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,19540,-170,5,-1205,1008,197,-24,20,4,7376,1895,1543,144,37,30,8581,887,1346,167,17,26
20260601,19710,-590,5,5477,-5433,-44,108,-107,-1,10996,969,1787,216,19,35,5519,6402,1831,109,126,36
20260529,20300,150,2,-1512,979,-340,-30,20,-7,2384,1821,1182,48,36,23,3896,842,1522,78,17,30
20260528,20150,-300,5,-2362,1989,372,-47,39,7,7390,4557,1624,148,91,32,9752,2568,1252,195,52,25
20260527,20450,-650,5,3629,-2640,-990,74,-54,-20,9075,740,37,186,15,1,5446,3380,1027,112,69,21
20260526,21100,-300,5,2654,-2562,-93,56,-54,-2,8087,397,179,170,8,4,5433,2959,272,114,62,6
20260522,21400,400,2,322,-75,-247,7,-2,-5,6061,1552,122,129,33,3,5739,1627,369,122,34,8
20260521,21000,0,3,4042,-3509,-536,85,-74,-11,7176,10,104,151,0,2,3134,3519,640,66,74,14
20260520,21000,-1000,5,4006,-3952,-54,85,-84,-1,9853,1321,270,209,28,6,5847,5273,324,124,112,7
20260519,22000,-250,5,-431,468,-38,-10,10,-1,2020,2219,187,44,49,4,2451,1751,225,54,38,5
20260518,22250,-450,5,-4928,4510,417,-109,100,9,4376,5519,1055,97,123,23,9304,1009,638,206,22,14
20260515,22700,-300,5,-2063,4278,-216,-47,98,-5,6638,6965,506,152,159,12,8701,2687,722,199,62,17
20260514,23000,650,2,-2588,2313,26,-59,53,0,3467,2841,687,79,65,16,6055,528,661,138,12,15
20260513,22350,-300,5,-478,416,61,-11,9,1,2348,2095,262,52,46,6,2826,1679,201,63,37,4
20260512,22650,-650,5,-4029,3620,409,-90,81,9,5708,7747,1859,129,175,42,9737,4127,1450,219,94,33
20260511,23300,-600,5,-3753,3701,51,-88,87,1,10287,6562,1113,241,154,26,14040,2861,1062,329,67,25
20260508,23900,150,2,-2159,2197,-38,-52,52,-1,1657,2220,51,40,53,1,3816,23,89,91,1,2
20260507,23750,-100,5,-1433,1228,205,-34,29,5,1711,1604,242,41,38,6,3144,376,37,75,9,1
20260506,23850,-400,5,-274,394,-121,-6,9,-3,4969,2481,345,120,60,8,5243,2087,466,126,50,11
20260504,24250,300,2,-5251,5643,-392,-128,137,-10,3478,7088,343,84,172,8,8729,1445,735,212,35,18
20260430,23950,-800,5,-1982,4209,-2227,-48,102,-54,4158,6387,1055,101,154,26,6140,2178,3282,148,53,80
20260429,24750,-50,5,-92,149,-57,-2,4,-1,4364,1377,349,109,34,9,4456,1228,406,111,30,10
20260428,24800,-100,5,-405,1359,-954,-10,34,-24,3882,1939,423,97,48,10,4287,580,1377,107,15,34
20260427,24900,400,2,2103,-1852,-251,52,-46,-6,7480,2163,169,186,54,4,5377,4015,420,134,100,10
20260424,24500,1150,2,1306,-854,-452,32,-21,-11,16834,1428,1229,408,35,30,15528,2282,1681,376,56,40
20260423,23350,150,2,1270,-1132,-140,30,-26,-3,2732,18,39,64,0,1,1462,1150,179,34,27,4
20260422,23200,50,2,-774,823,-49,-18,19,-1,5957,1187,256,138,28,6,6731,364,305,156,8,7
20260421,23150,100,2,435,-264,-173,10,-6,-4,3591,338,93,83,8,2,3156,602,266,73,14,6
20260420,23050,-350,5,-360,125,230,-8,3,5,2733,258,232,63,6,5,3093,133,2,72,3,0
20260417,23400,-50,5,404,-198,-206,10,-5,-5,2682,76,1,63,2,0,2278,274,207,54,6,5
