stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,35850,-3050,5,-4583,4307,1,-158,149,0,16640,16580,62,590,585,2,21223,12273,61,748,436,2
20260601,38900,-300,5,7340,-7760,0,288,-304,0,34269,16031,105,1329,620,4,26929,23791,105,1041,924,4
20260529,39200,2300,2,-8606,23320,-15144,-329,898,-586,96328,59531,5599,3703,2286,213,104934,36211,20743,4032,1387,799
20260528,36900,-3000,5,2495,14638,-17585,111,512,-640,62642,29960,3212,2281,1070,116,60147,15322,20797,2170,558,755
20260527,39900,-3200,5,14747,-8152,-5900,607,-344,-234,43718,7364,1158,1827,305,46,28971,15516,7058,1220,649,280
20260526,43100,2500,2,7261,-7586,0,308,-322,0,38519,11548,51,1659,503,2,31258,19134,51,1351,824,2
20260522,40600,1100,2,3525,-3534,0,141,-141,0,27793,8874,49,1108,353,2,24268,12408,49,967,494,2
20260521,39500,1550,2,7548,-7980,0,299,-317,0,45898,12043,53,1822,480,2,38350,20023,53,1522,797,2
20260520,37950,-1750,5,-10826,10834,0,-371,371,0,50254,29138,66,1812,1044,2,61080,18304,66,2183,673,2
20260519,39700,-2850,5,3799,-3679,0,151,-146,0,26709,9612,1,1050,378,0,22910,13291,1,899,524,0
20260518,42550,2650,2,11087,-11905,0,483,-513,0,63229,27901,221,2515,1064,8,52142,39806,221,2032,1578,9
20260515,39900,-4050,5,302,-305,1,43,-43,0,52893,24760,2,2190,992,0,52591,25065,1,2147,1035,0
20260514,43950,-1350,5,19619,-19707,0,893,-897,0,72965,18186,1,3311,819,0,53346,37893,1,2418,1716,0
20260513,45300,6800,2,10061,-37811,27600,501,-1743,1236,180501,49303,27601,8080,2146,1236,170440,87114,1,7579,3889,0
20260512,38500,3800,2,-2780,-3876,6871,-101,-148,258,80514,39270,7414,3054,1483,278,83294,43146,543,3155,1631,20
20260511,34700,1350,2,-1995,-4940,6928,-75,-169,244,46446,13392,7519,1596,460,265,48441,18332,591,1670,630,21
20260508,33350,1500,2,1366,-8347,6901,40,-271,228,38424,10254,6902,1230,327,228,37058,18601,1,1190,598,0
20260507,31850,-850,5,4092,-3900,-1,138,-132,0,43277,12672,21,1350,389,1,39185,16572,22,1212,521,1
20260506,32700,6450,2,-584,1715,0,2,29,0,130371,50251,0,4075,1559,0,130955,48536,0,4073,1530,0
20260504,26250,1000,2,1332,-1333,1,34,-34,0,25680,7066,2,662,182,0,24348,8399,1,628,216,0
20260430,25250,-400,5,1955,-1954,-1,52,-52,0,19619,4132,1,508,106,0,17664,6086,2,456,158,0
20260429,25650,650,2,-144,140,0,-3,3,0,13900,3088,2,349,77,0,14044,2948,2,351,74,0
20260428,25000,250,2,-1222,1262,0,-29,30,0,18538,4310,1,461,106,0,19760,3048,1,490,76,0
20260427,24750,-500,5,5568,-5609,1,137,-138,0,21908,2048,2,540,50,0,16340,7657,1,403,188,0
20260424,25250,2550,2,-4189,3189,0,-102,78,0,32414,8693,0,801,214,0,36603,5504,0,903,136,0
20260423,22700,-400,5,2773,-2549,0,63,-58,0,13439,3037,1,305,69,0,10666,5586,1,242,127,0
20260422,23100,250,2,1760,-1760,0,41,-41,0,13483,2063,1,309,47,0,11723,3823,1,268,88,0
20260421,22850,2450,2,-6289,5397,691,-139,120,15,49549,17778,694,1103,397,15,55838,12381,3,1242,277,0
20260420,20400,250,2,-645,637,0,-13,13,0,5861,868,1,119,18,0,6506,231,1,132,5,0
20260417,20150,50,2,-1241,1191,0,-25,24,0,9484,2097,2,190,42,0,10725,906,2,215,18,0
