stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,42900,-2100,5,-27079,-2653,29806,-1174,-118,1295,67219,44010,44445,2905,1905,1929,94298,46663,14639,4079,2023,634
20260601,45000,600,2,-39276,4533,30650,-1734,204,1348,80142,57610,42253,3509,2532,1855,119418,53077,11603,5244,2328,507
20260529,44400,-300,5,-25845,3481,22123,-1152,151,991,75935,73025,62310,3388,3251,2788,101780,69544,40187,4540,3101,1798
20260528,44700,-1550,5,9389,-6829,-2581,426,-313,-114,118247,48381,20151,5254,2146,894,108858,55210,22732,4829,2459,1008
20260527,46250,-2050,5,9446,-7017,-2899,436,-333,-125,92672,32998,26504,4335,1543,1249,83226,40015,29403,3899,1876,1374
20260526,48300,-800,5,38873,-39089,-168,1912,-1948,16,120308,33826,40920,5969,1687,2055,81435,72915,41088,4057,3635,2039
20260522,49100,3550,2,-13803,8050,5873,-692,399,299,143036,100612,54430,7089,4997,2706,156839,92562,48557,7781,4598,2407
20260521,45550,1000,2,-11721,26020,-14888,-548,1201,-680,62053,53149,34969,2875,2463,1629,73774,27129,49857,3423,1262,2309
20260520,44550,-1800,5,-32778,31785,979,-1463,1415,47,62903,69705,39115,2799,3105,1744,95681,37920,38136,4261,1690,1697
20260519,46350,-50,5,-13902,13752,514,-651,637,31,85446,66995,42321,4001,3133,1979,99348,53243,41807,4652,2496,1948
20260518,46400,-2350,5,-12129,22390,-10327,-557,1028,-475,101574,70772,9887,4665,3254,455,113703,48382,20214,5222,2226,930
20260515,48750,-3150,5,14229,-4287,-9974,698,-212,-487,130514,53398,20180,6481,2655,1008,116285,57685,30154,5783,2867,1495
20260514,51900,1600,2,36126,-16195,-20685,1817,-832,-1024,186378,62546,16416,9372,3152,820,150252,78741,37101,7555,3984,1844
20260513,50300,-700,5,9567,5416,-16657,480,275,-841,71206,33875,6229,3598,1715,314,61639,28459,22886,3118,1441,1155
20260512,51000,-2100,5,-419,13587,-12110,-44,718,-618,163786,80928,15462,8516,4216,813,164205,67341,27572,8560,3499,1431
20260511,53100,-2800,5,45982,-21141,-24864,2467,-1138,-1330,146135,26976,5142,7844,1448,275,100153,48117,30006,5377,2586,1606
20260508,55900,900,2,30679,-19040,-12084,1694,-1054,-665,118431,33960,12152,6553,1877,671,87752,53000,24236,4859,2931,1336
20260507,55000,-1700,5,16720,-8624,-7623,920,-478,-416,93230,30241,6661,5166,1680,373,76510,38865,14284,4246,2157,789
20260506,56700,-1300,5,3706,11692,-15557,210,664,-883,86738,40675,5995,4943,2318,344,83032,28983,21552,4733,1654,1227
20260504,58000,0,3,182,8748,-8945,4,515,-520,60219,31396,4009,3513,1836,234,60037,22648,12954,3509,1320,754
20260430,58000,-600,5,9947,10604,-20400,577,616,-1184,64955,41368,2315,3774,2403,134,55008,30764,22715,3197,1788,1318
20260429,58600,-600,5,-2297,11295,-8904,-135,662,-522,48567,25753,2957,2847,1511,174,50864,14458,11861,2982,848,695
20260428,59200,-400,5,19595,6037,-25532,1167,361,-1522,59765,20521,977,3564,1225,58,40170,14484,26509,2397,864,1581
20260427,59600,-300,5,-18156,23023,-5484,-1097,1387,-327,46653,35498,4644,2797,2135,279,64809,12475,10128,3893,748,606
20260424,59900,-200,5,32,7644,-7710,0,459,-462,51971,23701,2397,3114,1422,144,51939,16057,10107,3114,963,606
20260423,60100,-400,5,-4673,11377,-7377,-281,680,-440,67054,32039,5596,4000,1914,335,71727,20662,12973,4281,1233,774
20260422,60500,500,2,10413,6637,-17050,626,399,-1025,62433,25072,2719,3760,1512,164,52020,18435,19769,3134,1113,1189
20260421,60000,1400,2,-3352,8311,-4959,-217,513,-296,115802,48323,3374,7058,2952,206,119154,40012,8333,7275,2440,502
20260420,58600,-1600,5,15008,-3333,-11478,885,-198,-675,71322,15923,4178,4214,940,248,56314,19256,15656,3329,1139,923
20260417,60200,-600,5,16328,-5763,-10383,982,-346,-625,79748,23526,1251,4776,1409,75,63420,29289,11634,3794,1755,699
