stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,25200,-350,5,335,-336,1,8,-8,0,900,17,11,23,0,0,565,353,10,14,9,0
20260601,25550,-200,5,308,-308,0,8,-8,0,1272,81,4,32,2,0,964,389,4,25,10,0
20260529,25750,-400,5,-6,6,0,0,0,0,1940,218,16,50,6,0,1946,212,16,50,5,0
20260528,26150,200,2,-642,142,0,-16,4,0,923,215,2,24,5,0,1565,73,2,40,2,0
20260527,25950,-1050,5,-228,227,1,-6,6,0,3858,530,18,100,14,0,4086,303,17,106,8,0
20260526,27000,-450,5,47,-47,0,1,-1,0,1145,19,3,31,1,0,1098,66,3,29,2,0
20260522,27450,150,2,-486,485,1,-13,13,0,791,495,4,21,13,0,1277,10,3,35,0,0
20260521,27300,600,2,-482,481,1,-13,13,0,915,492,1,25,13,0,1397,11,0,38,0,0
20260520,26700,-400,5,-15,15,0,0,0,0,1202,191,2,32,5,0,1217,176,2,32,5,0
20260519,27100,0,3,73,-73,0,2,-2,0,870,87,1,23,2,0,797,160,1,21,4,0
20260518,27100,-950,5,-72,147,1,-2,4,0,2746,319,1,74,9,0,2818,172,0,76,5,0
20260515,28050,50,2,488,-488,0,14,-14,0,1271,138,1,36,4,0,783,626,1,22,18,0
20260514,28000,550,2,340,-320,-20,9,-9,-1,1057,2,1,29,0,0,717,322,21,20,9,1
20260513,27450,-650,5,2,-22,20,0,-1,1,1102,185,31,30,5,1,1100,207,11,30,6,0
20260512,28100,100,2,376,-376,0,11,-11,0,2584,71,23,72,2,1,2208,447,23,61,13,1
20260511,28000,-500,5,-292,292,0,-8,8,0,2411,346,2,68,10,0,2703,54,2,76,2,0
20260508,28500,-100,5,47,-48,1,1,-1,0,333,36,3,9,1,0,286,84,2,8,2,0
20260507,28600,-400,5,-838,838,0,-24,24,0,1231,867,3,35,24,0,2069,29,3,58,1,0
20260506,29000,-800,5,-136,136,0,-4,4,0,623,221,1,18,6,0,759,85,1,22,2,0
20260504,29800,150,2,191,-191,0,6,-6,0,752,48,2,23,1,0,561,239,2,17,7,0
20260430,29650,-650,5,38,-39,1,1,-1,0,230,18,3,7,1,0,192,57,2,6,2,0
20260429,30300,1350,2,38,-37,-1,1,-1,0,4110,445,2,122,13,0,4072,482,3,121,14,0
20260428,28950,0,3,-258,257,1,-7,7,0,1995,360,1,57,10,0,2253,103,0,64,3,0
20260427,28950,150,2,675,-675,0,20,-20,0,1797,32,0,52,1,0,1122,707,0,32,20,0
20260424,28800,150,2,-29,29,0,-1,1,0,684,116,2,20,3,0,713,87,2,20,2,0
20260423,28650,-100,5,14,-14,0,0,0,0,559,34,3,16,1,0,545,48,3,16,1,0
20260422,28750,-150,5,-12,12,0,0,0,0,605,15,1,17,0,0,617,3,1,18,0,0
20260421,28900,-100,5,85,-85,0,2,-2,0,755,5,2,22,0,0,670,90,2,19,3,0
20260420,29000,0,3,42,-42,0,1,-1,0,280,2,1,8,0,0,238,44,1,7,1,0
20260417,29000,50,2,17,-17,0,0,0,0,204,4,1,6,0,0,187,21,1,5,1,0
