stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,3035,35,2,-956,956,0,-3,3,0,13789,1622,0,41,5,0,14745,666,0,44,2,0
20260601,3000,-515,5,-10,10,0,0,0,0,18185,10,0,56,0,0,18195,0,0,56,0,0
20260529,3515,-125,5,-20,20,0,0,0,0,4777,20,0,17,0,0,4797,0,0,17,0,0
20260528,3640,-10,5,0,0,0,0,0,0,736,0,0,3,0,0,736,0,0,3,0,0
20260527,3650,-170,5,-20,20,0,0,0,0,1895,20,0,7,0,0,1915,0,0,7,0,0
20260526,3820,-75,5,-20,20,0,0,0,0,669,20,0,3,0,0,689,0,0,3,0,0
20260522,3895,135,2,-1813,1813,0,-7,7,0,3462,1813,0,13,7,0,5275,0,0,20,0,0
20260521,3760,20,2,0,0,0,0,0,0,1898,0,0,7,0,0,1898,0,0,7,0,0
20260520,3740,-100,5,-40,40,0,0,0,0,1544,40,0,6,0,0,1584,0,0,6,0,0
20260519,3840,-60,5,-20,20,0,0,0,0,3165,20,0,12,0,0,3185,0,0,12,0,0
20260518,3900,-70,5,-27,27,0,0,0,0,5127,59,0,20,0,0,5154,32,0,20,0,0
20260515,3970,-10,5,115,-115,0,0,0,0,3006,68,0,12,0,0,2891,183,0,11,1,0
20260514,3980,-5,5,-33,33,0,0,0,0,2079,102,0,8,0,0,2112,69,0,8,0,0
20260513,3985,-15,5,-48,48,0,0,0,0,1291,84,0,5,0,0,1339,36,0,5,0,0
20260512,4000,-30,5,225,-225,0,1,-1,0,2169,165,0,9,1,0,1944,390,0,8,2,0
20260511,4030,-10,5,-1131,1131,0,-5,5,0,4205,1245,0,17,5,0,5336,114,0,21,0,0
20260508,4040,-20,5,201,-201,0,1,-1,0,2378,372,0,9,1,0,2177,573,0,9,2,0
20260507,4060,20,2,-877,877,0,-4,4,0,1163,877,0,5,4,0,2040,0,0,8,0,0
20260506,4040,-25,5,-370,370,0,-1,1,0,2174,469,0,9,2,0,2544,99,0,10,0,0
20260504,4065,-15,5,-451,451,0,-2,2,0,3068,526,0,12,2,0,3519,75,0,14,0,0
20260430,4080,20,2,-5473,5473,0,-22,22,0,2784,5570,0,11,22,0,8257,97,0,33,0,0
20260429,4060,5,2,25,-25,0,0,0,0,868,0,0,4,0,0,843,25,0,3,0,0
20260428,4055,40,2,-1187,1187,0,-5,5,0,2339,1416,0,9,6,0,3526,229,0,14,1,0
20260427,4015,5,2,82,-82,0,0,0,0,9649,223,0,38,1,0,9567,305,0,38,1,0
20260424,4010,-115,5,-171,171,0,-1,1,0,7794,927,0,32,4,0,7965,756,0,32,3,0
20260423,4125,110,2,856,-856,0,4,-4,0,7402,123,0,30,0,0,6546,979,0,27,4,0
20260422,4015,-25,5,-15,15,0,0,0,0,3129,48,0,13,0,0,3144,33,0,13,0,0
20260421,4040,-10,5,307,-307,0,1,-1,0,2767,79,0,11,0,0,2460,386,0,10,2,0
20260420,4050,10,2,101,-101,0,0,0,0,2264,135,0,9,1,0,2163,236,0,9,1,0
20260417,4040,20,2,-697,697,0,-3,3,0,12466,1076,0,50,4,0,13163,379,0,53,2,0
