stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1995,-2,5,-1594,-387,1981,-3,-1,4,6682,8,5981,13,0,12,8276,395,4000,16,1,8
20260601,1997,-3,5,-758,-89,847,-2,0,2,789,0,847,2,0,2,1547,89,0,3,0,0
20260529,2000,2,2,-30700,644,30056,-61,1,60,2140,906,30056,4,2,60,32840,262,0,66,1,0
20260528,1998,2,2,-7790,-58,7848,-16,0,16,127,0,7848,0,0,16,7917,58,0,16,0,0
20260527,1996,-1,5,-6614,179,6435,-13,0,13,3601,230,6435,7,0,13,10215,51,0,20,0,0
20260526,1997,-1,5,3,-10,7,0,0,0,1972,0,7,4,0,0,1969,10,0,4,0,0
20260522,1998,-2,5,-571,72,499,-1,0,1,2220,128,499,4,0,1,2791,56,0,6,0,0
20260521,2000,0,3,6609,-841,-5768,13,-2,-11,13567,71,4518,27,0,9,6958,912,10286,14,2,21
20260520,2000,6,2,1709,20,-1729,3,0,-3,21455,84,1087,43,0,2,19746,64,2816,39,0,6
20260519,1994,1,2,-16599,598,16001,-33,1,32,13350,963,18001,27,2,36,29949,365,2000,60,1,4
20260518,1993,1,2,10888,491,-11379,22,1,-23,18698,498,6497,37,1,13,7810,7,17876,16,0,36
20260515,1992,-6,5,6001,-2,-5999,12,0,-12,24857,0,1,50,0,0,18856,2,6000,38,0,12
20260514,1998,-2,5,-1533,2,1531,-3,0,3,804,2,1531,2,0,3,2337,0,0,5,0,0
20260513,2000,9,2,-6903,28,6875,-14,0,14,26869,28,7239,54,0,14,33772,0,364,67,0,1
20260512,1991,0,3,405,22,-427,1,0,-1,6853,22,1542,14,0,3,6448,0,1969,13,0,4
20260511,1991,-9,5,11361,-101,-23260,23,0,-46,25316,76,3005,51,0,6,13955,177,26265,28,0,52
20260508,2000,3,2,-1570,48,1522,-3,0,3,2478,186,1522,5,0,3,4048,138,0,8,0,0
20260507,1997,0,3,-1572,53,1519,-3,0,3,2132,224,1519,4,0,3,3704,171,0,7,0,0
20260506,1997,-1,5,-81,80,1,0,0,0,7285,82,1,15,0,0,7366,2,0,15,0,0
20260504,1998,0,3,-100,100,0,0,0,0,1230,100,0,2,0,0,1330,0,0,3,0,0
20260430,1998,-7,5,-5,0,5,0,0,0,7067,0,5,14,0,0,7072,0,0,14,0,0
20260429,2005,0,3,-7,0,7,0,0,0,9007,0,7,18,0,0,9014,0,0,18,0,0
20260428,2005,0,3,-18210,207,8003,-37,0,16,35961,336,13003,72,1,26,54171,129,5000,108,0,10
20260427,2005,5,2,-149,146,3,0,0,0,9988,253,3,20,1,0,10137,107,0,20,0,0
20260424,2000,0,3,-7718,205,2,-16,0,0,11237,278,2,23,1,0,18955,73,0,38,0,0
20260423,2000,-5,5,7495,49,-7544,15,0,-15,8358,49,1195,17,0,2,863,0,8739,2,0,17
20260422,2005,0,3,-1472,0,1472,-3,0,3,4777,0,1472,10,0,3,6249,0,0,13,0,0
20260421,2005,5,2,-859,-947,1806,-2,-2,4,934,0,2006,2,0,4,1793,947,200,4,2,0
20260420,2000,-10,5,20,-25,5,0,0,0,32211,0,5,65,0,0,32191,25,0,65,0,0
20260417,2010,10,2,-11854,-116,11970,-24,0,24,108955,744,28663,219,1,58,120809,860,16693,243,2,33
