stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,44100,-2850,5,5262,6365,-12062,224,282,-525,40190,55224,129,1747,2407,6,34928,48859,12191,1523,2125,531
20260601,46950,-650,5,-42422,72483,-29757,-1985,3392,-1392,25798,117210,3800,1206,5484,178,68220,44727,33557,3192,2093,1571
20260529,47600,100,2,-38331,48338,-10188,-1783,2243,-468,44821,90993,92,2056,4215,4,83152,42655,10280,3840,1972,472
20260528,47500,-2700,5,13597,-9695,-3985,639,-455,-188,33987,36300,2023,1611,1715,95,20390,45995,6008,971,2170,283
20260527,50200,-600,5,-24531,26191,-1762,-1273,1354,-87,32819,44832,2949,1684,2311,153,57350,18641,4711,2956,957,240
20260526,50800,-100,5,2857,14306,-17177,144,729,-874,41559,33764,3815,2113,1720,194,38702,19458,20992,1970,991,1068
20260522,50900,2300,2,-36648,50544,-13766,-1852,2551,-692,29563,60869,29,1487,3072,1,66211,10325,13795,3338,521,694
20260521,48600,3050,2,-15092,26651,-11280,-721,1272,-538,25534,43350,4815,1218,2069,233,40626,16699,16095,1939,798,770
20260520,45550,-1950,5,15946,11505,-25664,709,512,-1142,55976,53172,43,2498,2379,2,40030,41667,25707,1789,1866,1144
20260519,47500,-1150,5,-3425,14778,-9324,-181,721,-439,53662,54610,4615,2573,2634,221,57087,39832,13939,2753,1913,659
20260518,48650,-3450,5,69546,-86793,14562,3271,-4122,720,125069,40447,17653,5916,1935,866,55523,127240,3091,2645,6057,146
20260515,52100,2100,2,10392,-3745,-135,633,-272,-7,278096,129749,489,15319,7082,26,267704,133494,624,14686,7353,33
20260514,50000,600,2,-14440,15328,-87,-726,770,-4,13350,36571,274,667,1832,14,27790,21243,361,1393,1062,18
20260513,49400,-2000,5,7074,-20968,13973,345,-1038,697,28230,15630,16629,1399,777,829,21156,36598,2656,1053,1815,132
20260512,51400,2050,2,-51673,45824,6724,-2632,2326,351,29416,76551,13883,1491,3877,714,81089,30727,7159,4122,1551,363
20260511,49350,-1250,5,2072,-1251,-738,102,-61,-37,30868,27626,4349,1534,1373,216,28796,28877,5087,1431,1434,253
20260508,50600,-600,5,-8408,-10165,-1405,-444,-501,-63,34752,14712,4790,1717,733,243,43160,24877,6195,2162,1235,306
20260507,51200,300,2,8440,-4665,-3396,423,-231,-172,36181,33586,998,1841,1717,51,27741,38251,4394,1418,1948,223
20260506,50900,400,2,-7729,12762,-3798,-401,659,-195,29206,37031,1455,1489,1893,74,36935,24269,5253,1890,1234,269
20260504,50500,1000,2,-13610,12262,1529,-689,621,78,26878,27034,1685,1356,1366,85,40488,14772,156,2045,745,8
20260430,49500,-200,5,-12833,8365,3414,-645,423,170,20093,29989,3571,1001,1497,177,32926,21624,157,1646,1075,8
20260429,49700,900,2,-6727,8524,-2110,-336,425,-104,22522,21253,3000,1114,1055,148,29249,12729,5110,1450,630,253
20260428,48800,-1300,5,-844,-5850,6655,-44,-287,328,31042,10900,7144,1524,537,353,31886,16750,489,1568,823,24
20260427,50100,-100,5,-2846,-3009,5826,-148,-148,294,24467,11602,7942,1210,576,398,27313,14611,2116,1357,724,104
20260424,50200,200,2,-6612,8818,-83,-332,442,-4,22345,18742,5,1117,939,0,28957,9924,88,1448,496,4
20260423,50000,600,2,3197,1013,-4120,158,52,-205,27887,17485,30,1387,870,1,24690,16472,4150,1229,819,207
20260422,49400,-700,5,-1072,385,-107,-54,20,-5,20923,7725,14,1026,380,1,21995,7340,121,1080,360,6
20260421,50100,600,2,-5182,5771,-434,-260,290,-22,19113,16584,4,950,828,0,24295,10813,438,1211,538,22
20260420,49500,-1300,5,19550,-15792,-3836,972,-785,-191,36729,4616,10,1827,230,0,17179,20408,3846,855,1015,191
20260417,50800,500,2,7492,-8402,2385,378,-423,120,38470,16837,4618,1949,854,234,30978,25239,2233,1571,1277,113
