stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,2000,2,2,857,-773,-84,2,-2,0,47979,17385,3,94,34,0,47122,18158,87,92,36,0
20260601,1998,-77,5,3702,-3792,90,7,-8,0,55383,13506,798,111,27,2,51681,17298,708,104,35,1
20260529,2075,-125,5,17769,-17771,2,38,-38,0,63823,7783,4,134,16,0,46054,25554,2,97,54,0
20260528,2200,-20,5,9997,-10000,3,22,-22,0,26785,5097,95,58,11,0,16788,15097,92,36,33,0
20260527,2220,-90,5,16717,-16955,-214,37,-38,0,41264,3059,4,92,7,0,24547,20014,218,55,45,0
20260526,2310,-65,5,11810,-12028,218,27,-28,1,25143,1447,241,58,3,1,13333,13475,23,31,31,0
20260522,2375,145,2,-9474,9719,-245,-22,23,-1,19891,15132,3,47,35,0,29365,5413,248,69,13,1
20260521,2230,-25,5,-1038,1034,4,-2,2,0,35645,8049,252,80,18,1,36683,7015,248,83,16,1
20260520,2255,-70,5,10589,-10743,59,24,-24,0,42797,5262,495,96,12,1,32208,16005,436,72,36,1
20260519,2325,10,2,4229,-4232,3,10,-10,0,21117,5159,3,48,12,0,16888,9391,0,39,22,0
20260518,2315,15,2,14220,-14222,2,32,-32,0,31007,8383,452,70,19,1,16787,22605,450,38,51,1
20260515,2300,-90,5,9357,-9547,190,22,-22,0,45657,16712,350,105,39,1,36300,26259,160,83,61,0
20260514,2390,85,2,10750,-10701,-49,26,-26,0,49055,13182,242,115,30,1,38305,23883,291,89,56,1
20260513,2305,-65,5,6691,-6632,-59,16,-15,0,32957,4338,220,76,10,1,26266,10970,279,61,25,1
20260512,2370,-30,5,2799,555,-4194,7,1,-10,60080,22859,2756,141,54,6,57281,22304,6950,134,52,16
20260511,2400,-60,5,6948,-8272,-293,17,-20,-1,58331,9672,3,141,23,0,51383,17944,296,125,43,1
20260508,2460,-20,5,7921,-9826,-95,20,-24,0,22618,981,3,56,2,0,14697,10807,98,36,27,0
20260507,2480,-15,5,-272,-930,2,-1,-2,0,24723,7612,3,62,19,0,24995,8542,1,62,21,0
20260506,2495,-125,5,7284,-12082,598,18,-30,2,70546,15668,823,178,39,2,63262,27750,225,159,70,1
20260504,2620,-25,5,-20430,15242,188,-54,40,0,61514,29434,2481,161,77,6,81944,14192,2293,215,37,6
20260430,2645,-105,5,-8049,727,3922,-22,2,10,102205,29850,3922,273,80,10,110254,29123,0,295,78,0
20260429,2750,0,3,7752,-9254,2,21,-25,0,27901,3901,369,76,11,1,20149,13155,367,55,36,1
20260428,2750,40,2,-1093,-409,2,-3,-1,0,49511,13628,3,134,37,0,50604,14037,1,137,38,0
20260427,2710,-20,5,8370,-9871,1,23,-27,0,29857,207,2,81,1,0,21487,10078,1,58,27,0
20260424,2730,85,2,669,-1672,3,2,-4,0,29509,7152,4,80,19,0,28840,8824,1,78,24,0
20260423,2645,-15,5,10866,-11699,2,30,-32,0,34223,6278,2,92,17,0,23357,17977,0,63,49,0
20260422,2660,-70,5,-1200,-4960,2,-3,-13,0,27780,8163,2,74,22,0,28980,13123,0,77,35,0
20260421,2730,-150,5,20503,-26825,1,58,-75,0,58409,5860,2,163,16,0,37906,32685,1,106,91,0
20260420,2880,120,2,6545,-5848,2,18,-16,0,123355,29116,2,350,83,0,116810,34964,0,331,99,0
20260417,2760,140,2,15585,-15587,2,42,-42,0,72921,14091,2,197,38,0,57336,29678,0,155,80,0
