stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,7890,-10,5,251,-47,-204,2,0,-2,1891,71,769,15,1,6,1640,118,973,13,1,8
20260601,7900,-110,5,-332,333,-1,-3,3,0,2776,520,326,22,4,3,3108,187,327,25,1,3
20260529,8010,-160,5,-288,50,238,-2,0,2,3866,352,1415,31,3,11,4154,302,1177,33,2,9
20260528,8170,0,3,806,-433,-373,7,-4,-3,5464,119,899,44,1,7,4658,552,1272,37,4,10
20260527,8170,-50,5,-19,-157,176,0,-1,1,3481,115,573,28,1,5,3500,272,397,28,2,3
20260526,8220,-240,5,-213,152,61,-2,1,1,3750,608,861,31,5,7,3963,456,800,33,4,7
20260522,8460,60,2,152,-74,-78,1,-1,-1,4334,914,1493,37,8,13,4182,988,1571,36,9,13
20260521,8400,250,2,39,-139,100,0,-1,1,3725,118,104,31,1,1,3686,257,4,31,2,0
20260520,8150,-40,5,71,-164,93,1,-1,1,1144,17,94,9,0,1,1073,181,1,9,1,0
20260519,8190,-90,5,237,-171,-66,2,-1,-1,3689,255,0,31,2,0,3452,426,66,29,4,1
20260518,8280,140,2,622,-117,-505,6,-1,-4,11020,2653,734,94,23,6,10398,2770,1239,89,24,10
20260515,8140,-140,5,-1667,1215,452,-14,10,4,9355,1572,3859,77,13,32,11022,357,3407,90,3,28
20260514,8280,90,2,-27,76,-49,0,1,0,2551,305,631,21,2,5,2578,229,680,21,2,6
20260513,8190,100,2,36,35,-71,0,0,-1,3345,518,1648,27,4,13,3309,483,1719,27,4,14
20260512,8090,-250,5,310,-197,-113,3,-2,-1,7106,310,663,58,3,5,6796,507,776,55,4,6
20260511,8340,-160,5,448,-659,211,4,-6,2,3071,276,1266,26,2,11,2623,935,1055,22,8,9
20260508,8500,20,2,321,26,-347,3,0,-3,1866,170,410,16,1,3,1545,144,757,13,1,6
20260507,8480,-250,5,95,-372,277,1,-3,2,3618,689,1181,31,6,10,3523,1061,904,30,9,8
20260506,8730,-140,5,-1215,1053,162,-10,9,1,6620,1457,3172,57,13,27,7835,404,3010,68,4,26
20260504,8870,-20,5,111,-86,-25,1,-1,0,3426,203,206,30,2,2,3315,289,231,29,3,2
20260430,8890,-20,5,-140,349,-209,-1,3,-2,2448,415,707,22,4,6,2588,66,916,23,1,8
20260429,8910,10,2,-142,69,73,-1,1,1,1626,206,395,14,2,3,1768,137,322,16,1,3
20260428,8900,50,2,337,-154,38,3,-1,0,1561,192,290,14,2,3,1224,346,252,11,3,2
20260427,8850,-130,5,-283,26,36,-3,0,0,4461,311,894,40,3,8,4744,285,858,42,3,8
20260424,8980,380,2,-802,758,44,-7,7,0,17026,1792,408,153,16,4,17828,1034,364,160,9,3
20260423,8600,10,2,-66,-1,67,-1,0,1,1714,86,529,15,1,5,1780,87,462,15,1,4
20260422,8590,50,2,27,-58,31,0,0,0,1096,45,33,9,0,0,1069,103,2,9,1,0
20260421,8540,-20,5,29,171,-200,0,1,-2,1191,263,418,10,2,4,1162,92,618,10,1,5
20260420,8560,80,2,123,-338,215,1,-3,2,2674,255,892,23,2,7,2551,593,677,22,5,6
20260417,8480,150,2,-55,55,0,0,0,0,2090,147,0,18,1,0,2145,92,0,18,1,0
