stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,5880,-120,5,-15450,13803,-264,-91,81,-2,64924,36532,535,383,216,3,80374,22729,799,473,135,5
20260601,6000,-270,5,-40676,40928,-40,-247,248,0,106211,74855,589,643,455,4,146887,33927,629,890,207,4
20260529,6270,-210,5,12676,-12623,-99,77,-76,-1,130916,35710,701,830,231,4,118240,48333,800,753,307,5
20260528,6480,-130,5,-17263,17256,252,-111,111,2,118659,55368,270,764,358,2,135922,38112,18,876,246,0
20260527,6610,-260,5,6379,-6642,195,44,-46,1,132206,45841,1243,883,306,8,125827,52483,1048,839,351,7
20260526,6870,-180,5,15976,-16035,-18,110,-110,0,113963,32708,181,787,227,1,97987,48743,199,677,337,1
20260522,7050,80,2,10504,-10758,-53,75,-77,0,92461,40985,304,656,291,2,81957,51743,357,581,368,3
20260521,6970,20,2,7238,-7353,-157,51,-52,-1,93024,29543,6,650,207,0,85786,36896,163,599,259,1
20260520,6950,-280,5,-31542,30330,159,-216,207,1,109792,69407,1609,759,480,11,141334,39077,1450,975,272,10
20260519,7230,-110,5,-5676,5612,-116,-40,39,-1,114943,51194,151,845,377,1,120619,45582,267,885,337,2
20260518,7340,-50,5,8442,-8470,128,62,-62,1,166874,62416,670,1221,456,5,158432,70886,542,1159,518,4
20260515,7390,-810,5,-46244,27342,418,-332,193,3,471505,220810,1065,3556,1655,8,517749,193468,647,3889,1462,5
20260514,8200,0,3,9939,-8117,-10,86,-71,0,230918,91891,439,1874,742,4,220979,100008,449,1788,813,4
20260513,8200,-160,5,55652,-55766,114,453,-453,1,149253,33917,241,1216,277,2,93601,89683,127,763,730,1
20260512,8360,20,2,-10657,15990,-10,-77,121,0,217050,93558,782,1800,769,6,227707,77568,792,1876,648,7
20260511,8340,-210,5,40475,-51406,-22,342,-433,0,170554,24708,2,1433,208,0,130079,76114,24,1091,641,0
20260508,8550,80,2,27354,-25359,5,233,-215,0,149024,28010,32,1262,237,0,121670,53369,27,1029,452,0
20260507,8470,-320,5,25173,-34157,-45,213,-289,0,178034,42637,350,1520,367,3,152861,76794,395,1307,656,3
20260506,8790,-240,5,54619,-60567,-52,484,-537,0,188352,25712,67,1669,229,1,133733,86279,119,1185,766,1
20260504,9030,-430,5,-99919,97793,-49,-903,883,0,447839,190553,171,4048,1720,2,547758,92760,220,4951,837,2
20260430,9460,-140,5,-12354,12749,-395,-117,121,-4,115990,51388,2,1100,488,0,128344,38639,397,1218,367,4
20260429,9600,-400,5,37172,-24797,-4875,361,-242,-47,217365,45195,491,2122,444,5,180193,69992,5366,1761,686,52
20260428,10000,-20,5,14270,-13924,-485,142,-138,-5,238434,57366,2,2347,565,0,224164,71290,487,2205,703,5
20260427,10020,-40,5,-40144,40165,-21,-400,401,0,174694,122000,1,1743,1218,0,214838,81835,22,2143,817,0
20260424,10060,-200,5,40367,-33079,-7322,414,-341,-74,311424,79260,301,3175,810,3,271057,112339,7623,2761,1151,77
20260423,10260,-220,5,136758,-127891,-7979,1370,-1281,-80,595506,139942,8,6014,1422,0,458748,267833,7987,4644,2703,80
20260422,10480,1140,2,-155694,150159,731,-1525,1465,9,2196217,1018690,3168,23616,10818,34,2351911,868531,2437,25141,9352,26
20260421,9340,-450,5,74899,-71162,-9,713,-677,0,391301,43597,2,3708,414,0,316402,114759,11,2995,1092,0
20260420,9790,390,2,66258,-57175,-9653,639,-554,-92,656139,183717,502,6312,1761,5,589881,240892,10155,5674,2315,97
20260417,9400,430,2,-128278,118014,9991,-1196,1100,94,817314,376087,10003,7727,3544,94,945592,258073,12,8923,2444,0
