stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,56000,-2800,5,-54613,38680,16056,-3019,2135,891,100990,111089,30382,5613,6160,1689,155603,72409,14326,8632,4025,798
20260601,58800,-200,5,-45029,14095,30932,-2684,826,1858,158445,110289,36954,9474,6569,2213,203474,96194,6022,12158,5743,355
20260529,59000,-1400,5,-7708,31078,-23199,-419,1763,-1334,134490,92114,19182,7874,5360,1124,142198,61036,42381,8293,3597,2458
20260528,60400,-2200,5,-28977,56059,-27813,-1738,3351,-1656,154939,147705,13297,9177,8771,789,183916,91646,41110,10915,5419,2445
20260527,62600,-5300,5,51717,781,-49419,3286,73,-3161,188579,91815,4547,12076,5902,293,136862,91034,53966,8791,5830,3454
20260526,67900,600,2,35584,-25845,-7723,2389,-1737,-517,153578,49696,9270,10367,3363,630,117994,75541,16993,7978,5100,1147
20260522,67300,300,2,23984,-47696,23515,1618,-3225,1594,132366,79169,31078,8956,5363,2106,108382,126865,7563,7338,8588,512
20260521,67000,4800,2,70524,-88567,33148,4731,-5974,2253,254855,95537,46368,17214,6471,3142,184331,184104,13220,12483,12446,889
20260520,62200,-1000,5,-95025,103062,-8024,-5820,6310,-490,101183,178919,9954,6226,10986,616,196208,75857,17978,12046,4675,1106
20260519,63200,-3300,5,70858,-80990,10266,4784,-5479,703,257469,87242,20895,17027,5742,1387,186611,168232,10629,12242,11220,684
20260518,66500,-2700,5,-43722,62151,-18994,-2834,4035,-1237,163185,193016,14382,10680,12616,946,206907,130865,33376,13514,8581,2183
20260515,69200,-6100,5,-24,17436,-22230,85,1163,-1595,273913,151452,24280,19424,10706,1697,273937,134016,46510,19339,9543,3292
20260514,75300,1500,2,141767,-147690,5901,11192,-11670,476,461943,109083,28355,35982,8422,2177,320176,256773,22454,24790,20092,1701
20260513,73800,-3600,5,-3120,-26776,31188,-162,-2058,2315,257321,159016,47273,19164,11797,3514,260441,185792,16085,19326,13855,1199
20260512,77400,-3900,5,-175565,147291,27914,-13408,11190,2189,376801,375698,77444,29123,28816,5993,552366,228407,49530,42531,17626,3804
20260511,81300,-6500,5,-483,-30543,32246,16,-2567,2649,405652,131285,70731,33107,10686,5779,406135,161828,38485,33091,13253,3129
20260508,87800,-400,5,66176,-140242,71651,5748,-12117,6159,439305,141936,108391,37989,12234,9318,373129,282178,36740,32241,24351,3158
20260507,88200,0,3,-88179,15362,76225,-7439,1173,6550,504144,150552,95935,43283,12796,8274,592323,135190,19710,50721,11624,1723
20260506,88200,-3300,5,175710,-195538,97298,15690,-17394,8562,1000649,312237,125815,88070,27376,11056,824939,507775,28517,72379,44770,2494
20260504,91500,21100,1,-218104,224365,-43073,-20178,20364,-3643,1721615,724077,28068,151900,64182,2501,1939719,499712,71141,172078,43818,6144
20260430,70400,4300,2,-41822,-1959,47733,-2870,-148,3291,1042483,350268,67892,72118,24234,4678,1084305,352227,20159,74988,24382,1387
20260429,66100,6200,2,-148986,121404,46340,-9311,7569,2921,801988,375726,62368,51283,23840,3938,950974,254322,16028,60594,16271,1017
20260428,59900,-1100,5,14975,-93436,74456,1136,-5892,4509,607722,170114,105555,37361,10399,6402,592747,263550,31099,36225,16292,1892
20260427,61000,5600,2,-113314,33779,81615,-6860,2089,4899,862816,298332,92467,51892,17960,5548,976130,264553,10852,58752,15872,649
20260424,55400,600,2,-32939,-14090,44647,-1815,-790,2473,223934,60188,51594,12453,3335,2857,256873,74278,6947,14269,4125,384
20260423,54800,2800,2,100827,-95706,-6252,5738,-5399,-402,563749,139649,37439,31208,7692,2041,462922,235355,43691,25469,13092,2443
20260422,52000,300,2,8783,-5303,-3738,449,-273,-190,90661,22854,14994,4681,1182,778,81878,28157,18732,4232,1455,968
20260421,51700,1000,2,-40176,7848,32343,-2062,403,1661,51994,28191,35376,2668,1447,1817,92170,20343,3033,4730,1045,156
20260420,50700,-400,5,-5592,-8699,14379,-283,-445,732,61803,11230,23254,3149,572,1184,67395,19929,8875,3432,1017,452
20260417,51100,-600,5,-9053,-4830,12708,-457,-248,645,74259,19634,26924,3777,997,1370,83312,24464,14216,4234,1245,724
