stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1995,-2,5,-19,8,11,0,0,0,2399,8,4011,5,0,8,2418,0,4000,5,0,8
20260601,1997,-3,5,-4612,50,4562,-9,0,9,1347,157,4562,3,0,9,5959,107,0,12,0,0
20260529,2000,4,2,-8364,-117,8481,-17,0,17,827,2,8481,2,0,17,9191,119,0,18,0,0
20260528,1996,-1,5,-11679,-381,12060,-23,-1,24,170,564,12060,0,1,24,11849,945,0,24,2,0
20260527,1997,0,3,-10114,114,10000,-20,0,20,379,114,10000,1,0,20,10493,0,0,21,0,0
20260526,1997,1,2,-3379,142,3237,-7,0,6,2332,142,3237,5,0,6,5711,0,0,11,0,0
20260522,1996,0,3,-925,-11,936,-2,0,2,440,158,936,1,0,2,1365,169,0,3,0,0
20260521,1996,-1,5,1215,-18,-1197,2,0,-2,4363,16,399,9,0,1,3148,34,1596,6,0,3
20260520,1997,3,2,-1498,-103,1601,-3,0,3,18796,37,1601,38,0,3,20294,140,0,41,0,0
20260519,1994,-3,5,-47668,668,47000,-95,1,94,32413,668,47000,65,1,94,80081,0,0,160,0,0
20260518,1997,2,2,-5282,282,5000,-11,1,10,12752,282,5000,25,1,10,18034,0,0,36,0,0
20260515,1995,0,3,-727,-100,827,-1,0,2,13611,19,827,27,0,2,14338,119,0,29,0,0
20260514,1995,-1,5,-72,72,0,0,0,0,13392,108,0,27,0,0,13464,36,0,27,0,0
20260513,1996,2,2,1198,64,-1262,2,0,-3,8225,64,594,16,0,1,7027,0,1856,14,0,4
20260512,1994,1,2,53,-53,0,0,0,0,2681,22,0,5,0,0,2628,75,0,5,0,0
20260511,1993,-4,5,5616,-133,-5483,11,0,-11,25784,0,0,51,0,0,20168,133,5483,40,0,11
20260508,1997,1,2,-1188,188,1000,-2,0,2,8435,198,1000,17,0,2,9623,10,0,19,0,0
20260507,1996,0,3,0,0,0,0,0,0,4850,0,0,10,0,0,4850,0,0,10,0,0
20260506,1996,-1,5,0,0,0,0,0,0,4105,0,0,8,0,0,4105,0,0,8,0,0
20260504,1997,-1,5,-288,-67,355,-1,0,1,10614,0,355,21,0,1,10902,67,0,22,0,0
20260430,1998,2,2,-185,185,0,0,0,0,3688,185,0,7,0,0,3873,0,0,8,0,0
20260429,1996,-1,5,-339,194,145,-1,0,0,2711,194,145,5,0,0,3050,0,0,6,0,0
20260428,1997,-2,5,0,0,0,0,0,0,19124,332,0,38,1,0,19124,332,0,38,1,0
20260427,1999,-11,5,0,0,0,0,0,0,30308,0,0,61,0,0,30308,0,0,61,0,0
20260424,2010,10,2,-8442,0,0,-17,0,0,11805,0,0,24,0,0,20247,0,0,41,0,0
20260423,2000,-15,5,1204,-197,-1007,2,0,-2,4686,4,1186,9,0,2,3482,201,2193,7,0,4
20260422,2015,0,3,-1471,0,1471,-3,0,3,951,0,1471,2,0,3,2422,0,0,5,0,0
20260421,2015,10,2,-8405,197,8208,-17,0,17,3268,197,8208,7,0,17,11673,0,0,23,0,0
20260420,2005,-5,5,-1713,0,1430,-3,0,3,2670,0,1430,5,0,3,4383,0,0,9,0,0
20260417,2010,5,2,-9114,0,9114,-18,0,18,717,0,9114,1,0,18,9831,0,0,20,0,0
