stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1091,-65,5,-63594,52219,-234,-70,57,0,258474,154546,4933,282,169,5,322068,102327,5167,352,112,6
20260601,1156,-63,5,-40277,-37708,78485,-43,-46,90,393348,188369,81141,442,212,93,433625,226077,2656,485,257,3
20260529,1219,-92,5,-31742,19855,-1613,-37,22,-2,359487,140176,1045,442,173,1,391229,120321,2658,479,150,3
20260528,1311,-129,5,38336,-41811,1475,51,-56,2,345325,117339,4339,465,159,6,306989,159150,2864,414,214,4
20260527,1440,-39,5,33465,-56654,-1810,49,-83,-3,334893,116278,2112,478,166,3,301428,172932,3922,429,248,6
20260526,1479,-67,5,-52787,38339,-45552,-81,57,-68,356403,203582,6811,537,308,10,409190,165243,52363,618,251,78
20260522,1546,73,2,-93273,97267,-3994,-142,148,-6,249411,212616,6581,377,323,10,342684,115349,10575,519,175,16
20260521,1473,-182,5,95044,-120417,30681,143,-180,45,1095099,263889,36675,1679,407,54,1000055,384306,5994,1535,587,9
20260520,1655,135,2,169201,3751,-176069,292,-1,-297,2139269,987448,7705,3528,1624,13,1970068,983697,183774,3236,1624,310
20260519,1520,73,2,28929,-37454,-1062,46,-58,-2,561350,238989,1752,842,357,3,532421,276443,2814,796,415,4
20260518,1447,19,2,-51093,2531,48562,-74,3,71,291199,111662,50948,410,157,74,342292,109131,2386,484,154,3
20260515,1428,6,2,-135996,137124,-1128,-194,196,-2,438976,316777,5590,635,456,8,574972,179653,6718,829,260,10
20260514,1422,-36,5,20092,-20840,748,28,-29,1,215884,105493,2783,307,151,4,195792,126333,2035,279,180,3
20260513,1458,97,2,-112836,116599,311,-163,168,0,319515,272590,2175,457,391,3,432351,155991,1864,620,222,3
20260512,1361,36,2,-52673,48923,-324,-74,69,0,458745,278482,5739,642,390,8,511418,229559,6063,716,321,8
20260511,1325,-40,5,-3509,6926,-3416,-5,10,-5,187617,85394,3417,249,114,4,191126,78468,6833,254,105,9
20260508,1365,-16,5,-10138,7401,2737,-14,10,4,175242,92334,4561,242,128,6,185380,84933,1824,256,117,3
20260507,1381,12,2,-83809,82814,995,-116,115,1,227138,179487,2435,312,247,3,310947,96673,1440,428,133,2
20260506,1369,-31,5,44288,-44359,71,62,-62,0,218727,62697,2964,301,86,4,174439,107056,2893,240,148,4
20260504,1400,50,2,-8000,-9297,17297,-11,-14,24,259063,92682,20745,362,128,29,267063,101979,3448,373,142,5
20260430,1350,-21,5,69569,-70617,1048,95,-96,1,277933,60057,1551,384,83,2,208364,130674,503,289,180,1
20260429,1371,-64,5,109024,-109045,21,150,-150,0,346481,71987,2158,477,100,3,237457,181032,2137,326,250,3
20260428,1435,134,2,-130045,131500,-410,-185,188,-1,1062661,695273,0,1502,982,0,1192706,563773,410,1687,793,1
20260427,1301,-35,5,10087,-10402,0,14,-14,0,235328,80740,0,305,104,0,225241,91142,0,292,118,0
20260424,1336,-6,5,28528,-29258,0,38,-39,0,157769,19223,0,211,26,0,129241,48481,0,172,65,0
20260423,1342,-74,5,28532,-28532,0,40,-40,0,236396,52608,0,323,71,0,207864,81140,0,283,112,0
20260422,1416,-48,5,42627,-42627,0,61,-61,0,186107,28721,0,265,41,0,143480,71348,0,203,102,0
20260421,1464,-9,5,4317,-2827,-493,6,-4,-1,198165,66300,0,291,98,0,193848,69127,493,285,102,1
20260420,1473,-46,5,106065,-107062,0,157,-159,0,243919,19783,0,362,29,0,137854,126845,0,204,188,0
20260417,1519,12,2,115287,-114631,0,172,-171,0,381904,109708,0,569,163,0,266617,224339,0,397,334,0
