stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,1740,-6,5,5735,-5935,0,10,-10,0,46055,6370,463,79,11,1,40320,12305,463,69,21,1
20260601,1746,-29,5,16918,-16918,0,29,-29,0,101698,7486,0,177,13,0,84780,24404,0,147,43,0
20260529,1775,-50,5,25989,-25231,-758,46,-44,-1,99563,11925,308,175,21,1,73574,37156,1066,130,66,2
20260528,1825,-4,5,22228,-22248,-33,40,-41,0,68665,6470,110,125,12,0,46437,28718,143,84,52,0
20260527,1829,-59,5,28152,-30862,-290,51,-56,-1,88566,2203,0,162,4,0,60414,33065,290,111,60,1
20260526,1888,-16,5,11294,-10631,-957,21,-20,-2,69037,7348,0,130,14,0,57743,17979,957,109,34,2
20260522,1904,7,2,-6400,4890,1510,-12,9,3,47975,13164,1609,91,25,3,54375,8274,99,103,16,0
20260521,1897,18,2,-4764,5020,-256,-9,10,0,116776,14788,1315,221,28,2,121540,9768,1571,230,18,3
20260520,1879,-34,5,-8952,8379,573,-17,15,1,61346,19917,2380,115,37,4,70298,11538,1807,131,22,3
20260519,1913,-7,5,-669,458,211,-1,1,0,65047,6260,1045,124,12,2,65716,5802,834,125,11,2
20260518,1920,-65,5,-15606,15710,0,-30,30,0,113344,43061,2,217,83,0,128950,27351,2,247,52,0
20260515,1985,-10,5,7283,-10084,0,14,-20,0,31142,3456,0,62,7,0,23859,13540,0,47,27,0
20260514,1995,11,2,4638,-1914,-2724,9,-4,-5,17101,4718,0,34,9,0,12463,6632,2724,25,13,5
20260513,1984,-26,5,17093,-17093,0,34,-34,0,42134,3593,0,84,7,0,25041,20686,0,50,41,0
20260512,2010,-70,5,-39106,36382,2724,-79,74,6,112350,74672,3263,226,151,7,151456,38290,539,305,77,1
20260511,2080,-45,5,18127,-18127,0,37,-37,0,61929,1429,0,128,3,0,43802,19556,0,91,40,0
20260508,2125,0,3,7532,-9532,0,16,-20,0,32167,2684,0,67,6,0,24635,12216,0,52,26,0
20260507,2125,-5,5,27259,-27259,0,58,-58,0,43663,826,475,93,2,1,16404,28085,475,35,60,1
20260506,2130,-20,5,31156,-34156,0,66,-72,0,68169,3416,0,144,7,0,37013,37572,0,78,79,0
20260504,2150,70,2,-12109,3166,-456,-26,7,-1,50489,16395,0,107,35,0,62598,13229,456,132,28,1
20260430,2080,-65,5,-49371,36915,456,-103,77,1,135132,54723,1889,283,115,4,184503,17808,1433,387,38,3
20260429,2145,-5,5,11525,-18173,0,25,-39,0,83176,5414,0,178,12,0,71651,23587,0,153,50,0
20260428,2150,15,2,11041,-14393,0,23,-31,0,38037,2733,0,81,6,0,26996,17126,0,57,36,0
20260427,2135,35,2,6520,-6520,0,14,-14,0,90731,13323,0,192,28,0,84211,19843,0,178,42,0
20260424,2100,55,2,-11540,4540,0,-24,9,0,65581,10566,0,137,22,0,77121,6026,0,161,12,0
20260423,2045,10,2,27225,-27225,0,56,-56,0,102483,15710,0,210,32,0,75258,42935,0,154,88,0
20260422,2035,-20,5,38423,-20074,0,79,-41,0,66510,3017,0,136,6,0,28087,23091,0,57,48,0
20260421,2055,-25,5,13750,-19750,0,28,-41,0,64160,2997,0,132,6,0,50410,22747,0,104,47,0
20260420,2080,35,2,-9338,9338,0,-19,19,0,60345,13025,0,125,27,0,69683,3687,0,144,8,0
20260417,2045,10,2,-16056,16056,0,-33,33,0,28662,17813,0,59,37,0,44718,1757,0,92,4,0
