stck_bsop_date,stck_clpr,prdy_vrss,prdy_vrss_sign,prsn_ntby_qty,frgn_ntby_qty,orgn_ntby_qty,prsn_ntby_tr_pbmn,frgn_ntby_tr_pbmn,orgn_ntby_tr_pbmn,prsn_shnu_vol,frgn_shnu_vol,orgn_shnu_vol,prsn_shnu_tr_pbmn,frgn_shnu_tr_pbmn,orgn_shnu_tr_pbmn,prsn_seln_vol,frgn_seln_vol,orgn_seln_vol,prsn_seln_tr_pbmn,frgn_seln_tr_pbmn,orgn_seln_tr_pbmn
20260602,11040,-390,5,-85014,89743,-389,-926,978,-4,182998,189708,953,2017,2083,10,268012,99965,1342,2943,1105,15
20260601,11430,-370,5,-65189,76764,-539,-747,883,-6,260573,234219,35,3050,2731,0,325762,157455,574,3798,1849,7
20260529,11800,-470,5,-25933,25334,-411,-295,288,-5,310750,180526,171,3676,2133,2,336683,155192,582,3972,1845,7
20260528,12270,-600,5,-141948,141943,-55,-1729,1729,-1,390212,366665,688,4762,4466,9,532160,224722,743,6491,2737,9
20260527,12870,-930,5,-78198,86439,1589,-1028,1137,21,381769,229024,2322,5008,3017,30,459967,142585,733,6036,1880,10
20260526,13800,-400,5,-14605,14933,-43,-210,215,-1,477887,229949,44,6690,3237,1,492492,215016,87,6900,3022,1
20260522,14200,150,2,43512,-38495,-4744,623,-552,-67,351909,112116,39,4997,1589,1,308397,150611,4783,4374,2141,68
20260521,14050,930,2,12769,-15930,2166,179,-223,30,505098,220480,3202,7119,3112,45,492329,236410,1036,6940,3335,15
20260520,13120,-510,5,-133857,126751,1565,-1746,1653,20,240437,249328,2660,3135,3251,34,374294,122577,1095,4881,1598,14
20260519,13630,-570,5,-7429,9050,-70,-54,76,-1,351224,201063,297,4925,2788,4,358653,192013,367,4979,2712,5
20260518,14200,-200,5,-125807,123390,2125,-1712,1680,28,338935,320817,4000,4733,4434,55,464742,197427,1875,6445,2754,26
20260515,14400,-1460,5,-127518,126871,-1550,-1883,1874,-22,691738,346371,451,10235,5142,7,819256,219500,2001,12118,3268,29
20260514,15860,-590,5,-24224,26257,-114,-306,337,-2,813440,294540,164,13276,4797,3,837664,268283,278,13582,4460,5
20260513,16450,0,3,16354,-10672,-7005,574,-477,-117,2247147,661337,642,38585,11031,11,2230793,672009,7647,38011,11508,128
20260512,16450,-350,5,108943,-120246,3432,2010,-2201,56,6046504,2175047,5975,107749,38735,100,5937561,2295293,2543,105739,40936,44
20260511,16800,-460,5,-7599,6734,-1588,-90,76,-28,957727,333293,120,16209,5648,2,965326,326559,1708,16298,5572,30
20260508,17260,-80,5,70535,-57332,590,1268,-1046,10,1269686,402043,1967,21931,6924,33,1199151,459375,1377,20663,7969,23
20260507,17340,-2010,5,-94353,107068,-11402,-1614,1836,-199,1919036,622806,2171,33605,10942,38,2013389,515738,13573,35219,9106,238
20260506,19350,-1350,5,-52179,48193,363,-984,906,7,2539027,792692,488,49010,15285,9,2591206,744499,125,49994,14379,2
20260504,20700,3440,2,98916,-124485,523,2281,-2817,10,13154645,3220860,1830,269460,65416,38,13055729,3345345,1307,267180,68233,29
20260430,17260,620,2,994639,23284,2593,17519,-387,46,16797570,3529291,9413,299453,61718,167,15802931,3506007,6820,281934,62105,121
20260429,16640,3840,1,-1081032,47594,6248,-17438,240,93,5696909,1918259,30362,87303,28592,456,6777941,1870665,24114,104742,28352,364
20260428,12800,160,2,49653,-53536,860,689,-740,11,1508540,404237,880,19721,5281,11,1458887,457773,20,19031,6021,0
20260427,12640,680,2,149490,-159402,15954,1937,-2066,208,3328995,954152,15967,43168,12357,208,3179505,1113554,13,41231,14423,0
20260424,11960,480,2,-194527,189831,1166,-2378,2321,14,1144302,518261,1186,13863,6297,14,1338829,328430,20,16241,3976,0
20260423,11480,90,2,2089,-1364,370,41,-32,4,1295746,451786,377,15319,5347,4,1293657,453150,7,15278,5379,0
20260422,11390,400,2,140457,-140819,251,1664,-1674,7,2309342,464556,5253,26861,5372,64,2168885,605375,5002,25197,7046,57
20260421,10990,40,2,28625,-29026,93,316,-321,1,226586,46611,117,2512,519,1,197961,75637,24,2195,840,0
20260420,10950,-120,5,-20597,20391,144,-226,223,2,175918,65872,145,1940,727,2,196515,45481,1,2166,503,0
20260417,11070,-140,5,-18794,18576,-35,-206,203,0,165675,54404,24,1828,599,0,184469,35828,59,2034,396,1
